Cruise,SampID,Name,impute_conc_nM
G3_DepthProfiles,190715_Blk_KM1906S6C31000-Blk_C,Ectoine,0.002886241066494836
G3_DepthProfiles,190715_Blk_KM1906U14-Blk_C,Ectoine,0.002886241066494836
G3_DepthProfiles,190715_Smp_KM1906S4C27D40_A,Ectoine,0.002886241066494836
G3_DepthProfiles,190715_Smp_KM1906S4C27D40_B,Ectoine,0.002886241066494836
G3_DepthProfiles,190715_Smp_KM1906S4C27D40_C,Ectoine,0.002886241066494836
G3_DepthProfiles,190715_Smp_KM1906S4C27D70_A,Ectoine,0.002886241066494836
G3_DepthProfiles,190715_Smp_KM1906S4C27D70_B,Ectoine,0.002886241066494836
G3_DepthProfiles,190715_Smp_KM1906S4C27D70_C,Ectoine,0.002886241066494836
G3_DepthProfiles,190715_Smp_KM1906S4C27D125_A,Ectoine,0.002886241066494836
G3_DepthProfiles,190715_Smp_KM1906S4C27D125_B,Ectoine,0.002886241066494836
G3_DepthProfiles,190715_Smp_KM1906S4C27D125_C,Ectoine,0.002886241066494836
G3_DepthProfiles,190715_Smp_KM1906S4C27D300_A,Ectoine,0.001443120533247418
G3_DepthProfiles,190715_Smp_KM1906S4C27D300_B,Ectoine,0.001443120533247418
G3_DepthProfiles,190715_Smp_KM1906S4C27D300_C,Ectoine,0.001443120533247418
G3_DepthProfiles,190715_Smp_KM1906S4C27D500_A,Ectoine,0.001443120533247418
G3_DepthProfiles,190715_Smp_KM1906S4C27D500_B,Ectoine,0.001443120533247418
G3_DepthProfiles,190715_Smp_KM1906S4C27D500_C,Ectoine,0.001443120533247418
G3_DepthProfiles,190715_Smp_KM1906S4C28D15_A,Ectoine,0.002886241066494836
G3_DepthProfiles,190715_Smp_KM1906S4C28D15_B,Ectoine,0.002886241066494836
G3_DepthProfiles,190715_Smp_KM1906S4C28D15_C,Ectoine,0.002886241066494836
G3_DepthProfiles,190715_Smp_KM1906S5C3D80_A,Ectoine,0.002886241066494836
G3_DepthProfiles,190715_Smp_KM1906S5C3D80_B,Ectoine,0.002886241066494836
G3_DepthProfiles,190715_Smp_KM1906S5C3D80_C,Ectoine,0.002886241066494836
G3_DepthProfiles,190715_Smp_KM1906S5C3D125_A,Ectoine,0.002886241066494836
G3_DepthProfiles,190715_Smp_KM1906S5C3D125_B,Ectoine,0.002886241066494836
G3_DepthProfiles,190715_Smp_KM1906S5C3D125_C,Ectoine,0.002886241066494836
G3_DepthProfiles,190715_Smp_KM1906S5C3D200_A,Ectoine,0.002886241066494836
G3_DepthProfiles,190715_Smp_KM1906S5C3D200_B,Ectoine,0.002886241066494836
G3_DepthProfiles,190715_Smp_KM1906S5C3D200_C,Ectoine,0.0027488010157093673
G3_DepthProfiles,190715_Smp_KM1906S5C3D400_A,Ectoine,0.001443120533247418
G3_DepthProfiles,190715_Smp_KM1906S5C3D400_B,Ectoine,0.001443120533247418
G3_DepthProfiles,190715_Smp_KM1906S5C3D400_C,Ectoine,0.001443120533247418
G3_DepthProfiles,190715_Smp_KM1906S5C3D1000_A,Ectoine,0.001443120533247418
G3_DepthProfiles,190715_Smp_KM1906S5C3D1000_B,Ectoine,0.001443120533247418
G3_DepthProfiles,190715_Smp_KM1906S5C3D1000_C,Ectoine,0.001443120533247418
G3_DepthProfiles,190715_Smp_KM1906S6C3D75_A,Ectoine,0.002886241066494836
G3_DepthProfiles,190715_Smp_KM1906S6C3D75_B,Ectoine,0.002886241066494836
G3_DepthProfiles,190715_Smp_KM1906S6C3D75_C,Ectoine,0.002886241066494836
G3_DepthProfiles,190715_Smp_KM1906S6C3D115_A,Ectoine,0.002886241066494836
G3_DepthProfiles,190715_Smp_KM1906S6C3D115_B,Ectoine,0.002886241066494836
G3_DepthProfiles,190715_Smp_KM1906S6C3D115_C,Ectoine,0.002886241066494836
G3_DepthProfiles,190715_Smp_KM1906S6C3D200_A,Ectoine,0.002886241066494836
G3_DepthProfiles,190715_Smp_KM1906S6C3D200_B,Ectoine,0.002886241066494836
G3_DepthProfiles,190715_Smp_KM1906S6C3D200_C,Ectoine,0.002886241066494836
G3_DepthProfiles,190715_Smp_KM1906S6C3D400_A,Ectoine,0.001443120533247418
G3_DepthProfiles,190715_Smp_KM1906S6C3D400_B,Ectoine,0.001443120533247418
G3_DepthProfiles,190715_Smp_KM1906S6C3D400_C,Ectoine,0.001443120533247418
G3_DepthProfiles,190715_Smp_KM1906S6C3D1000_A,Ectoine,0.001443120533247418
G3_DepthProfiles,190715_Smp_KM1906S6C3D1000_B,Ectoine,0.001443120533247418
G3_DepthProfiles,190715_Smp_KM1906S6C3D1000_C,Ectoine,0.001443120533247418
G3_DepthProfiles,190715_Smp_KM1906U12_A,Ectoine,0.002886241066494836
G3_DepthProfiles,190715_Smp_KM1906U12_B,Ectoine,0.002886241066494836
G3_DepthProfiles,190715_Smp_KM1906U12_C,Ectoine,0.002886241066494836
G3_DepthProfiles,190715_Smp_KM1906U13_A,Ectoine,0.002886241066494836
G3_DepthProfiles,190715_Smp_KM1906U13_B,Ectoine,0.002886241066494836
G3_DepthProfiles,190715_Smp_KM1906U13_C,Ectoine,0.002886241066494836
G4_DepthProfiles,240801_Blk_TN397_S4_500m_Blk,Ectoine,0.003197567752572952
G4_DepthProfiles,240801_Blk_TN397_S4_200m_Blk,Ectoine,0.003197567752572952
G4_DepthProfiles,240801_Smp_TN397_S1_DCM_A,Ectoine,0.0012790271010291808
G4_DepthProfiles,240801_Smp_TN397_S1_DCM_B,Ectoine,0.0012790271010291808
G4_DepthProfiles,240801_Smp_TN397_S1_DCM_C,Ectoine,0.0012790271010291808
G4_DepthProfiles,240801_Smp_TN397_S4_15m_A,Ectoine,0.0010658559175243173
G4_DepthProfiles,240801_Smp_TN397_S4_15m_B,Ectoine,0.0012790271010291808
G4_DepthProfiles,240801_Smp_TN397_S4_45m_A,Ectoine,0.0011121974791558093
G4_DepthProfiles,240801_Smp_TN397_S4_45m_B,Ectoine,0.0010658559175243173
G4_DepthProfiles,240801_Smp_TN397_S4_200m_A,Ectoine,7.523688829583418e-4
G4_DepthProfiles,240801_Smp_TN397_S4_200m_B,Ectoine,7.105706116828782e-4
G4_DepthProfiles,240801_Smp_TN397_S4_500m_A,Ectoine,3.552853058414391e-4
G4_DepthProfiles,240801_Smp_TN397_S4_1000m_A,Ectoine,3.552853058414391e-4
G4_DepthProfiles,240801_Smp_TN397_S4_DCM_A,Ectoine,0.0012181210485992199
G4_DepthProfiles,240801_Smp_TN397_S4_DCM_B,Ectoine,0.0015047377659166835
G4_DepthProfiles,240801_Smp_TN397_S4_DCM+50_A,Ectoine,0.0010658559175243173
G4_DepthProfiles,240801_Smp_TN397_S4_DCM+50_B,Ectoine,0.0010658559175243173
G4_DepthProfiles,240801_Smp_TN397_S6_DCM_A,Ectoine,0.0012790271010291808
G4_DepthProfiles,240801_Smp_TN397_S6_DCM_B,Ectoine,0.0012790271010291808
G4_DepthProfiles,240801_Smp_TN397_S6_DCM_C,Ectoine,0.0012790271010291808
G4_DepthProfiles,240801_Smp_TN397_S7_15m_A,Ectoine,0.0010658559175243173
G4_DepthProfiles,240801_Smp_TN397_S7_15m_B,Ectoine,0.0010658559175243173
G4_DepthProfiles,240801_Smp_TN397_S7_30m_A,Ectoine,0.0010658559175243173
G4_DepthProfiles,240801_Smp_TN397_S7_30m_B,Ectoine,0.0010658559175243173
G4_DepthProfiles,240801_Smp_TN397_S7_200m_A,Ectoine,7.105706116828782e-4
G4_DepthProfiles,240801_Smp_TN397_S7_200m_B,Ectoine,7.99391938143238e-4
G4_DepthProfiles,240801_Smp_TN397_S7_500m_B,Ectoine,3.761844414791709e-4
G4_DepthProfiles,240801_Smp_TN397_S7_1000m_B,Ectoine,3.65436314579766e-4
G4_DepthProfiles,240801_Smp_TN397_S7_DCM_A,Ectoine,0.0010839212720586279
G4_DepthProfiles,240801_Smp_TN397_S7_DCM_B,Ectoine,0.0010658559175243173
G4_DepthProfiles,240801_Smp_TN397_S7_DCM+50_A,Ectoine,0.0010658559175243173
G4_DepthProfiles,240801_Smp_TN397_S7_DCM+50_B,Ectoine,0.0010658559175243173
G4_DepthProfiles,240801_Smp_TN397_S9_15m_A,Ectoine,0.001162751910026528
G4_DepthProfiles,240801_Smp_TN397_S9_15m_B,Ectoine,0.001162751910026528
G4_DepthProfiles,240801_Smp_TN397_S9_45m_A,Ectoine,0.0010658559175243173
G4_DepthProfiles,240801_Smp_TN397_S9_45m_B,Ectoine,0.0010658559175243173
G4_DepthProfiles,240801_Smp_TN397_S9_200m_A,Ectoine,7.105706116828782e-4
G4_DepthProfiles,240801_Smp_TN397_S9_200m_B,Ectoine,7.105706116828782e-4
G4_DepthProfiles,240801_Smp_TN397_S9_500m_A,Ectoine,3.3658607921820545e-4
G4_DepthProfiles,240801_Smp_TN397_S9_1000m_B,Ectoine,3.761844414791709e-4
G4_DepthProfiles,240801_Smp_TN397_S9_DCM_A,Ectoine,0.0010658559175243173
G4_DepthProfiles,240801_Smp_TN397_S9_DCM_B,Ectoine,0.0010658559175243173
G4_DepthProfiles,240801_Smp_TN397_S9_DCM+50_A,Ectoine,0.0010658559175243173
G4_DepthProfiles,240801_Smp_TN397_S9_DCM+50_B,Ectoine,0.0010658559175243173
G4_DepthProfiles,240801_Smp_TN397_S10_60m_A,Ectoine,0.001598783876286476
G4_DepthProfiles,240801_Smp_TN397_S10_60m_B,Ectoine,0.001598783876286476
G4_DepthProfiles,240801_Smp_TN397_S10_DCM_A,Ectoine,0.0010658559175243173
G4_DepthProfiles,240801_Smp_TN397_S10_DCM_B,Ectoine,0.0010658559175243173
G4_DepthProfiles,240801_Smp_TN397_S10_DCM_C,Ectoine,0.0010658559175243173
G4_DepthProfiles,240801_Smp_TN397_S11_15m_A,Ectoine,0.0012790271010291808
G4_DepthProfiles,240801_Smp_TN397_S11_15m_B,Ectoine,0.0012790271010291808
G4_DepthProfiles,240801_Smp_TN397_S11_45m_A,Ectoine,0.0012790271010291808
G4_DepthProfiles,240801_Smp_TN397_S11_45m_B,Ectoine,0.0012790271010291808
G4_DepthProfiles,240801_Smp_TN397_S11_200m_A,Ectoine,3.552853058414391e-4
G4_DepthProfiles,240801_Smp_TN397_S11_500m_A,Ectoine,3.552853058414391e-4
G4_DepthProfiles,240801_Smp_TN397_S11_1000m_A,Ectoine,3.552853058414391e-4
G4_DepthProfiles,240801_Smp_TN397_S11_DCM_A,Ectoine,0.0012790271010291808
G4_DepthProfiles,240801_Smp_TN397_S11_DCM_B,Ectoine,0.0012790271010291808
G4_DepthProfiles,240801_Smp_TN397_S11_DCM+50_A,Ectoine,0.0012790271010291808
G4_DepthProfiles,240801_Smp_TN397_S11_DCM+50_B,Ectoine,0.0012790271010291808
G4_DepthProfiles,240801_Smp_TN397_S12_15m_A,Ectoine,0.0012790271010291808
G4_DepthProfiles,240801_Smp_TN397_S12_15m_B,Ectoine,0.0012790271010291808
G4_DepthProfiles,240801_Smp_TN397_S12_DCM_A,Ectoine,0.0012790271010291808
G4_DepthProfiles,240801_Smp_TN397_S12_DCM_B,Ectoine,0.0012790271010291808
G4_DepthProfiles,240801_Smp_TN397_S12_DCM+50_A,Ectoine,0.0012790271010291808
G4_DepthProfiles,240801_Smp_TN397_S12_DCM+50_B,Ectoine,0.0012790271010291808
G4_DepthProfiles,240801_Smp_TN397_S13_15m_A,Ectoine,0.0012790271010291808
G4_DepthProfiles,240801_Smp_TN397_S13_15m_B,Ectoine,0.0012790271010291808
G4_DepthProfiles,240801_Smp_TN397_S13_DCM_A,Ectoine,0.0012790271010291808
G4_DepthProfiles,240801_Smp_TN397_S13_DCM_B,Ectoine,0.0012790271010291808
G4_DepthProfiles,240801_Smp_TN397_S14_DCM_A,Ectoine,0.0012181210485992199
G4_DepthProfiles,240801_Smp_TN397_S14_DCM_B,Ectoine,0.0012790271010291808
G4_DepthProfiles,240801_Smp_TN397_S14_DCM_C,Ectoine,0.0012790271010291808
G4_DepthProfiles,240801_Smp_TN397_S15_DCM_A,Ectoine,0.0010658559175243173
G4_DepthProfiles,240801_Smp_TN397_S15_DCM_B,Ectoine,0.0010658559175243173
G4_DepthProfiles,240801_Smp_TN397_S15_DCM_C,Ectoine,0.0010658559175243173
G4_DepthProfiles,240801_Smp_TN397_S16_DCM_A,Ectoine,0.0012790271010291808
G4_DepthProfiles,240801_Smp_TN397_S16_DCM_B,Ectoine,0.0014211412233657563
G4_DepthProfiles,240801_Smp_TN397_S16_DCM_C,Ectoine,0.0012790271010291808
G4_DepthProfiles,240801_Smp_TN397_S17_DCM_A,Ectoine,0.0012790271010291808
G4_DepthProfiles,240801_Smp_TN397_S17_DCM_B,Ectoine,0.0012790271010291808
G4_DepthProfiles,240801_Smp_TN397_S17_DCM_C,Ectoine,0.0012790271010291808
G4_DepthProfiles,240801_Smp_TN397_S18_DCM_A,Ectoine,0.0012790271010291808
G4_DepthProfiles,240801_Smp_TN397_S18_DCM_B,Ectoine,0.0012790271010291808
G4_DepthProfiles,240801_Smp_TN397_S18_DCM_C,Ectoine,0.0012790271010291808
KM1906,220628_Smp_MU1_A,Ectoine,0.0011268812742742846
KM1906,220628_Smp_MU1_B,Ectoine,0.0011268812742742846
KM1906,220628_Smp_MU1_C,Ectoine,0.0011268812742742846
KM1906,220628_Smp_MU2_A,Ectoine,0.0011268812742742846
KM1906,220628_Smp_MU2_B,Ectoine,0.0011268812742742846
KM1906,220628_Smp_MU2_C,Ectoine,0.0011268812742742846
KM1906,220628_Smp_MU3_A,Ectoine,0.0011268812742742846
KM1906,220628_Smp_MU3_B,Ectoine,0.0011268812742742846
KM1906,220628_Smp_MU3_C,Ectoine,0.0011268812742742846
KM1906,220628_Smp_MU4_A,Ectoine,0.0011268812742742846
KM1906,220628_Smp_MU4_B,Ectoine,0.0011268812742742846
KM1906,220628_Smp_MU4_C,Ectoine,0.0011268812742742846
KM1906,220628_Smp_MU5_A,Ectoine,0.0011268812742742846
KM1906,220628_Smp_MU5_B,Ectoine,0.0011268812742742846
KM1906,220628_Smp_MU5_C,Ectoine,0.0011268812742742846
KM1906,220628_Smp_MU6_A,Ectoine,0.0011268812742742846
KM1906,220628_Smp_MU6_B,Ectoine,0.0011268812742742846
KM1906,220628_Smp_MU6_C,Ectoine,0.0011268812742742846
KM1906,220628_Smp_MU7_A,Ectoine,0.0011268812742742846
KM1906,220628_Smp_MU7_B,Ectoine,0.0011268812742742846
KM1906,220628_Smp_MU7_C,Ectoine,0.0011268812742742846
KM1906,220628_Smp_MU8_A,Ectoine,0.0011268812742742846
KM1906,220628_Smp_MU8_B,Ectoine,0.0011268812742742846
KM1906,220628_Smp_MU8_C,Ectoine,0.0011268812742742846
KM1906,220628_Smp_MU9_A,Ectoine,0.0011268812742742846
KM1906,220628_Smp_MU9_B,Ectoine,0.0011268812742742846
KM1906,220628_Smp_MU9_C,Ectoine,0.0011268812742742846
KM1906,220628_Smp_MU10_A,Ectoine,0.0011268812742742846
KM1906,220628_Smp_MU10_B,Ectoine,0.0011268812742742846
KM1906,220628_Smp_MU10_C,Ectoine,0.0011268812742742846
KM1906,220628_Smp_MU11_A,Ectoine,0.0011268812742742846
KM1906,220628_Smp_MU11_B,Ectoine,0.0011268812742742846
KM1906,220628_Smp_MU11_C,Ectoine,0.0011268812742742846
KM1906,220628_Smp_MU14_A,Ectoine,0.0011268812742742846
KM1906,220628_Smp_MU14_B,Ectoine,0.0011268812742742846
KM1906,220628_Smp_MU14_C,Ectoine,0.0011268812742742846
KM1906,220628_Smp_MU15_A,Ectoine,0.0011268812742742846
KM1906,220628_Smp_MU15_B,Ectoine,0.0011268812742742846
KM1906,220628_Smp_MU15_C,Ectoine,0.0011268812742742846
KM1906,220628_Smp_MU16_A,Ectoine,0.0011268812742742846
KM1906,220628_Smp_MU16_B,Ectoine,0.0011268812742742846
KM1906,220628_Smp_MU16_C,Ectoine,0.0011268812742742846
KM1906,220628_Smp_MU17_A,Ectoine,0.0011268812742742846
KM1906,220628_Smp_MU17_B,Ectoine,0.0011268812742742846
KM1906,220628_Smp_MU17_C,Ectoine,0.0011268812742742846
KM1906,220628_Smp_MU18_A,Ectoine,0.0011268812742742846
KM1906,220628_Smp_MU18_B,Ectoine,0.0011268812742742846
KM1906,220628_Smp_MU18_C,Ectoine,0.0011268812742742846
KM1906,220628_Smp_MU19_A,Ectoine,0.0011268812742742846
KM1906,220628_Smp_MU19_B,Ectoine,0.0011268812742742846
KM1906,220628_Smp_MU19_C,Ectoine,0.0011268812742742846
KM1906,220628_Smp_MU20_A,Ectoine,0.0011268812742742846
KM1906,220628_Smp_MU20_B,Ectoine,0.0011268812742742846
KM1906,220628_Smp_MU20_C,Ectoine,0.0011268812742742846
KM1906,220628_Smp_MU21_A,Ectoine,0.0011268812742742846
KM1906,220628_Smp_MU21_B,Ectoine,0.0011268812742742846
KM1906,220628_Smp_MU21_C,Ectoine,0.0011268812742742846
KM1906,220628_Smp_MU22_A,Ectoine,0.0011268812742742846
KM1906,220628_Smp_MU22_B,Ectoine,0.0011268812742742846
KM1906,220628_Smp_MU22_C,Ectoine,0.0011268812742742846
KM1906,220628_Smp_MU23_A,Ectoine,0.0011268812742742846
KM1906,220628_Smp_MU23_B,Ectoine,0.0011268812742742846
KM1906,220628_Smp_MU23_C,Ectoine,0.0011268812742742846
KM1906,220628_Smp_MU24_A,Ectoine,0.0011268812742742846
KM1906,220628_Smp_MU24_B,Ectoine,0.0011268812742742846
KM1906,220628_Smp_MU24_C,Ectoine,0.0011268812742742846
TN397,220902_Smp_TN397_DFBlk1_A,Ectoine,1.2687934768169327e-4
TN397,220902_Smp_TN397_DFBlk1_B,Ectoine,1.437965940392524e-4
TN397,220902_Smp_TN397_DFBlk1_C,Ectoine,1.1983049503271032e-4
TN397,220902_Smp_TN397_MQBlk1_A,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_MQBlk1_B,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_MQBlk1_C,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S1_U_A,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S1_U_B,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S1_U_C,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S2_U_A,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S2_U_B,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S2_U_C,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S3_U_A,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S3_U_B,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S3_U_C,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S4_2400_U_A,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S4_2400_U_B,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S4_2400_U_C,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S4_U_600_A,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S4_U_600_B,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S4_U_600_C,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S4_U_1800_A,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S4_U_1800_B,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S4_U_1800_C,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S6_U_A,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S6_U_B,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S6_U_C,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S7_600_U_A,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S7_600_U_B,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S7_600_U_C,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S7_1800_U_A,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S7_1800_U_B,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S7_1800_U_C,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S8_U_A,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S8_U_B,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S8_U_C,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S9_600_U_A,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S9_600_U_B,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S9_600_U_C,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S9_1800_U_A,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S9_1800_U_B,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S9_1800_U_C,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S9_BB_A,Ectoine,4.108474115407211e-5
TN397,220902_Smp_TN397_S9_BB_B,Ectoine,3.921725291979611e-5
TN397,220902_Smp_TN397_S10_U_A,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S10_U_B,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S10_U_C,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S11_600_U_A,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S11_600_U_B,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S11_1800_U_A,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S11_1800_U_B,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S11_1800_U_C,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S12_600_U_A,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S12_600_U_B,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S12_600_U_C,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S12_800_U_A,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S12_800_U_B,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S12_800_U_C,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S12_1800_U_A,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S12_1800_U_B,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S12_1800_U_C,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S12_Blk_A,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S12_Blk_B,Ectoine,9.586439602616826e-5
TN397,220902_Smp_TN397_S12_Blk_C,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S13_1800_U_A,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S13_1800_U_B,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S13_1800_U_C,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S14_U_A,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S14_U_B,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S14_U_C,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S15_U_A,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S15_U_B,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S15_U_C,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S16_U_A,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S16_U_B,Ectoine,7.18982970196262e-5
TN397,220902_Smp_TN397_S16_U_C,Ectoine,7.18982970196262e-5
TN397,220902_Smp_TN397_S17_U_A,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S17_U_B,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S17_U_C,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S18_U_A,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S18_U_B,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_S18_U_C,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_U1_A,Ectoine,1.437965940392524e-4
TN397,220902_Smp_TN397_U1_B,Ectoine,1.4875509728198524e-4
TN397,220902_Smp_TN397_U1_C,Ectoine,1.597739933769471e-4
TN397,220902_Smp_TN397_U2_A,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_U2_B,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_U2_C,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_U3_A,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_U3_B,Ectoine,8.803873104444023e-5
TN397,220902_Smp_TN397_U3_C,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_U4_A,Ectoine,1.0150347814535463e-4
TN397,220902_Smp_TN397_U4_B,Ectoine,1.0150347814535463e-4
TN397,220902_Smp_TN397_U4_C,Ectoine,1.0150347814535463e-4
TN397,220902_Smp_TN397_U5_A,Ectoine,1.2687934768169327e-4
TN397,220902_Smp_TN397_U5_B,Ectoine,1.437965940392524e-4
TN397,220902_Smp_TN397_U5_C,Ectoine,1.1983049503271032e-4
TN397,220902_Smp_TN397_U6_A,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_U6_B,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_U6_C,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_U7_A,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_U7_B,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_U7_C,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_U8_BB,Ectoine,4.313897821177572e-5
TN397,220902_Smp_TN397_U9_A,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_U9_B,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_U9_C,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_U10_A,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_U10_B,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_U10_C,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_U11_A,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_U11_B,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_U11_C,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_U12_A,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_U12_B,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_U12_C,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_U13_A,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_U13_B,Ectoine,8.627795642355144e-5
TN397,220902_Smp_TN397_U13_C,Ectoine,8.627795642355144e-5
RC078,221006_Smp_S1_C1_5m_A,Ectoine,0.001708819637094501
RC078,221006_Smp_S1_C1_5m_B,Ectoine,0.001708819637094501
RC078,221006_Smp_S1_C1_5m_C,Ectoine,0.001708819637094501
RC078,221006_Smp_S1_C1_DCM_A,Ectoine,0.0013670557096756009
RC078,221006_Smp_S1_C1_DCM_B,Ectoine,0.0022784261827926678
RC078,221006_Smp_S1_C1_DCM_C,Ectoine,0.003417639274189002
RC078,221006_Smp_S2_C1_SRF_A,Ectoine,9.764683640540006e-4
RC078,221006_Smp_S2_C1_SRF_B,Ectoine,0.0011392130913963339
RC078,221006_Smp_S2_C1_SRF_C,Ectoine,9.764683640540006e-4
RC078,221006_Smp_S2_C2_D1_A,Ectoine,7.594753942642226e-4
RC078,221006_Smp_S2_C2_D1_B,Ectoine,7.120081821227088e-4
RC078,221006_Smp_S2_C2_D1_C,Ectoine,7.120081821227088e-4
