time.round,cruise,median.totsf.biovol.ul.l,median.pro.biovol.ul.l,median.syn.biovol.ul.l,median.picoeuk.biovol.ul.l,median.totifcb.biovol.ul.l,sum.median.biovol.ul.l,fraction.biovol.seaflow
2021-11-26T12:00:00Z,TN397,0.023004899090983032,0.012573896245597835,7.486451941831613e-4,0.008638514444717329,0.0265109912,0.049515890290983036,0.4645962933473152
2021-11-26T13:00:00Z,TN397,0.021189733649972887,0.012257614451593938,7.831150529738458e-4,0.007650912760789228,0.0319100985,0.05309983214997288,0.39905462582490875
2021-11-26T14:00:00Z,TN397,0.01669542937503715,0.008853673187351117,7.896035460283208e-4,0.006930010019091558,0.021597150000000002,0.03829257937503715,0.435996468441634
2021-11-26T16:00:00Z,TN397,0.014669875457367587,0.007657536021677405,7.400064889873082e-4,0.00651241646471448,NA,NA,NA
2021-11-26T17:00:00Z,TN397,0.013317807845866112,0.00666838741903111,6.764723365060883e-4,0.005729008152148737,0.020495079,0.033812886845866114,0.3938678145576416
2021-11-26T18:00:00Z,TN397,0.014353719356860306,0.007973584349026355,7.72369043961865e-4,0.0056491304817463135,NA,NA,NA
2021-11-26T19:00:00Z,TN397,0.03306841909587081,0.019242786690256475,0.001211783518460045,0.012247300827212242,NA,NA,NA
2021-11-26T20:00:00Z,TN397,0.038247986209859336,0.023128694003508338,0.001672471022286234,0.013942491063672503,0.032902109,0.07115009520985933,0.5375676040495203
2021-11-26T21:00:00Z,TN397,0.03988875182898673,0.024521697372043714,0.0017666250867533263,0.013568984775918794,0.035963968,0.07585271982898673,0.5258710817346782
2021-11-26T22:00:00Z,TN397,0.045491892051727906,0.02948390876959968,0.001677250440588437,0.014395268286925188,0.047030876,0.0925227680517279,0.4916832149497966
2021-11-26T23:00:00Z,TN397,0.04703005846595849,0.029618026372479865,0.002328724128006062,0.014964782937362177,0.044132485,0.09116254346595848,0.5158923465482317
2021-11-27T00:00:00Z,TN397,0.05245962794857956,0.03447459077894914,0.0027182734598323187,0.015870615825084304,0.042380232000000004,0.09483985994857956,0.553139028010187
2021-11-27T01:00:00Z,TN397,0.05513666202734104,0.037688422959487586,0.002686365131882344,0.01525348704508564,0.04332719,0.09846385202734104,0.5599685660482887
2021-11-27T02:00:00Z,TN397,0.05495435925238615,0.03726931183055918,0.002455706971494463,0.014627826585277235,0.039171126400000006,0.09412548565238615,0.5838414417890763
2021-11-27T03:00:00Z,TN397,0.04650033448558564,0.029997060432143605,0.0018870576501403874,0.012679328739825482,0.036463663,0.08296399748558564,0.5604881140601345
2021-11-27T04:00:00Z,TN397,0.04470966318937196,0.029597283764660448,0.0012761061745915616,0.013836273250119949,0.03257164,0.07728130318937196,0.5785314344378268
2021-11-27T05:00:00Z,TN397,0.04174216910056283,0.02660313613553626,0.0021820426143811357,0.013157901886112497,0.037900308,0.07964247710056283,0.5241194224516134
2021-11-27T06:00:00Z,TN397,0.04859317109123702,0.02963947057580679,0.003216720873247021,0.015642457783279207,0.054532597,0.10312576809123702,0.47120299795726966
2021-11-27T07:00:00Z,TN397,0.047467985458125264,0.026549068824498784,0.00334697549424366,0.016126756794586063,0.0662263689,0.11369435435812526,0.41750521146024633
2021-11-27T08:00:00Z,TN397,0.04271523198965148,0.0247175248500304,0.00317943488261025,0.015001176302362324,0.040133857,0.08284908898965149,0.5155787771545316
2021-11-27T09:00:00Z,TN397,0.039580504792275914,0.021884147859328712,0.003441149490842739,0.014284480104437787,0.04856476,0.08814526479227591,0.4490372215178179
2021-11-27T10:00:00Z,TN397,0.03602307213779415,0.0206608734791531,0.002921538148419889,0.01248163578172151,0.039245789,0.07526886113779416,0.4785919647680994
2021-11-27T11:00:00Z,TN397,0.03464505270626316,0.019884307293693275,0.0029758265763013135,0.011761456897583192,0.037645308700000005,0.07229036140626316,0.4792485752223885
2021-11-27T12:00:00Z,TN397,0.03736254240989062,0.01859079530783661,0.0037038120977897614,0.014781484662318725,0.039096207,0.07645874940989061,0.4886627455752951
2021-11-27T13:00:00Z,TN397,0.03448960440930168,0.01767441111185994,0.003449625639916202,0.013493745068858712,0.0356363312,0.07012593560930169,0.4918238039839698
2021-11-27T14:00:00Z,TN397,0.03345573933182735,0.01782926126263531,0.0033847051181807104,0.01264211497396633,0.0318807221,0.06533646143182735,0.5120531262124651
2021-11-27T15:00:00Z,TN397,0.023201817004481623,0.012637775294323774,0.002208382198044721,0.0085759992353206,0.0346080275,0.05780984450448162,0.40134716160122064
2021-11-27T16:00:00Z,TN397,0.024717830861394577,0.013963913083144562,0.0023490127699549957,0.008470643229314631,NA,NA,NA
2021-11-27T17:00:00Z,TN397,0.02574670225596857,0.014627938760588814,0.0022787367921097584,0.008475472693618608,NA,NA,NA
2021-11-27T18:00:00Z,TN397,0.027876353866343927,0.015681172850615634,0.0027160818837362534,0.009463139563972671,NA,NA,NA
2021-11-27T19:00:00Z,TN397,0.04642379912154611,0.028824235003235905,0.0038609448679397876,0.013561222394389645,NA,NA,NA
2021-11-27T20:00:00Z,TN397,0.04590139624543496,0.028351943024846893,0.003921614367802093,0.013213330644018199,0.0333775475,0.07927894374543495,0.5789859712665264
2021-11-27T21:00:00Z,TN397,0.05264270506749727,0.03095188863994312,0.004791605236670372,0.01619603636154819,0.0493405538,0.10198325886749726,0.5161896732079705
2021-11-27T22:00:00Z,TN397,0.05321925853148768,0.030809111150587938,0.004547544086548873,0.018492080960056178,0.028507842,0.08172710053148768,0.6511825108855226
2021-11-27T23:00:00Z,TN397,0.06807261809206638,0.034234308796544516,0.007492961742415773,0.02525933779829096,0.0367940385,0.10486665659206638,0.6491350092038347
2021-11-28T00:00:00Z,TN397,0.08125331914122574,0.038424783232875695,0.008974919576762847,0.030934994943900992,0.054089252000000004,0.13534257114122575,0.6003530039076946
2021-11-28T01:00:00Z,TN397,0.09031243324373323,0.057060479105110584,0.007899487672295922,0.02556505277045876,0.0476054525,0.13791788574373323,0.6548275646535343
2021-11-28T02:00:00Z,TN397,0.10243950617669866,0.06193909839067391,0.008675416865499866,0.032442017358077446,0.0536813741,0.15612088027669865,0.6561550639167639
2021-11-28T03:00:00Z,TN397,0.10089397659076854,0.0662902258498306,0.006631784298745429,0.027614738774532126,0.06537417400000001,0.16626815059076855,0.6068148122913585
