Rep,Compound,Area,Batch
170706_Std_4uM-StdsInAqMatrix_5,(3-Carboxypropyl)trimethylammonium,71830872,G2
170706_Blk_Blk0p2_1,(3-Carboxypropyl)trimethylammonium,200815,G2
170706_Blk_Blk0p2_2,(3-Carboxypropyl)trimethylammonium,2172696,G2
170706_Blk_BlkMQ_1,(3-Carboxypropyl)trimethylammonium,66839,G2
170706_Blk_BlkMQ_3,(3-Carboxypropyl)trimethylammonium,365019,G2
170706_Blk_MQBlk_2,(3-Carboxypropyl)trimethylammonium,118777,G2
170706_Poo_TruePoo_Full1,(3-Carboxypropyl)trimethylammonium,253798624,G2
170706_Poo_TruePoo_Full2,(3-Carboxypropyl)trimethylammonium,253863696,G2
170706_Poo_TruePoo_Full3,(3-Carboxypropyl)trimethylammonium,268159088,G2
170706_Poo_TruePoo_Full4,(3-Carboxypropyl)trimethylammonium,272538528,G2
170706_Poo_TruePoo_Full5,(3-Carboxypropyl)trimethylammonium,257514832,G2
170706_Poo_TruePoo_Full6,(3-Carboxypropyl)trimethylammonium,268531840,G2
170706_Poo_TruePoo_Full7,(3-Carboxypropyl)trimethylammonium,276604960,G2
170706_Poo_TruePoo_Half1,(3-Carboxypropyl)trimethylammonium,127041176,G2
170706_Poo_TruePoo_Half2,(3-Carboxypropyl)trimethylammonium,131378560,G2
170706_Poo_TruePoo_Half3,(3-Carboxypropyl)trimethylammonium,134199712,G2
170706_Poo_TruePoo_Half4,(3-Carboxypropyl)trimethylammonium,125800400,G2
170706_Poo_TruePoo_Half5,(3-Carboxypropyl)trimethylammonium,127931280,G2
170706_Poo_TruePoo_Half6,(3-Carboxypropyl)trimethylammonium,139056640,G2
170706_Poo_TruePoo_Half7,(3-Carboxypropyl)trimethylammonium,135383104,G2
170706_Smp_S3E15D15_A,(3-Carboxypropyl)trimethylammonium,121604088,G2
170706_Smp_S3E15D15_B,(3-Carboxypropyl)trimethylammonium,60628372,G2
170706_Smp_S3E15D15_C,(3-Carboxypropyl)trimethylammonium,82856360,G2
170706_Smp_S3E15E15_Ds,(3-Carboxypropyl)trimethylammonium,22917540,G2
170706_Smp_S4E16D15_A,(3-Carboxypropyl)trimethylammonium,63989516,G2
170706_Smp_S4E16D15_B,(3-Carboxypropyl)trimethylammonium,90013344,G2
170706_Smp_S4E16D15_C,(3-Carboxypropyl)trimethylammonium,72304944,G2
170706_Smp_S4E16D15_Ds,(3-Carboxypropyl)trimethylammonium,26304670,G2
170706_Smp_S5E28D15_A,(3-Carboxypropyl)trimethylammonium,61754996,G2
170706_Smp_S5E28D15_B,(3-Carboxypropyl)trimethylammonium,57122328,G2
170706_Smp_S5E28D15_C,(3-Carboxypropyl)trimethylammonium,107395592,G2
170706_Smp_S5E28D15_Ds,(3-Carboxypropyl)trimethylammonium,37132040,G2
170706_Smp_S6E37D15_A,(3-Carboxypropyl)trimethylammonium,1460454016,G2
170706_Smp_S6E37D15_B,(3-Carboxypropyl)trimethylammonium,970378240,G2
170706_Smp_S6E37D15_C,(3-Carboxypropyl)trimethylammonium,732593088,G2
170706_Smp_S6E37D15_Ds,(3-Carboxypropyl)trimethylammonium,131005280,G2
170706_Std_4uM-StdsInH2O_1,L-Glutamine,44123780,G2
170706_Std_4uM-StdsInH2O_2,L-Glutamine,67803504,G2
170706_Std_4uM-StdsInH2O_3,L-Glutamine,69932824,G2
170706_Std_4uM-StdsInH2O_4,L-Glutamine,45086156,G2
170706_Std_4uM-StdsInH2O_5,L-Glutamine,75243328,G2
170706_Std_4uM-StdsInH2O_6,L-Glutamine,94383216,G2
170706_Std_4uM-StdsInAqMatrix_1,L-Glutamine,103643744,G2
170706_Std_4uM-StdsInAqMatrix_2,L-Glutamine,103986112,G2
170706_Std_4uM-StdsInAqMatrix_3,L-Glutamine,104106008,G2
170706_Std_4uM-StdsInAqMatrix_4,L-Glutamine,72874600,G2
170706_Std_4uM-StdsInAqMatrix_5,L-Glutamine,80624808,G2
170706_Blk_Blk0p2_1,L-Glutamine,258283,G2
170706_Blk_Blk0p2_2,L-Glutamine,2641129,G2
170706_Blk_BlkMQ_1,L-Glutamine,608027,G2
170706_Blk_BlkMQ_3,L-Glutamine,617248,G2
170706_Blk_MQBlk_2,L-Glutamine,128361,G2
170706_Poo_TruePoo_Full1,L-Glutamine,88618200,G2
170706_Poo_TruePoo_Full2,L-Glutamine,45297828,G2
170706_Poo_TruePoo_Full3,L-Glutamine,47158004,G2
170706_Poo_TruePoo_Full4,L-Glutamine,48833448,G2
170706_Poo_TruePoo_Full5,L-Glutamine,50111828,G2
170706_Poo_TruePoo_Full6,L-Glutamine,45789904,G2
170706_Poo_TruePoo_Full7,L-Glutamine,38094272,G2
170706_Poo_TruePoo_Half1,L-Glutamine,38046704,G2
170706_Poo_TruePoo_Half2,L-Glutamine,22141344,G2
170706_Poo_TruePoo_Half3,L-Glutamine,23463906,G2
170706_Poo_TruePoo_Half4,L-Glutamine,25517332,G2
170706_Poo_TruePoo_Half5,L-Glutamine,29395432,G2
170706_Poo_TruePoo_Half6,L-Glutamine,33076958,G2
170706_Poo_TruePoo_Half7,L-Glutamine,27781682,G2
170706_Smp_S3E15D15_A,L-Glutamine,80703824,G2
170706_Smp_S3E15D15_B,L-Glutamine,80586744,G2
170706_Smp_S3E15D15_C,L-Glutamine,59048768,G2
170706_Smp_S3E15E15_Ds,L-Glutamine,77605632,G2
170706_Smp_S4E16D15_A,L-Glutamine,42793288,G2
170706_Smp_S4E16D15_B,L-Glutamine,42875900,G2
170706_Smp_S4E16D15_C,L-Glutamine,34726300,G2
170706_Smp_S4E16D15_Ds,L-Glutamine,45340512,G2
170706_Smp_S5E28D15_A,L-Glutamine,18033252,G2
170706_Smp_S5E28D15_B,L-Glutamine,12534148,G2
170706_Smp_S5E28D15_C,L-Glutamine,43753892,G2
170706_Smp_S5E28D15_Ds,L-Glutamine,9820413,G2
170706_Smp_S6E37D15_A,L-Glutamine,180400640,G2
170706_Smp_S6E37D15_B,L-Glutamine,177454832,G2
170706_Smp_S6E37D15_C,L-Glutamine,197237328,G2
170706_Smp_S6E37D15_Ds,L-Glutamine,21948676,G2
170706_Std_4uM-StdsInH2O_1,L-Lysine,7973416,G2
170706_Std_4uM-StdsInH2O_2,L-Lysine,13426161,G2
170706_Std_4uM-StdsInH2O_3,L-Lysine,13511588,G2
170706_Std_4uM-StdsInH2O_4,L-Lysine,8447120,G2
170706_Std_4uM-StdsInH2O_5,L-Lysine,12575251,G2
170706_Std_4uM-StdsInH2O_6,L-Lysine,13286996,G2
170706_Std_4uM-StdsInAqMatrix_1,L-Lysine,13127223,G2
170706_Std_4uM-StdsInAqMatrix_2,L-Lysine,16091354,G2
170706_Std_4uM-StdsInAqMatrix_3,L-Lysine,18527016,G2
170706_Std_4uM-StdsInAqMatrix_4,L-Lysine,10919577,G2
170706_Std_4uM-StdsInAqMatrix_5,L-Lysine,14882693,G2
170706_Blk_Blk0p2_1,L-Lysine,222005,G2
170706_Blk_Blk0p2_2,L-Lysine,137729,G2
170706_Blk_BlkMQ_1,L-Lysine,79793,G2
170706_Blk_BlkMQ_3,L-Lysine,141377,G2
170706_Blk_MQBlk_2,L-Lysine,267654,G2
170706_Poo_TruePoo_Full1,L-Lysine,6409580,G2
170706_Poo_TruePoo_Full2,L-Lysine,4526467,G2
170706_Poo_TruePoo_Full3,L-Lysine,4694779,G2
170706_Poo_TruePoo_Full4,L-Lysine,5575251,G2
170706_Poo_TruePoo_Full5,L-Lysine,4323490,G2
170706_Poo_TruePoo_Full6,L-Lysine,5121737,G2
170706_Poo_TruePoo_Full7,L-Lysine,5131626,G2
170706_Poo_TruePoo_Half1,L-Lysine,2916322,G2
170706_Poo_TruePoo_Half2,L-Lysine,2706537,G2
170706_Poo_TruePoo_Half3,L-Lysine,2960771,G2
170706_Poo_TruePoo_Half4,L-Lysine,2869077,G2
170706_Poo_TruePoo_Half5,L-Lysine,2937088,G2
170706_Poo_TruePoo_Half6,L-Lysine,2350534,G2
170706_Poo_TruePoo_Half7,L-Lysine,2366440,G2
170706_Smp_S3E15D15_A,L-Lysine,1978905,G2
170706_Smp_S3E15D15_B,L-Lysine,1129296,G2
170706_Smp_S3E15D15_C,L-Lysine,1978051,G2
170706_Smp_S3E15E15_Ds,L-Lysine,972018,G2
170706_Smp_S4E16D15_A,L-Lysine,1168906,G2
170706_Smp_S4E16D15_B,L-Lysine,1765678,G2
170706_Smp_S4E16D15_C,L-Lysine,1524414,G2
170706_Smp_S4E16D15_Ds,L-Lysine,668040,G2
170706_Smp_S5E28D15_A,L-Lysine,2154349,G2
170706_Smp_S5E28D15_B,L-Lysine,2091716,G2
170706_Smp_S5E28D15_C,L-Lysine,4705624,G2
170706_Smp_S5E28D15_Ds,L-Lysine,1929207,G2
170706_Smp_S6E37D15_A,L-Lysine,27185908,G2
170706_Smp_S6E37D15_B,L-Lysine,42433652,G2
170706_Smp_S6E37D15_C,L-Lysine,46451028,G2
170706_Smp_S6E37D15_Ds,L-Lysine,2892042,G2
170706_Std_4uM-StdsInH2O_1,beta-Glutamic acid,10988903,G2
170706_Std_4uM-StdsInH2O_2,beta-Glutamic acid,17181758,G2
170706_Std_4uM-StdsInH2O_3,beta-Glutamic acid,18536398,G2
170706_Std_4uM-StdsInH2O_4,beta-Glutamic acid,11236504,G2
170706_Std_4uM-StdsInH2O_5,beta-Glutamic acid,19496474,G2
170706_Std_4uM-StdsInH2O_6,beta-Glutamic acid,21787752,G2
170706_Std_4uM-StdsInAqMatrix_1,beta-Glutamic acid,1566698,G2
170706_Std_4uM-StdsInAqMatrix_2,beta-Glutamic acid,1236773,G2
170706_Std_4uM-StdsInAqMatrix_3,beta-Glutamic acid,1292374,G2
170706_Std_4uM-StdsInAqMatrix_4,beta-Glutamic acid,938970,G2
170706_Std_4uM-StdsInAqMatrix_5,beta-Glutamic acid,349872,G2
170706_Blk_Blk0p2_1,beta-Glutamic acid,84909,G2
170706_Blk_Blk0p2_2,beta-Glutamic acid,146552,G2
170706_Blk_BlkMQ_1,beta-Glutamic acid,49984,G2
170706_Blk_BlkMQ_3,beta-Glutamic acid,0,G2
170706_Blk_MQBlk_2,beta-Glutamic acid,14814,G2
170706_Poo_TruePoo_Full1,beta-Glutamic acid,2310062,G2
170706_Poo_TruePoo_Full2,beta-Glutamic acid,1250672,G2
170706_Poo_TruePoo_Full3,beta-Glutamic acid,1038789,G2
170706_Poo_TruePoo_Full4,beta-Glutamic acid,1236154,G2
170706_Poo_TruePoo_Full5,beta-Glutamic acid,1147686,G2
170706_Poo_TruePoo_Full6,beta-Glutamic acid,1204498,G2
170706_Poo_TruePoo_Full7,beta-Glutamic acid,1303009,G2
170706_Poo_TruePoo_Half1,beta-Glutamic acid,1141354,G2
170706_Poo_TruePoo_Half2,beta-Glutamic acid,671690,G2
170706_Poo_TruePoo_Half3,beta-Glutamic acid,878104,G2
170706_Poo_TruePoo_Half4,beta-Glutamic acid,799662,G2
170706_Poo_TruePoo_Half5,beta-Glutamic acid,659484,G2
170706_Poo_TruePoo_Half6,beta-Glutamic acid,900795,G2
170706_Poo_TruePoo_Half7,beta-Glutamic acid,671321,G2
170706_Smp_S3E15D15_A,beta-Glutamic acid,755005,G2
170706_Smp_S3E15D15_B,beta-Glutamic acid,666540,G2
170706_Smp_S3E15D15_C,beta-Glutamic acid,680972,G2
170706_Smp_S3E15E15_Ds,beta-Glutamic acid,462686,G2
170706_Smp_S4E16D15_A,beta-Glutamic acid,757389,G2
170706_Smp_S4E16D15_B,beta-Glutamic acid,997971,G2
170706_Smp_S4E16D15_C,beta-Glutamic acid,659047,G2
170706_Smp_S4E16D15_Ds,beta-Glutamic acid,795179,G2
170706_Smp_S5E28D15_A,beta-Glutamic acid,454738,G2
170706_Smp_S5E28D15_B,beta-Glutamic acid,370306,G2
170706_Smp_S5E28D15_C,beta-Glutamic acid,1669289,G2
170706_Smp_S5E28D15_Ds,beta-Glutamic acid,631106,G2
170706_Smp_S6E37D15_A,beta-Glutamic acid,3849312,G2
170706_Smp_S6E37D15_B,beta-Glutamic acid,2695801,G2
170706_Smp_S6E37D15_C,beta-Glutamic acid,1459008,G2
170706_Smp_S6E37D15_Ds,beta-Glutamic acid,814442,G2
170706_Std_4uM-StdsInH2O_1,L-Glutamic acid,10988903,G2
170706_Std_4uM-StdsInH2O_2,L-Glutamic acid,17181758,G2
170706_Std_4uM-StdsInH2O_3,L-Glutamic acid,18536398,G2
170706_Std_4uM-StdsInH2O_4,L-Glutamic acid,11236504,G2
170706_Std_4uM-StdsInH2O_5,L-Glutamic acid,19496474,G2
170706_Std_4uM-StdsInH2O_6,L-Glutamic acid,21787752,G2
170706_Std_4uM-StdsInAqMatrix_1,L-Glutamic acid,77167440,G2
170706_Std_4uM-StdsInAqMatrix_2,L-Glutamic acid,70134808,G2
170706_Std_4uM-StdsInAqMatrix_3,L-Glutamic acid,73282600,G2
170706_Std_4uM-StdsInAqMatrix_4,L-Glutamic acid,66396956,G2
170706_Std_4uM-StdsInAqMatrix_5,L-Glutamic acid,45591752,G2
170706_Blk_Blk0p2_1,L-Glutamic acid,424516,G2
170706_Blk_Blk0p2_2,L-Glutamic acid,1449015,G2
170706_Blk_BlkMQ_1,L-Glutamic acid,49984,G2
170706_Blk_BlkMQ_3,L-Glutamic acid,706169,G2
170706_Blk_MQBlk_2,L-Glutamic acid,1890912,G2
170706_Poo_TruePoo_Full1,L-Glutamic acid,116130272,G2
170706_Poo_TruePoo_Full2,L-Glutamic acid,58526964,G2
170706_Poo_TruePoo_Full3,L-Glutamic acid,59487504,G2
170706_Poo_TruePoo_Full4,L-Glutamic acid,61504680,G2
170706_Poo_TruePoo_Full5,L-Glutamic acid,63112412,G2
170706_Poo_TruePoo_Full6,L-Glutamic acid,68312168,G2
170706_Poo_TruePoo_Full7,L-Glutamic acid,62876868,G2
170706_Poo_TruePoo_Half1,L-Glutamic acid,47886700,G2
170706_Poo_TruePoo_Half2,L-Glutamic acid,30046514,G2
170706_Poo_TruePoo_Half3,L-Glutamic acid,31091674,G2
170706_Poo_TruePoo_Half4,L-Glutamic acid,29986918,G2
170706_Poo_TruePoo_Half5,L-Glutamic acid,36262100,G2
170706_Poo_TruePoo_Half6,L-Glutamic acid,40775136,G2
170706_Poo_TruePoo_Half7,L-Glutamic acid,34196132,G2
170706_Smp_S3E15D15_A,L-Glutamic acid,50660152,G2
170706_Smp_S3E15D15_B,L-Glutamic acid,35223204,G2
170706_Smp_S3E15D15_C,L-Glutamic acid,46526260,G2
170706_Smp_S3E15E15_Ds,L-Glutamic acid,26443258,G2
170706_Smp_S4E16D15_A,L-Glutamic acid,28246986,G2
170706_Smp_S4E16D15_B,L-Glutamic acid,36095024,G2
170706_Smp_S4E16D15_C,L-Glutamic acid,27752138,G2
170706_Smp_S4E16D15_Ds,L-Glutamic acid,33890500,G2
170706_Smp_S5E28D15_A,L-Glutamic acid,53345796,G2
170706_Smp_S5E28D15_B,L-Glutamic acid,47578644,G2
170706_Smp_S5E28D15_C,L-Glutamic acid,150747392,G2
170706_Smp_S5E28D15_Ds,L-Glutamic acid,54998740,G2
170706_Smp_S6E37D15_A,L-Glutamic acid,232662224,G2
170706_Smp_S6E37D15_B,L-Glutamic acid,186935328,G2
170706_Smp_S6E37D15_C,L-Glutamic acid,144679024,G2
170706_Smp_S6E37D15_Ds,L-Glutamic acid,92323008,G2
170706_Std_4uM-StdsInH2O_1,Hydroxyisoleucine,204564,G2
170706_Std_4uM-StdsInH2O_2,Hydroxyisoleucine,132039,G2
170706_Std_4uM-StdsInH2O_3,Hydroxyisoleucine,65164,G2
170706_Std_4uM-StdsInH2O_4,Hydroxyisoleucine,216022,G2
170706_Std_4uM-StdsInH2O_5,Hydroxyisoleucine,242877,G2
170706_Std_4uM-StdsInH2O_6,Hydroxyisoleucine,740361,G2
170706_Std_4uM-StdsInAqMatrix_1,Hydroxyisoleucine,168742720,G2
170706_Std_4uM-StdsInAqMatrix_2,Hydroxyisoleucine,135133088,G2
170706_Std_4uM-StdsInAqMatrix_3,Hydroxyisoleucine,142760768,G2
170706_Std_4uM-StdsInAqMatrix_4,Hydroxyisoleucine,57811164,G2
170706_Std_4uM-StdsInAqMatrix_5,Hydroxyisoleucine,31520408,G2
170706_Blk_Blk0p2_1,Hydroxyisoleucine,488981,G2
170706_Blk_Blk0p2_2,Hydroxyisoleucine,595693,G2
170706_Blk_BlkMQ_1,Hydroxyisoleucine,53742,G2
170706_Blk_BlkMQ_3,Hydroxyisoleucine,505950,G2
170706_Blk_MQBlk_2,Hydroxyisoleucine,306930,G2
170706_Poo_TruePoo_Full1,Hydroxyisoleucine,120563080,G2
170706_Poo_TruePoo_Full2,Hydroxyisoleucine,121855488,G2
170706_Poo_TruePoo_Full3,Hydroxyisoleucine,130501640,G2
170706_Poo_TruePoo_Full4,Hydroxyisoleucine,128697312,G2
170706_Poo_TruePoo_Full5,Hydroxyisoleucine,135266624,G2
170706_Poo_TruePoo_Full6,Hydroxyisoleucine,140541504,G2
170706_Poo_TruePoo_Full7,Hydroxyisoleucine,148482720,G2
170706_Poo_TruePoo_Half1,Hydroxyisoleucine,55540360,G2
170706_Poo_TruePoo_Half2,Hydroxyisoleucine,66450368,G2
170706_Poo_TruePoo_Half3,Hydroxyisoleucine,63357208,G2
170706_Poo_TruePoo_Half4,Hydroxyisoleucine,62259160,G2
170706_Poo_TruePoo_Half5,Hydroxyisoleucine,68002160,G2
170706_Poo_TruePoo_Half6,Hydroxyisoleucine,67730144,G2
170706_Poo_TruePoo_Half7,Hydroxyisoleucine,72411304,G2
170706_Smp_S3E15D15_A,Hydroxyisoleucine,139972752,G2
170706_Smp_S3E15D15_B,Hydroxyisoleucine,81393456,G2
170706_Smp_S3E15D15_C,Hydroxyisoleucine,140572288,G2
170706_Smp_S3E15E15_Ds,Hydroxyisoleucine,66414608,G2
170706_Smp_S4E16D15_A,Hydroxyisoleucine,60880460,G2
170706_Smp_S4E16D15_B,Hydroxyisoleucine,88965728,G2
170706_Smp_S4E16D15_C,Hydroxyisoleucine,56956528,G2
170706_Smp_S4E16D15_Ds,Hydroxyisoleucine,56690096,G2
170706_Smp_S5E28D15_A,Hydroxyisoleucine,51979064,G2
170706_Smp_S5E28D15_B,Hydroxyisoleucine,49632440,G2
170706_Smp_S5E28D15_C,Hydroxyisoleucine,57899912,G2
170706_Smp_S5E28D15_Ds,Hydroxyisoleucine,42721596,G2
170706_Smp_S6E37D15_A,Hydroxyisoleucine,688258048,G2
170706_Smp_S6E37D15_B,Hydroxyisoleucine,558181952,G2
170706_Smp_S6E37D15_C,Hydroxyisoleucine,451533664,G2
170706_Smp_S6E37D15_Ds,Hydroxyisoleucine,186235456,G2
170706_Std_4uM-StdsInH2O_1,L-Methionine,96723000,G2
170706_Std_4uM-StdsInH2O_2,L-Methionine,126138656,G2
170706_Std_4uM-StdsInH2O_3,L-Methionine,129496400,G2
170706_Std_4uM-StdsInH2O_4,L-Methionine,89380088,G2
170706_Std_4uM-StdsInH2O_5,L-Methionine,138283568,G2
170706_Std_4uM-StdsInH2O_6,L-Methionine,158507104,G2
170706_Std_4uM-StdsInAqMatrix_1,L-Methionine,134198720,G2
170706_Std_4uM-StdsInAqMatrix_2,L-Methionine,143644768,G2
170706_Std_4uM-StdsInAqMatrix_3,L-Methionine,139729792,G2
170706_Std_4uM-StdsInAqMatrix_4,L-Methionine,101047712,G2
170706_Std_4uM-StdsInAqMatrix_5,L-Methionine,145069584,G2
170706_Blk_Blk0p2_1,L-Methionine,0,G2
170706_Blk_Blk0p2_2,L-Methionine,16861,G2
170706_Blk_BlkMQ_1,L-Methionine,0,G2
170706_Blk_BlkMQ_3,L-Methionine,5275,G2
170706_Blk_MQBlk_2,L-Methionine,7382,G2
170706_Poo_TruePoo_Full1,L-Methionine,17959608,G2
170706_Poo_TruePoo_Full2,L-Methionine,14507678,G2
170706_Poo_TruePoo_Full3,L-Methionine,15186343,G2
170706_Poo_TruePoo_Full4,L-Methionine,16622771,G2
170706_Poo_TruePoo_Full5,L-Methionine,17296544,G2
170706_Poo_TruePoo_Full6,L-Methionine,18155430,G2
170706_Poo_TruePoo_Full7,L-Methionine,19898162,G2
170706_Poo_TruePoo_Half1,L-Methionine,8797310,G2
170706_Poo_TruePoo_Half2,L-Methionine,6787053,G2
170706_Poo_TruePoo_Half3,L-Methionine,6796352,G2
170706_Poo_TruePoo_Half4,L-Methionine,7665150,G2
170706_Poo_TruePoo_Half5,L-Methionine,8182672,G2
170706_Poo_TruePoo_Half6,L-Methionine,8741682,G2
170706_Poo_TruePoo_Half7,L-Methionine,9419054,G2
170706_Smp_S3E15D15_A,L-Methionine,3207621,G2
170706_Smp_S3E15D15_B,L-Methionine,1905415,G2
170706_Smp_S3E15D15_C,L-Methionine,2721345,G2
170706_Smp_S3E15E15_Ds,L-Methionine,106752,G2
170706_Smp_S4E16D15_A,L-Methionine,1491202,G2
170706_Smp_S4E16D15_B,L-Methionine,1615743,G2
170706_Smp_S4E16D15_C,L-Methionine,2038900,G2
170706_Smp_S4E16D15_Ds,L-Methionine,535358,G2
170706_Smp_S5E28D15_A,L-Methionine,3238299,G2
170706_Smp_S5E28D15_B,L-Methionine,3637280,G2
170706_Smp_S5E28D15_C,L-Methionine,6312382,G2
170706_Smp_S5E28D15_Ds,L-Methionine,1445568,G2
170706_Smp_S6E37D15_A,L-Methionine,109929824,G2
170706_Smp_S6E37D15_B,L-Methionine,148413408,G2
170706_Smp_S6E37D15_C,L-Methionine,132473840,G2
170706_Smp_S6E37D15_Ds,L-Methionine,7375698,G2
170706_Std_4uM-StdsInH2O_1,5-Hydroxyectoine,156300368,G2
170706_Std_4uM-StdsInH2O_2,5-Hydroxyectoine,181961840,G2
170706_Std_4uM-StdsInH2O_3,5-Hydroxyectoine,184032976,G2
170706_Std_4uM-StdsInH2O_4,5-Hydroxyectoine,156882912,G2
170706_Std_4uM-StdsInH2O_5,5-Hydroxyectoine,207556128,G2
170706_Std_4uM-StdsInH2O_6,5-Hydroxyectoine,237345200,G2
170706_Std_4uM-StdsInAqMatrix_1,5-Hydroxyectoine,125865328,G2
170706_Std_4uM-StdsInAqMatrix_2,5-Hydroxyectoine,159143136,G2
170706_Std_4uM-StdsInAqMatrix_3,5-Hydroxyectoine,154682480,G2
170706_Std_4uM-StdsInAqMatrix_4,5-Hydroxyectoine,127012760,G2
170706_Std_4uM-StdsInAqMatrix_5,5-Hydroxyectoine,188986432,G2
170706_Blk_Blk0p2_1,5-Hydroxyectoine,27546,G2
170706_Blk_Blk0p2_2,5-Hydroxyectoine,124578,G2
170706_Blk_BlkMQ_1,5-Hydroxyectoine,160571,G2
170706_Blk_BlkMQ_3,5-Hydroxyectoine,50031,G2
170706_Blk_MQBlk_2,5-Hydroxyectoine,199841,G2
170706_Poo_TruePoo_Full1,5-Hydroxyectoine,10723251,G2
170706_Poo_TruePoo_Full2,5-Hydroxyectoine,8643652,G2
170706_Poo_TruePoo_Full3,5-Hydroxyectoine,7964340,G2
170706_Poo_TruePoo_Full4,5-Hydroxyectoine,8502027,G2
170706_Poo_TruePoo_Full5,5-Hydroxyectoine,9395394,G2
170706_Poo_TruePoo_Full6,5-Hydroxyectoine,7968099,G2
170706_Poo_TruePoo_Full7,5-Hydroxyectoine,6792006,G2
170706_Poo_TruePoo_Half1,5-Hydroxyectoine,4747112,G2
170706_Poo_TruePoo_Half2,5-Hydroxyectoine,5561380,G2
170706_Poo_TruePoo_Half3,5-Hydroxyectoine,5371985,G2
170706_Poo_TruePoo_Half4,5-Hydroxyectoine,5564761,G2
170706_Poo_TruePoo_Half5,5-Hydroxyectoine,5771740,G2
170706_Poo_TruePoo_Half6,5-Hydroxyectoine,5913675,G2
170706_Poo_TruePoo_Half7,5-Hydroxyectoine,5602255,G2
170706_Smp_S3E15D15_A,5-Hydroxyectoine,3603481,G2
170706_Smp_S3E15D15_B,5-Hydroxyectoine,3014636,G2
170706_Smp_S3E15D15_C,5-Hydroxyectoine,4700825,G2
170706_Smp_S3E15E15_Ds,5-Hydroxyectoine,2888871,G2
170706_Smp_S4E16D15_A,5-Hydroxyectoine,7703106,G2
170706_Smp_S4E16D15_B,5-Hydroxyectoine,4997156,G2
170706_Smp_S4E16D15_C,5-Hydroxyectoine,6393063,G2
170706_Smp_S4E16D15_Ds,5-Hydroxyectoine,4272457,G2
170706_Smp_S5E28D15_A,5-Hydroxyectoine,6688121,G2
170706_Smp_S5E28D15_B,5-Hydroxyectoine,4401553,G2
170706_Smp_S5E28D15_C,5-Hydroxyectoine,4297005,G2
170706_Smp_S5E28D15_Ds,5-Hydroxyectoine,1045935,G2
170706_Smp_S6E37D15_A,5-Hydroxyectoine,52476444,G2
170706_Smp_S6E37D15_B,5-Hydroxyectoine,10835604,G2
170706_Smp_S6E37D15_C,5-Hydroxyectoine,7066748,G2
170706_Smp_S6E37D15_Ds,5-Hydroxyectoine,1869912,G2
170706_Std_4uM-StdsInH2O_1,Betonicine,116136,G2
170706_Std_4uM-StdsInH2O_2,Betonicine,67606,G2
170706_Std_4uM-StdsInH2O_3,Betonicine,161393,G2
170706_Std_4uM-StdsInH2O_4,Betonicine,337644,G2
170706_Std_4uM-StdsInH2O_5,Betonicine,118217,G2
170706_Std_4uM-StdsInH2O_6,Betonicine,76386,G2
170706_Std_4uM-StdsInAqMatrix_1,Betonicine,197244816,G2
170706_Std_4uM-StdsInAqMatrix_2,Betonicine,153458768,G2
170706_Std_4uM-StdsInAqMatrix_3,Betonicine,144226224,G2
170706_Std_4uM-StdsInAqMatrix_4,Betonicine,97443160,G2
170706_Std_4uM-StdsInAqMatrix_5,Betonicine,49751892,G2
170706_Blk_Blk0p2_1,Betonicine,429329,G2
170706_Blk_Blk0p2_2,Betonicine,2472613,G2
170706_Blk_BlkMQ_1,Betonicine,59323,G2
170706_Blk_BlkMQ_3,Betonicine,768050,G2
170706_Blk_MQBlk_2,Betonicine,7368,G2
170706_Poo_TruePoo_Full1,Betonicine,142560080,G2
170706_Poo_TruePoo_Full2,Betonicine,155453872,G2
170706_Poo_TruePoo_Full3,Betonicine,139980848,G2
170706_Poo_TruePoo_Full4,Betonicine,137458976,G2
170706_Poo_TruePoo_Full5,Betonicine,157165200,G2
170706_Poo_TruePoo_Full6,Betonicine,175601232,G2
170706_Poo_TruePoo_Full7,Betonicine,172630176,G2
170706_Poo_TruePoo_Half1,Betonicine,71332112,G2
170706_Poo_TruePoo_Half2,Betonicine,74984504,G2
170706_Poo_TruePoo_Half3,Betonicine,68256104,G2
170706_Poo_TruePoo_Half4,Betonicine,73537088,G2
170706_Poo_TruePoo_Half5,Betonicine,82146152,G2
170706_Poo_TruePoo_Half6,Betonicine,79654440,G2
170706_Poo_TruePoo_Half7,Betonicine,79552888,G2
170706_Smp_S3E15D15_A,Betonicine,171291440,G2
170706_Smp_S3E15D15_B,Betonicine,74463592,G2
170706_Smp_S3E15D15_C,Betonicine,110242696,G2
170706_Smp_S3E15E15_Ds,Betonicine,47497088,G2
170706_Smp_S4E16D15_A,Betonicine,70887432,G2
170706_Smp_S4E16D15_B,Betonicine,98067120,G2
170706_Smp_S4E16D15_C,Betonicine,63455768,G2
170706_Smp_S4E16D15_Ds,Betonicine,43659876,G2
170706_Smp_S5E28D15_A,Betonicine,33839720,G2
170706_Smp_S5E28D15_B,Betonicine,34398288,G2
170706_Smp_S5E28D15_C,Betonicine,40962976,G2
170706_Smp_S5E28D15_Ds,Betonicine,22964980,G2
170706_Smp_S6E37D15_A,Betonicine,641761344,G2
170706_Smp_S6E37D15_B,Betonicine,414218720,G2
170706_Smp_S6E37D15_C,Betonicine,343862400,G2
170706_Smp_S6E37D15_Ds,Betonicine,181767280,G2
