Rep,Compound,Area,Batch
220111_Smp_SA36_A,"Sucrose, 13C",NA,Bacteria
220111_Smp_SA36_B,"Sucrose, 13C",NA,Bacteria
220111_Smp_SA36_C,"Sucrose, 13C",NA,Bacteria
220111_Smp_SA42_A,"Sucrose, 13C",NA,Bacteria
220111_Smp_SA44_B,"Sucrose, 13C",NA,Bacteria
220111_Smp_SA44_C,"Sucrose, 13C",NA,Bacteria
220111_Smp_SA48_A,"Sucrose, 13C",NA,Bacteria
220111_Smp_SA48_B,"Sucrose, 13C",NA,Bacteria
220111_Smp_SA48_C,"Sucrose, 13C",NA,Bacteria
220111_Smp_SA53_A,"Sucrose, 13C",96877,Bacteria
220111_Smp_SA53_B,"Sucrose, 13C",NA,Bacteria
220111_Smp_SA53_C,"Sucrose, 13C",NA,Bacteria
220111_Smp_SA55_A,"Sucrose, 13C",NA,Bacteria
220111_Smp_SA55_B,"Sucrose, 13C",NA,Bacteria
220111_Smp_SA55_C,"Sucrose, 13C",25041,Bacteria
220111_Smp_SA59_A,"Sucrose, 13C",NA,Bacteria
220111_Smp_SA59_B,"Sucrose, 13C",NA,Bacteria
220111_Smp_SA59_C,"Sucrose, 13C",NA,Bacteria
220111_Smp_SA60_A,"Sucrose, 13C",NA,Bacteria
220111_Smp_SA60_B,"Sucrose, 13C",NA,Bacteria
220111_Smp_SA60_C,"Sucrose, 13C",NA,Bacteria
220111_Smp_SAR11_AB,"Sucrose, 13C",51078544,Bacteria
220111_Smp_SAR11_C,"Sucrose, 13C",48230096,Bacteria
220111_Smp_SAR11_DE,"Sucrose, 13C",44466896,Bacteria
220111_Smp_SAR11_F,"Sucrose, 13C",45192724,Bacteria
220111_Smp_SAR11_GH,"Sucrose, 13C",49045284,Bacteria
220111_Smp_SAR11_I,"Sucrose, 13C",45369376,Bacteria
220111_Smp_SCM1_Exp1,"Sucrose, 13C",41896140,Bacteria
220111_Smp_SCM1_Exp2,"Sucrose, 13C",44913820,Bacteria
220111_Smp_SCM1_Exp3,"Sucrose, 13C",44441764,Bacteria
220111_Smp_SCM1_St1,"Sucrose, 13C",38844288,Bacteria
220111_Smp_SCM1_St2,"Sucrose, 13C",38616140,Bacteria
220111_Smp_SCM1_St3,"Sucrose, 13C",36611956,Bacteria
220111_Smp_SCM1_St4,"Sucrose, 13C",38076144,Bacteria
220111_Std_4uMStdsMix1InH2O_1,"Trehalose, 13C",NA,Bacteria
220111_Std_4uMStdsMix1InH2O_2,"Trehalose, 13C",NA,Bacteria
220111_Std_4uMStdsMix1InMatrix_1,"Trehalose, 13C",NA,Bacteria
220111_Std_4uMStdsMix1InMatrix_2,"Trehalose, 13C",NA,Bacteria
220111_Std_4uMStdsMix2InH2O_1,"Trehalose, 13C",NA,Bacteria
220111_Std_4uMStdsMix2InH2O_2,"Trehalose, 13C",NA,Bacteria
220111_Std_4uMStdsMix2InMatrix_1,"Trehalose, 13C",NA,Bacteria
220111_Std_4uMStdsMix2InMatrix_2,"Trehalose, 13C",46636,Bacteria
220111_Std_H2OinMatrix_1,"Trehalose, 13C",NA,Bacteria
220111_Std_H2OinMatrix_2,"Trehalose, 13C",NA,Bacteria
220111_Blk_MediaBlk_A,"Trehalose, 13C",NA,Bacteria
220111_Blk_MediaBlk_AMS,"Trehalose, 13C",37735508,Bacteria
220111_Blk_MediaBlk_AOA,"Trehalose, 13C",35504520,Bacteria
220111_Blk_MediaBlk_B,"Trehalose, 13C",NA,Bacteria
220111_Poo_TruePooBacteria_Full1,"Trehalose, 13C",NA,Bacteria
220111_Poo_TruePooBacteria_Full2,"Trehalose, 13C",NA,Bacteria
220111_Poo_TruePooBacteria_Full3,"Trehalose, 13C",36990,Bacteria
220111_Poo_TruePooBacteria_Half1,"Trehalose, 13C",NA,Bacteria
220111_Poo_TruePooBacteria_Half2,"Trehalose, 13C",NA,Bacteria
220111_Poo_TruePooBacteria_Half3,"Trehalose, 13C",NA,Bacteria
220111_Smp_DSS3_A,"Trehalose, 13C",NA,Bacteria
220111_Smp_DSS3_B,"Trehalose, 13C",NA,Bacteria
220111_Smp_DSS3_C,"Trehalose, 13C",NA,Bacteria
220111_Smp_Och_A,"Trehalose, 13C",NA,Bacteria
220111_Smp_Och_B,"Trehalose, 13C",NA,Bacteria
220111_Smp_Och_C,"Trehalose, 13C",NA,Bacteria
220111_Smp_SA7_A,"Trehalose, 13C",NA,Bacteria
220111_Smp_SA7_B,"Trehalose, 13C",NA,Bacteria
220111_Smp_SA7_C,"Trehalose, 13C",NA,Bacteria
220111_Smp_SA11_A,"Trehalose, 13C",NA,Bacteria
220111_Smp_SA11_B,"Trehalose, 13C",NA,Bacteria
220111_Smp_SA11_C,"Trehalose, 13C",NA,Bacteria
220111_Smp_SA16_A,"Trehalose, 13C",NA,Bacteria
220111_Smp_SA16_B,"Trehalose, 13C",NA,Bacteria
220111_Smp_SA16_C,"Trehalose, 13C",NA,Bacteria
220111_Smp_SA36_A,"Trehalose, 13C",NA,Bacteria
220111_Smp_SA36_B,"Trehalose, 13C",NA,Bacteria
220111_Smp_SA36_C,"Trehalose, 13C",NA,Bacteria
220111_Smp_SA42_A,"Trehalose, 13C",NA,Bacteria
220111_Smp_SA44_B,"Trehalose, 13C",NA,Bacteria
220111_Smp_SA44_C,"Trehalose, 13C",NA,Bacteria
220111_Smp_SA48_A,"Trehalose, 13C",NA,Bacteria
220111_Smp_SA48_B,"Trehalose, 13C",NA,Bacteria
220111_Smp_SA48_C,"Trehalose, 13C",NA,Bacteria
220111_Smp_SA53_A,"Trehalose, 13C",96877,Bacteria
220111_Smp_SA53_B,"Trehalose, 13C",NA,Bacteria
220111_Smp_SA53_C,"Trehalose, 13C",NA,Bacteria
220111_Smp_SA55_A,"Trehalose, 13C",NA,Bacteria
220111_Smp_SA55_B,"Trehalose, 13C",NA,Bacteria
220111_Smp_SA55_C,"Trehalose, 13C",NA,Bacteria
220111_Smp_SA59_A,"Trehalose, 13C",NA,Bacteria
220111_Smp_SA59_B,"Trehalose, 13C",NA,Bacteria
220111_Smp_SA59_C,"Trehalose, 13C",NA,Bacteria
220111_Smp_SA60_A,"Trehalose, 13C",NA,Bacteria
220111_Smp_SA60_B,"Trehalose, 13C",NA,Bacteria
220111_Smp_SA60_C,"Trehalose, 13C",NA,Bacteria
220111_Smp_SAR11_AB,"Trehalose, 13C",42690148,Bacteria
220111_Smp_SAR11_C,"Trehalose, 13C",38917724,Bacteria
220111_Smp_SAR11_DE,"Trehalose, 13C",37641816,Bacteria
220111_Smp_SAR11_F,"Trehalose, 13C",37791360,Bacteria
220111_Smp_SAR11_GH,"Trehalose, 13C",36884600,Bacteria
220111_Smp_SAR11_I,"Trehalose, 13C",37533652,Bacteria
220111_Smp_SCM1_Exp1,"Trehalose, 13C",35191212,Bacteria
220111_Smp_SCM1_Exp2,"Trehalose, 13C",34908872,Bacteria
220111_Smp_SCM1_Exp3,"Trehalose, 13C",39217288,Bacteria
220111_Smp_SCM1_St1,"Trehalose, 13C",31539340,Bacteria
220111_Smp_SCM1_St2,"Trehalose, 13C",32197146,Bacteria
220111_Smp_SCM1_St3,"Trehalose, 13C",31998054,Bacteria
220111_Smp_SCM1_St4,"Trehalose, 13C",33253960,Bacteria
220111_Std_4uMStdsMix1InH2O_1,"GMP, 15N5",NA,Bacteria
220111_Std_4uMStdsMix1InH2O_2,"GMP, 15N5",NA,Bacteria
220111_Std_4uMStdsMix1InMatrix_1,"GMP, 15N5",NA,Bacteria
220111_Std_4uMStdsMix1InMatrix_2,"GMP, 15N5",NA,Bacteria
220111_Std_4uMStdsMix2InH2O_1,"GMP, 15N5",44243,Bacteria
220111_Std_4uMStdsMix2InH2O_2,"GMP, 15N5",NA,Bacteria
220111_Std_4uMStdsMix2InMatrix_1,"GMP, 15N5",NA,Bacteria
220111_Std_4uMStdsMix2InMatrix_2,"GMP, 15N5",NA,Bacteria
220111_Std_H2OinMatrix_1,"GMP, 15N5",NA,Bacteria
220111_Std_H2OinMatrix_2,"GMP, 15N5",NA,Bacteria
220111_Blk_MediaBlk_A,"GMP, 15N5",66493,Bacteria
220111_Blk_MediaBlk_AMS,"GMP, 15N5",5311561,Bacteria
220111_Blk_MediaBlk_AOA,"GMP, 15N5",919716,Bacteria
220111_Blk_MediaBlk_B,"GMP, 15N5",NA,Bacteria
220111_Poo_TruePooBacteria_Full1,"GMP, 15N5",NA,Bacteria
220111_Poo_TruePooBacteria_Full2,"GMP, 15N5",NA,Bacteria
220111_Poo_TruePooBacteria_Full3,"GMP, 15N5",NA,Bacteria
220111_Poo_TruePooBacteria_Half1,"GMP, 15N5",NA,Bacteria
220111_Poo_TruePooBacteria_Half2,"GMP, 15N5",NA,Bacteria
220111_Poo_TruePooBacteria_Half3,"GMP, 15N5",NA,Bacteria
220111_Smp_DSS3_A,"GMP, 15N5",NA,Bacteria
220111_Smp_DSS3_B,"GMP, 15N5",293548,Bacteria
220111_Smp_DSS3_C,"GMP, 15N5",NA,Bacteria
220111_Smp_Och_A,"GMP, 15N5",NA,Bacteria
220111_Smp_Och_B,"GMP, 15N5",NA,Bacteria
220111_Smp_Och_C,"GMP, 15N5",NA,Bacteria
220111_Smp_SA7_A,"GMP, 15N5",NA,Bacteria
220111_Smp_SA7_B,"GMP, 15N5",NA,Bacteria
220111_Smp_SA7_C,"GMP, 15N5",NA,Bacteria
220111_Smp_SA11_A,"GMP, 15N5",NA,Bacteria
220111_Smp_SA11_B,"GMP, 15N5",NA,Bacteria
220111_Smp_SA11_C,"GMP, 15N5",NA,Bacteria
220111_Smp_SA16_A,"GMP, 15N5",NA,Bacteria
220111_Smp_SA16_B,"GMP, 15N5",NA,Bacteria
220111_Smp_SA16_C,"GMP, 15N5",NA,Bacteria
220111_Smp_SA36_A,"GMP, 15N5",NA,Bacteria
220111_Smp_SA36_B,"GMP, 15N5",NA,Bacteria
220111_Smp_SA36_C,"GMP, 15N5",NA,Bacteria
220111_Smp_SA42_A,"GMP, 15N5",41077,Bacteria
220111_Smp_SA44_B,"GMP, 15N5",NA,Bacteria
220111_Smp_SA44_C,"GMP, 15N5",296319,Bacteria
220111_Smp_SA48_A,"GMP, 15N5",NA,Bacteria
220111_Smp_SA48_B,"GMP, 15N5",NA,Bacteria
220111_Smp_SA48_C,"GMP, 15N5",NA,Bacteria
220111_Smp_SA53_A,"GMP, 15N5",28425,Bacteria
220111_Smp_SA53_B,"GMP, 15N5",NA,Bacteria
220111_Smp_SA53_C,"GMP, 15N5",NA,Bacteria
220111_Smp_SA55_A,"GMP, 15N5",NA,Bacteria
220111_Smp_SA55_B,"GMP, 15N5",NA,Bacteria
220111_Smp_SA55_C,"GMP, 15N5",NA,Bacteria
220111_Smp_SA59_A,"GMP, 15N5",NA,Bacteria
220111_Smp_SA59_B,"GMP, 15N5",NA,Bacteria
220111_Smp_SA59_C,"GMP, 15N5",NA,Bacteria
220111_Smp_SA60_A,"GMP, 15N5",NA,Bacteria
220111_Smp_SA60_B,"GMP, 15N5",NA,Bacteria
220111_Smp_SA60_C,"GMP, 15N5",46263,Bacteria
220111_Smp_SAR11_AB,"GMP, 15N5",5393632,Bacteria
220111_Smp_SAR11_C,"GMP, 15N5",6111765,Bacteria
220111_Smp_SAR11_DE,"GMP, 15N5",5555889,Bacteria
220111_Smp_SAR11_F,"GMP, 15N5",NA,Bacteria
220111_Smp_SAR11_GH,"GMP, 15N5",5588596,Bacteria
220111_Smp_SAR11_I,"GMP, 15N5",5138598,Bacteria
220111_Smp_SCM1_Exp1,"GMP, 15N5",5123408,Bacteria
220111_Smp_SCM1_Exp2,"GMP, 15N5",5386937,Bacteria
220111_Smp_SCM1_Exp3,"GMP, 15N5",5182770,Bacteria
220111_Smp_SCM1_St1,"GMP, 15N5",5578736,Bacteria
220111_Smp_SCM1_St2,"GMP, 15N5",5635993,Bacteria
220111_Smp_SCM1_St3,"GMP, 15N5",4756554,Bacteria
220111_Smp_SCM1_St4,"GMP, 15N5",4537402,Bacteria
211221_Std_4uMStdsMix1InH2O_1,"Arsenobetaine, 13C2",NA,Cyano
211221_Std_4uMStdsMix1InH2O_2,"Arsenobetaine, 13C2",NA,Cyano
211221_Std_4uMStdsMix1InMatrix_1,"Arsenobetaine, 13C2",593334592,Cyano
211221_Std_4uMStdsMix1InMatrix_2,"Arsenobetaine, 13C2",626412928,Cyano
211221_Std_4uMStdsMix2InH2O_1,"Arsenobetaine, 13C2",1513370,Cyano
211221_Std_4uMStdsMix2InH2O_2,"Arsenobetaine, 13C2",NA,Cyano
211221_Std_4uMStdsMix2InMatrix_1,"Arsenobetaine, 13C2",645781056,Cyano
211221_Std_4uMStdsMix2InMatrix_2,"Arsenobetaine, 13C2",585373248,Cyano
211221_Std_H2OinMatrix_1,"Arsenobetaine, 13C2",594653952,Cyano
211221_Std_H2OinMatrix_2,"Arsenobetaine, 13C2",611113280,Cyano
211221_Poo_TruePooCyanos_Full1,"Arsenobetaine, 13C2",885314176,Cyano
211221_Poo_TruePooCyanos_Full2,"Arsenobetaine, 13C2",863827840,Cyano
211221_Poo_TruePooCyanos_Full3,"Arsenobetaine, 13C2",870003840,Cyano
211221_Poo_TruePooCyanos_Half1,"Arsenobetaine, 13C2",522528864,Cyano
211221_Poo_TruePooCyanos_Half2,"Arsenobetaine, 13C2",519406624,Cyano
211221_Poo_TruePooCyanos_Half3,"Arsenobetaine, 13C2",512939680,Cyano
211221_Blk_MediaBlk_1314P,"Arsenobetaine, 13C2",1144174336,Cyano
211221_Blk_MediaBlk_A,"Arsenobetaine, 13C2",1145170688,Cyano
211221_Blk_MediaBlk_As9601,"Arsenobetaine, 13C2",1108778624,Cyano
211221_Blk_MediaBlk_C,"Arsenobetaine, 13C2",1247555328,Cyano
211221_Blk_MediaBlk_Nat,"Arsenobetaine, 13C2",1132022400,Cyano
211221_Smp_1314P_A,"Arsenobetaine, 13C2",1100630144,Cyano
211221_Smp_1314P_B,"Arsenobetaine, 13C2",1234712064,Cyano
211221_Smp_1314P_C,"Arsenobetaine, 13C2",1093873024,Cyano
211221_Smp_7803_B,"Arsenobetaine, 13C2",497471328,Cyano
211221_Smp_7803_F,"Arsenobetaine, 13C2",400314112,Cyano
211221_Smp_8102_A,"Arsenobetaine, 13C2",577165824,Cyano
211221_Smp_8102_F,"Arsenobetaine, 13C2",616353664,Cyano
211221_Smp_8501_B,"Arsenobetaine, 13C2",1194991232,Cyano
211221_Smp_8501_C,"Arsenobetaine, 13C2",1185597824,Cyano
211221_Smp_8501_D,"Arsenobetaine, 13C2",1208848896,Cyano
211221_Smp_As9601_A,"Arsenobetaine, 13C2",1150170752,Cyano
211221_Smp_As9601_B,"Arsenobetaine, 13C2",1172166016,Cyano
211221_Smp_As9601_C,"Arsenobetaine, 13C2",1115197952,Cyano
211221_Smp_MED4_D,"Arsenobetaine, 13C2",1198024704,Cyano
211221_Smp_MED4_E,"Arsenobetaine, 13C2",1353542784,Cyano
211221_Smp_MED4_F,"Arsenobetaine, 13C2",1225578112,Cyano
211221_Smp_Nat_A,"Arsenobetaine, 13C2",1176916224,Cyano
211221_Smp_Nat_B,"Arsenobetaine, 13C2",1208041856,Cyano
211221_Smp_Nat_C,"Arsenobetaine, 13C2",1163658368,Cyano
211221_Std_4uMStdsMix1InH2O_1,"Cytosine, 13C2, 15N3",NA,Cyano
211221_Std_4uMStdsMix1InH2O_2,"Cytosine, 13C2, 15N3",NA,Cyano
211221_Std_4uMStdsMix1InMatrix_1,"Cytosine, 13C2, 15N3",102242184,Cyano
211221_Std_4uMStdsMix1InMatrix_2,"Cytosine, 13C2, 15N3",104847648,Cyano
211221_Std_4uMStdsMix2InH2O_1,"Cytosine, 13C2, 15N3",NA,Cyano
211221_Std_4uMStdsMix2InH2O_2,"Cytosine, 13C2, 15N3",NA,Cyano
211221_Std_4uMStdsMix2InMatrix_1,"Cytosine, 13C2, 15N3",89118504,Cyano
211221_Std_4uMStdsMix2InMatrix_2,"Cytosine, 13C2, 15N3",77953136,Cyano
211221_Std_H2OinMatrix_1,"Cytosine, 13C2, 15N3",94099024,Cyano
211221_Std_H2OinMatrix_2,"Cytosine, 13C2, 15N3",97563392,Cyano
211221_Poo_TruePooCyanos_Full1,"Cytosine, 13C2, 15N3",151134736,Cyano
211221_Poo_TruePooCyanos_Full2,"Cytosine, 13C2, 15N3",143185808,Cyano
211221_Poo_TruePooCyanos_Full3,"Cytosine, 13C2, 15N3",151514112,Cyano
211221_Poo_TruePooCyanos_Half1,"Cytosine, 13C2, 15N3",81705848,Cyano
211221_Poo_TruePooCyanos_Half2,"Cytosine, 13C2, 15N3",79121224,Cyano
211221_Poo_TruePooCyanos_Half3,"Cytosine, 13C2, 15N3",85046280,Cyano
211221_Blk_MediaBlk_1314P,"Cytosine, 13C2, 15N3",162295008,Cyano
211221_Blk_MediaBlk_A,"Cytosine, 13C2, 15N3",158365104,Cyano
211221_Blk_MediaBlk_As9601,"Cytosine, 13C2, 15N3",162023040,Cyano
211221_Blk_MediaBlk_C,"Cytosine, 13C2, 15N3",168992416,Cyano
211221_Blk_MediaBlk_Nat,"Cytosine, 13C2, 15N3",151044368,Cyano
211221_Smp_1314P_A,"Cytosine, 13C2, 15N3",155393536,Cyano
211221_Smp_1314P_B,"Cytosine, 13C2, 15N3",173221232,Cyano
211221_Smp_1314P_C,"Cytosine, 13C2, 15N3",151743952,Cyano
211221_Smp_7803_B,"Cytosine, 13C2, 15N3",133710808,Cyano
211221_Smp_7803_F,"Cytosine, 13C2, 15N3",114790600,Cyano
211221_Smp_8102_A,"Cytosine, 13C2, 15N3",128013840,Cyano
211221_Smp_8102_F,"Cytosine, 13C2, 15N3",131428088,Cyano
211221_Smp_8501_B,"Cytosine, 13C2, 15N3",167476592,Cyano
211221_Smp_8501_C,"Cytosine, 13C2, 15N3",176727280,Cyano
211221_Smp_8501_D,"Cytosine, 13C2, 15N3",166161760,Cyano
211221_Smp_As9601_A,"Cytosine, 13C2, 15N3",163683648,Cyano
211221_Smp_As9601_B,"Cytosine, 13C2, 15N3",164759232,Cyano
211221_Smp_As9601_C,"Cytosine, 13C2, 15N3",143125328,Cyano
211221_Smp_MED4_D,"Cytosine, 13C2, 15N3",168682256,Cyano
211221_Smp_MED4_E,"Cytosine, 13C2, 15N3",180805680,Cyano
211221_Smp_MED4_F,"Cytosine, 13C2, 15N3",172286096,Cyano
211221_Smp_Nat_A,"Cytosine, 13C2, 15N3",161634160,Cyano
211221_Smp_Nat_B,"Cytosine, 13C2, 15N3",160274048,Cyano
211221_Smp_Nat_C,"Cytosine, 13C2, 15N3",144416624,Cyano
211221_Std_4uMStdsMix1InH2O_1,"DL-Alanine, 2H3",NA,Cyano
211221_Std_4uMStdsMix1InH2O_2,"DL-Alanine, 2H3",9866,Cyano
211221_Std_4uMStdsMix1InMatrix_1,"DL-Alanine, 2H3",15698475,Cyano
211221_Std_4uMStdsMix1InMatrix_2,"DL-Alanine, 2H3",10295,Cyano
211221_Std_4uMStdsMix2InH2O_1,"DL-Alanine, 2H3",NA,Cyano
211221_Std_4uMStdsMix2InH2O_2,"DL-Alanine, 2H3",5967,Cyano
211221_Std_4uMStdsMix2InMatrix_1,"DL-Alanine, 2H3",18092362,Cyano
211221_Std_4uMStdsMix2InMatrix_2,"DL-Alanine, 2H3",17336838,Cyano
211221_Std_H2OinMatrix_1,"DL-Alanine, 2H3",18948426,Cyano
211221_Std_H2OinMatrix_2,"DL-Alanine, 2H3",15713540,Cyano
211221_Poo_TruePooCyanos_Full1,"DL-Alanine, 2H3",24074706,Cyano
211221_Poo_TruePooCyanos_Full2,"DL-Alanine, 2H3",20295410,Cyano
211221_Poo_TruePooCyanos_Full3,"DL-Alanine, 2H3",24303780,Cyano
211221_Poo_TruePooCyanos_Half1,"DL-Alanine, 2H3",14677012,Cyano
211221_Poo_TruePooCyanos_Half2,"DL-Alanine, 2H3",13127188,Cyano
211221_Poo_TruePooCyanos_Half3,"DL-Alanine, 2H3",17498214,Cyano
211221_Blk_MediaBlk_1314P,"DL-Alanine, 2H3",15338796,Cyano
211221_Blk_MediaBlk_A,"DL-Alanine, 2H3",14370560,Cyano
211221_Blk_MediaBlk_As9601,"DL-Alanine, 2H3",22691544,Cyano
211221_Blk_MediaBlk_C,"DL-Alanine, 2H3",10352558,Cyano
211221_Blk_MediaBlk_Nat,"DL-Alanine, 2H3",15316878,Cyano
211221_Smp_1314P_A,"DL-Alanine, 2H3",16704746,Cyano
211221_Smp_1314P_B,"DL-Alanine, 2H3",15749521,Cyano
211221_Smp_1314P_C,"DL-Alanine, 2H3",14768857,Cyano
211221_Smp_7803_B,"DL-Alanine, 2H3",12918677,Cyano
211221_Smp_7803_F,"DL-Alanine, 2H3",10406960,Cyano
211221_Smp_8102_A,"DL-Alanine, 2H3",10745468,Cyano
211221_Smp_8102_F,"DL-Alanine, 2H3",12500636,Cyano
211221_Smp_8501_B,"DL-Alanine, 2H3",13138086,Cyano
211221_Smp_8501_C,"DL-Alanine, 2H3",15684082,Cyano
211221_Smp_8501_D,"DL-Alanine, 2H3",12137856,Cyano
211221_Smp_As9601_A,"DL-Alanine, 2H3",18268502,Cyano
211221_Smp_As9601_B,"DL-Alanine, 2H3",25653130,Cyano
211221_Smp_As9601_C,"DL-Alanine, 2H3",13966218,Cyano
211221_Smp_MED4_D,"DL-Alanine, 2H3",20543942,Cyano
211221_Smp_MED4_E,"DL-Alanine, 2H3",12578303,Cyano
211221_Smp_MED4_F,"DL-Alanine, 2H3",18627896,Cyano
211221_Smp_Nat_A,"DL-Alanine, 2H3",18895646,Cyano
211221_Smp_Nat_B,"DL-Alanine, 2H3",11790203,Cyano
211221_Smp_Nat_C,"DL-Alanine, 2H3",14972625,Cyano
211221_Std_4uMStdsMix1InH2O_1,"Glycine betaine, 13C5, 15N",8350,Cyano
211221_Std_4uMStdsMix1InH2O_2,"Glycine betaine, 13C5, 15N",8268,Cyano
211221_Std_4uMStdsMix1InMatrix_1,"Glycine betaine, 13C5, 15N",263218512,Cyano
211221_Std_4uMStdsMix1InMatrix_2,"Glycine betaine, 13C5, 15N",283244000,Cyano
211221_Std_4uMStdsMix2InH2O_1,"Glycine betaine, 13C5, 15N",NA,Cyano
211221_Std_4uMStdsMix2InH2O_2,"Glycine betaine, 13C5, 15N",8216,Cyano
211221_Std_4uMStdsMix2InMatrix_1,"Glycine betaine, 13C5, 15N",300054464,Cyano
211221_Std_4uMStdsMix2InMatrix_2,"Glycine betaine, 13C5, 15N",275614496,Cyano
211221_Std_H2OinMatrix_1,"Glycine betaine, 13C5, 15N",276931520,Cyano
211221_Std_H2OinMatrix_2,"Glycine betaine, 13C5, 15N",284155616,Cyano
211221_Poo_TruePooCyanos_Full1,"Glycine betaine, 13C5, 15N",358939008,Cyano
211221_Poo_TruePooCyanos_Full2,"Glycine betaine, 13C5, 15N",353006784,Cyano
211221_Poo_TruePooCyanos_Full3,"Glycine betaine, 13C5, 15N",343257024,Cyano
211221_Poo_TruePooCyanos_Half1,"Glycine betaine, 13C5, 15N",256477504,Cyano
211221_Poo_TruePooCyanos_Half2,"Glycine betaine, 13C5, 15N",251679808,Cyano
211221_Poo_TruePooCyanos_Half3,"Glycine betaine, 13C5, 15N",239895728,Cyano
211221_Blk_MediaBlk_1314P,"Glycine betaine, 13C5, 15N",711836288,Cyano
211221_Blk_MediaBlk_A,"Glycine betaine, 13C5, 15N",707906560,Cyano
211221_Blk_MediaBlk_As9601,"Glycine betaine, 13C5, 15N",696005440,Cyano
211221_Blk_MediaBlk_C,"Glycine betaine, 13C5, 15N",782568896,Cyano
211221_Blk_MediaBlk_Nat,"Glycine betaine, 13C5, 15N",706410752,Cyano
211221_Smp_1314P_A,"Glycine betaine, 13C5, 15N",684823360,Cyano
211221_Smp_1314P_B,"Glycine betaine, 13C5, 15N",759833216,Cyano
211221_Smp_1314P_C,"Glycine betaine, 13C5, 15N",677841792,Cyano
211221_Smp_7803_B,"Glycine betaine, 13C5, 15N",102272128,Cyano
211221_Smp_7803_F,"Glycine betaine, 13C5, 15N",86155040,Cyano
211221_Smp_8102_A,"Glycine betaine, 13C5, 15N",158580048,Cyano
211221_Smp_8102_F,"Glycine betaine, 13C5, 15N",179848832,Cyano
211221_Smp_8501_B,"Glycine betaine, 13C5, 15N",729062080,Cyano
211221_Smp_8501_C,"Glycine betaine, 13C5, 15N",727751232,Cyano
211221_Smp_8501_D,"Glycine betaine, 13C5, 15N",744167104,Cyano
211221_Smp_As9601_A,"Glycine betaine, 13C5, 15N",711683200,Cyano
211221_Smp_As9601_B,"Glycine betaine, 13C5, 15N",734205888,Cyano
211221_Smp_As9601_C,"Glycine betaine, 13C5, 15N",689999744,Cyano
211221_Smp_MED4_D,"Glycine betaine, 13C5, 15N",741445184,Cyano
211221_Smp_MED4_E,"Glycine betaine, 13C5, 15N",844174144,Cyano
211221_Smp_MED4_F,"Glycine betaine, 13C5, 15N",759171072,Cyano
211221_Smp_Nat_A,"Glycine betaine, 13C5, 15N",731742976,Cyano
211221_Smp_Nat_B,"Glycine betaine, 13C5, 15N",759293504,Cyano
211221_Smp_Nat_C,"Glycine betaine, 13C5, 15N",722968448,Cyano
211221_Std_4uMStdsMix1InH2O_1,"Guanine, 13C, 15N2",NA,Cyano
211221_Std_4uMStdsMix1InH2O_2,"Guanine, 13C, 15N2",7976,Cyano
211221_Std_4uMStdsMix1InMatrix_1,"Guanine, 13C, 15N2",81184112,Cyano
211221_Std_4uMStdsMix1InMatrix_2,"Guanine, 13C, 15N2",90577136,Cyano
211221_Std_4uMStdsMix2InH2O_1,"Guanine, 13C, 15N2",134943,Cyano
211221_Std_4uMStdsMix2InH2O_2,"Guanine, 13C, 15N2",129614,Cyano
211221_Std_4uMStdsMix2InMatrix_1,"Guanine, 13C, 15N2",76415480,Cyano
211221_Std_4uMStdsMix2InMatrix_2,"Guanine, 13C, 15N2",77016264,Cyano
211221_Std_H2OinMatrix_1,"Guanine, 13C, 15N2",74663824,Cyano
211221_Std_H2OinMatrix_2,"Guanine, 13C, 15N2",87416248,Cyano
211221_Poo_TruePooCyanos_Full1,"Guanine, 13C, 15N2",110305320,Cyano
211221_Poo_TruePooCyanos_Full2,"Guanine, 13C, 15N2",109105208,Cyano
211221_Poo_TruePooCyanos_Full3,"Guanine, 13C, 15N2",127803352,Cyano
211221_Poo_TruePooCyanos_Half1,"Guanine, 13C, 15N2",79240432,Cyano
211221_Poo_TruePooCyanos_Half2,"Guanine, 13C, 15N2",67261152,Cyano
211221_Poo_TruePooCyanos_Half3,"Guanine, 13C, 15N2",90475416,Cyano
211221_Blk_MediaBlk_1314P,"Guanine, 13C, 15N2",181296480,Cyano
211221_Blk_MediaBlk_A,"Guanine, 13C, 15N2",97505560,Cyano
211221_Blk_MediaBlk_As9601,"Guanine, 13C, 15N2",149907936,Cyano
211221_Blk_MediaBlk_C,"Guanine, 13C, 15N2",158251120,Cyano
211221_Blk_MediaBlk_Nat,"Guanine, 13C, 15N2",153295136,Cyano
211221_Smp_1314P_A,"Guanine, 13C, 15N2",173072480,Cyano
211221_Smp_1314P_B,"Guanine, 13C, 15N2",180086016,Cyano
211221_Smp_1314P_C,"Guanine, 13C, 15N2",157448960,Cyano
211221_Smp_7803_B,"Guanine, 13C, 15N2",142848944,Cyano
211221_Smp_7803_F,"Guanine, 13C, 15N2",157335792,Cyano
211221_Smp_8102_A,"Guanine, 13C, 15N2",178684848,Cyano
211221_Smp_8102_F,"Guanine, 13C, 15N2",145971728,Cyano
211221_Smp_8501_B,"Guanine, 13C, 15N2",47754428,Cyano
211221_Smp_8501_C,"Guanine, 13C, 15N2",47251596,Cyano
211221_Smp_8501_D,"Guanine, 13C, 15N2",54311320,Cyano
211221_Smp_As9601_A,"Guanine, 13C, 15N2",176458144,Cyano
