Cruise,SampID,Compound,detected,Diss.Conc.Vial.uM,Diss.Conc.nM,Diss.Conc.C.nM,Diss.Conc.N.nM,Diss.Conc.S.nM,impute.conc.nM,LOD.nM,Diss.Conc.no.blk.sub.nM,LOD.no.blk.sub.nM
TN397,220602_Smp_TN397_S17_U_C,Carnitine,Yes,0.00354357765912148,0.032794700720357915,0.2295629050425054,0.032794700720357915,NA,7.195391209348896e-4,7.195391209348896e-4,0.03543577659121481,0.00336061499179178
TN397,220602_Smp_TN397_S2_U_A,Carnitine,Yes,0.00220145614154038,0.01937348554454691,0.13561439881182838,0.01937348554454691,NA,7.195391209348896e-4,7.195391209348896e-4,0.0220145614154038,0.00336061499179178
TN397,220602_Smp_TN397_S2_U_B,Carnitine,Yes,0.00214271591551588,0.01878608328430199,0.13150258299011394,0.01878608328430199,NA,7.195391209348896e-4,7.195391209348896e-4,0.02142715915515888,0.00336061499179178
TN397,220602_Smp_TN397_S2_U_C,Carnitine,Yes,0.00162759815882737,0.013634905717416872,0.0954443400219181,0.013634905717416872,NA,7.195391209348896e-4,7.195391209348896e-4,0.01627598158827376,0.00336061499179178
TN397,220602_Smp_TN397_S3_U_A,Carnitine,Yes,0.00369847467240974,0.03434367085324052,0.24040569597268363,0.03434367085324052,NA,7.195391209348896e-4,7.195391209348896e-4,0.03698474672409741,0.00336061499179178
TN397,220602_Smp_TN397_S3_U_B,Carnitine,Yes,0.00523366478875275,0.04969557201667064,0.34786900411669447,0.04969557201667064,NA,7.195391209348896e-4,7.195391209348896e-4,0.05233664788752753,0.00336061499179178
TN397,220602_Smp_TN397_S3_U_C,Carnitine,Yes,0.00319814253222363,0.02934034945137944,0.20538244615965606,0.02934034945137944,NA,7.195391209348896e-4,7.195391209348896e-4,0.03198142532223633,0.00336061499179178
TN397,220602_Smp_TN397_S4_2400_U_A,Carnitine,Yes,0.00176449987835487,0.01500392291269189,0.10502746038884322,0.01500392291269189,NA,7.195391209348896e-4,7.195391209348896e-4,0.01764499878354878,0.00336061499179178
TN397,220602_Smp_TN397_S4_2400_U_B,Carnitine,Yes,0.00234189394618301,0.02077786359097329,0.14544504513681306,0.02077786359097329,NA,7.195391209348896e-4,7.195391209348896e-4,0.02341893946183018,0.00336061499179178
TN397,220602_Smp_TN397_S4_2400_U_C,Carnitine,Yes,0.00236637288691712,0.02102265299831436,0.14715857098820054,0.02102265299831436,NA,7.195391209348896e-4,7.195391209348896e-4,0.02366372886917125,0.00336061499179178
TN397,220602_Smp_TN397_S4_U_1800_A,Carnitine,Yes,0.0014473072736913,0.011831996866056141,0.08282397806239299,0.011831996866056141,NA,7.195391209348896e-4,7.195391209348896e-4,0.01447307273691303,0.00336061499179178
TN397,220602_Smp_TN397_S4_U_1800_B,Carnitine,Yes,0.00262876688770552,0.02364659300619839,0.16552615104338872,0.02364659300619839,NA,7.195391209348896e-4,7.195391209348896e-4,0.02628766887705528,0.00336061499179178
TN397,220602_Smp_TN397_S4_U_1800_C,Carnitine,Yes,0.00202888529677455,0.01764777709688866,0.12353443967822061,0.01764777709688866,NA,7.195391209348896e-4,7.195391209348896e-4,0.02028885296774555,0.00336061499179178
TN397,220602_Smp_TN397_S4_U_600_A,Carnitine,Yes,0.00202722028700006,0.01763112699914373,0.1234178889940061,0.01763112699914373,NA,7.195391209348896e-4,7.195391209348896e-4,0.02027220287000062,0.00336061499179178
TN397,220602_Smp_TN397_S4_U_600_B,Carnitine,Yes,0.00226832689054289,0.02004219303457203,0.1402953512420042,0.02004219303457203,NA,7.195391209348896e-4,7.195391209348896e-4,0.02268326890542892,0.00336061499179178
TN397,220602_Smp_TN397_S4_U_600_C,Carnitine,Yes,0.00321731487249824,0.02953207285412553,0.2067245099788787,0.02953207285412553,NA,7.195391209348896e-4,7.195391209348896e-4,0.03217314872498242,0.00336061499179178
TN397,220602_Smp_TN397_S6_U_A,Carnitine,Yes,0.00373045439975171,0.034663468126660234,0.24264427688662163,0.034663468126660234,NA,7.195391209348896e-4,7.195391209348896e-4,0.03730454399751713,0.00336061499179178
TN397,220602_Smp_TN397_S6_U_B,Carnitine,Yes,0.00298968660550616,0.02725579018420471,0.19079053128943296,0.02725579018420471,NA,7.195391209348896e-4,7.195391209348896e-4,0.0298968660550616,0.00336061499179178
TN397,220602_Smp_TN397_S6_U_C,Carnitine,Yes,0.00295147380691928,0.02687366219833591,0.18811563538835135,0.02687366219833591,NA,7.195391209348896e-4,7.195391209348896e-4,0.0295147380691928,0.00336061499179178
TN397,220602_Smp_TN397_S7_1800_U_A,Carnitine,Yes,0.00403254981677686,0.037684422296911754,0.26379095607838227,0.037684422296911754,NA,7.195391209348896e-4,7.195391209348896e-4,0.04032549816776865,0.00336061499179178
TN397,220602_Smp_TN397_S7_1800_U_B,Carnitine,Yes,0.00329798542033469,0.030338778332490064,0.21237144832743043,0.030338778332490064,NA,7.195391209348896e-4,7.195391209348896e-4,0.03297985420334695,0.00336061499179178
TN397,220602_Smp_TN397_S7_1800_U_C,Carnitine,Yes,0.0055193491440897,0.05255241557004018,0.36786690899028124,0.05255241557004018,NA,7.195391209348896e-4,7.195391209348896e-4,0.05519349144089707,0.00336061499179178
TN397,220602_Smp_TN397_S7_600_U_A,Carnitine,Yes,0.00279490024418482,0.02530792657099133,0.1771554859969393,0.02530792657099133,NA,7.195391209348896e-4,7.195391209348896e-4,0.02794900244184822,0.00336061499179178
TN397,220602_Smp_TN397_S7_600_U_B,Carnitine,Yes,0.002290942998559,0.02026835411473312,0.14187847880313184,0.02026835411473312,NA,7.195391209348896e-4,7.195391209348896e-4,0.02290942998559001,0.00336061499179178
TN397,220602_Smp_TN397_S7_600_U_C,Carnitine,Yes,0.00276366070435646,0.02499553117270773,0.17496871820895413,0.02499553117270773,NA,7.195391209348896e-4,7.195391209348896e-4,0.02763660704356462,0.00336061499179178
TN397,220602_Smp_TN397_S8_U_A,Carnitine,Yes,0.00269046621525993,0.02426358628174246,0.1698451039721972,0.02426358628174246,NA,7.195391209348896e-4,7.195391209348896e-4,0.02690466215259935,0.00336061499179178
TN397,220602_Smp_TN397_S8_U_B,Carnitine,Yes,0.00381782125422578,0.03553713667140092,0.24875995669980644,0.03553713667140092,NA,7.195391209348896e-4,7.195391209348896e-4,0.03817821254225781,0.00336061499179178
TN397,220602_Smp_TN397_S8_U_C,Carnitine,Yes,0.00209605278019232,0.01831945193106634,0.12823616351746436,0.01831945193106634,NA,7.195391209348896e-4,7.195391209348896e-4,0.02096052780192323,0.00336061499179178
TN397,220602_Smp_TN397_S9_1800_U_A,Carnitine,Yes,0.00854485489056634,0.0828074730348066,0.5796523112436461,0.0828074730348066,NA,7.195391209348896e-4,7.195391209348896e-4,0.08544854890566349,0.00336061499179178
TN397,220602_Smp_TN397_S9_1800_U_B,Carnitine,Yes,0.00678860917452918,0.06524501587443492,0.4567151111210444,0.06524501587443492,NA,7.195391209348896e-4,7.195391209348896e-4,0.06788609174529181,0.00336061499179178
TN397,220602_Smp_TN397_S9_1800_U_C,Carnitine,Yes,0.00453868311478123,0.042745755276955406,0.29922028693868785,0.042745755276955406,NA,7.195391209348896e-4,7.195391209348896e-4,0.0453868311478123,0.00336061499179178
TN397,220602_Smp_TN397_S9_600_U_A,Carnitine,Yes,0.00295199309214597,0.02687885505060288,0.18815198535422015,0.02687885505060288,NA,7.195391209348896e-4,7.195391209348896e-4,0.02951993092145977,0.00336061499179178
TN397,220602_Smp_TN397_S9_600_U_B,Carnitine,Yes,0.00494302002310743,0.046789124360217434,0.32752387052152204,0.046789124360217434,NA,7.195391209348896e-4,7.195391209348896e-4,0.04943020023107433,0.00336061499179178
TN397,220602_Smp_TN397_S9_600_U_C,Carnitine,Yes,0.00327324271567591,0.03009135128590228,0.21063945900131595,0.03009135128590228,NA,7.195391209348896e-4,7.195391209348896e-4,0.03273242715675917,0.00336061499179178
TN397,220602_Smp_TN397_U1_A,Carnitine,Yes,0.01673751075809154,0.16473403171005851,1.1531382219704096,0.16473403171005851,NA,7.195391209348896e-4,7.195391209348896e-4,0.1673751075809154,0.00336061499179178
TN397,220602_Smp_TN397_U1_B,Carnitine,Yes,0.01168969732771185,0.11425589740626167,0.7997912818438317,0.11425589740626167,NA,7.195391209348896e-4,7.195391209348896e-4,0.11689697327711857,0.00336061499179178
TN397,220602_Smp_TN397_U1_C,Carnitine,Yes,0.01395495136853231,0.1369084378144663,0.9583590647012641,0.1369084378144663,NA,7.195391209348896e-4,7.195391209348896e-4,0.13954951368532317,0.00336061499179178
TN397,220602_Smp_TN397_U10_A,Carnitine,Yes,0.00291624154068119,0.02652133953595506,0.1856493767516854,0.02652133953595506,NA,7.195391209348896e-4,7.195391209348896e-4,0.02916241540681195,0.00336061499179178
TN397,220602_Smp_TN397_U10_B,Carnitine,Yes,0.00652237411158773,0.06258266524502049,0.4380786567151434,0.06258266524502049,NA,7.195391209348896e-4,7.195391209348896e-4,0.06522374111587738,0.00336061499179178
TN397,220602_Smp_TN397_U10_C,Carnitine,Yes,0.00373306071703238,0.0346895312994669,0.2428267190962683,0.0346895312994669,NA,7.195391209348896e-4,7.195391209348896e-4,0.03733060717032379,0.00336061499179178
TN397,220602_Smp_TN397_U11_A,Carnitine,Yes,0.00560305132853536,0.053389437414496733,0.3737260619014771,0.053389437414496733,NA,7.195391209348896e-4,7.195391209348896e-4,0.05603051328535363,0.00336061499179178
TN397,220602_Smp_TN397_U11_B,Carnitine,Yes,0.00336973745046817,0.03105629863382482,0.21739409043677374,0.03105629863382482,NA,7.195391209348896e-4,7.195391209348896e-4,0.03369737450468171,0.00336061499179178
TN397,220602_Smp_TN397_U11_C,Carnitine,Yes,0.00366544483494266,0.034013372478569795,0.23809360734998858,0.034013372478569795,NA,7.195391209348896e-4,7.195391209348896e-4,0.03665444834942669,0.00336061499179178
TN397,220602_Smp_TN397_U12_A,Carnitine,Yes,0.00735469106703794,0.07090583479952253,0.49634084359665775,0.07090583479952253,NA,7.195391209348896e-4,7.195391209348896e-4,0.07354691067037943,0.00336061499179178
TN397,220602_Smp_TN397_U12_B,Carnitine,Yes,0.00650064490976834,0.06236537322682652,0.43655761258778564,0.06236537322682652,NA,7.195391209348896e-4,7.195391209348896e-4,0.06500644909768341,0.00336061499179178
TN397,220602_Smp_TN397_U12_C,Carnitine,Yes,0.00528626755795502,0.050221599708693394,0.35155119796085377,0.050221599708693394,NA,7.195391209348896e-4,7.195391209348896e-4,0.05286267557955029,0.00336061499179178
TN397,220602_Smp_TN397_U13_A,Carnitine,Yes,0.00228127934776882,0.02017171760683135,0.14120202324781947,0.02017171760683135,NA,7.195391209348896e-4,7.195391209348896e-4,0.02281279347768824,0.00336061499179178
TN397,220602_Smp_TN397_U13_B,Carnitine,Yes,0.00148832915807594,0.01224221570990253,0.08569550996931771,0.01224221570990253,NA,7.195391209348896e-4,7.195391209348896e-4,0.01488329158075942,0.00336061499179178
TN397,220602_Smp_TN397_U13_C,Carnitine,Yes,0.00306557643220793,0.02801468845122242,0.19610281915855693,0.02801468845122242,NA,7.195391209348896e-4,7.195391209348896e-4,0.03065576432207931,0.00336061499179178
TN397,220602_Smp_TN397_U2_A,Carnitine,Yes,0.00321712034660379,0.029530127595181078,0.20671089316626753,0.029530127595181078,NA,7.195391209348896e-4,7.195391209348896e-4,0.03217120346603797,0.00336061499179178
TN397,220602_Smp_TN397_U2_B,Carnitine,Yes,0.00387331553545227,0.03609207948366588,0.25264455638566113,0.03609207948366588,NA,7.195391209348896e-4,7.195391209348896e-4,0.03873315535452277,0.00336061499179178
TN397,220602_Smp_TN397_U2_C,Carnitine,Yes,0.00465834456478234,0.043942369776966576,0.30759658843876603,0.043942369776966576,NA,7.195391209348896e-4,7.195391209348896e-4,0.04658344564782347,0.00336061499179178
TN397,220602_Smp_TN397_U3_A,Carnitine,Yes,0.00419675934513058,0.03932651758044892,0.27528562306314247,0.03932651758044892,NA,7.195391209348896e-4,7.195391209348896e-4,0.04196759345130582,0.00336061499179178
TN397,220602_Smp_TN397_U3_B,Carnitine,Yes,0.0038134246393064,0.035493170522207115,0.2484521936554498,0.035493170522207115,NA,7.195391209348896e-4,7.195391209348896e-4,0.03813424639306401,0.00336061499179178
TN397,220602_Smp_TN397_U3_C,Carnitine,Yes,0.00565113878905215,0.053870312019664676,0.3770921841376527,0.053870312019664676,NA,7.195391209348896e-4,7.195391209348896e-4,0.05651138789052157,0.00336061499179178
TN397,220602_Smp_TN397_U4_A,Carnitine,Yes,0.00763308399838224,0.07368976411296553,0.5158283487907587,0.07368976411296553,NA,7.195391209348896e-4,7.195391209348896e-4,0.07633083998382242,0.00336061499179178
TN397,220602_Smp_TN397_U4_B,Carnitine,Yes,0.01212909175867604,0.11864984171590359,0.8305488920113251,0.11864984171590359,NA,7.195391209348896e-4,7.195391209348896e-4,0.12129091758676049,0.00336061499179178
TN397,220602_Smp_TN397_U4_C,Carnitine,Yes,0.00785676899470047,0.07592661407614786,0.531486298533035,0.07592661407614786,NA,7.195391209348896e-4,7.195391209348896e-4,0.07856768994700475,0.00336061499179178
TN397,220602_Smp_TN397_U5_A,Carnitine,Yes,0.00498183288462294,0.047177252975372515,0.3302407708276076,0.047177252975372515,NA,7.195391209348896e-4,7.195391209348896e-4,0.04981832884622941,0.00336061499179178
TN397,220602_Smp_TN397_U5_B,Carnitine,Yes,0.00372802282607114,0.034639152389854516,0.2424740667289816,0.034639152389854516,NA,7.195391209348896e-4,7.195391209348896e-4,0.03728022826071141,0.00336061499179178
TN397,220602_Smp_TN397_U5_C,Carnitine,Yes,0.0028175262433481,0.02553418656262418,0.17873930593836926,0.02553418656262418,NA,7.195391209348896e-4,7.195391209348896e-4,0.02817526243348107,0.00336061499179178
TN397,220602_Smp_TN397_U6_A,Carnitine,Yes,0.0019888673638282,0.01724759776742511,0.12073318437197576,0.01724759776742511,NA,7.195391209348896e-4,7.195391209348896e-4,0.019888673638282,0.00336061499179178
TN397,220602_Smp_TN397_U6_B,Carnitine,Yes,0.00261993079622901,0.02355823209143321,0.16490762464003247,0.02355823209143321,NA,7.195391209348896e-4,7.195391209348896e-4,0.0261993079622901,0.00336061499179178
TN397,220602_Smp_TN397_U6_C,Carnitine,Yes,0.00317366359148952,0.02909556004403838,0.20366892030826866,0.02909556004403838,NA,7.195391209348896e-4,7.195391209348896e-4,0.03173663591489527,0.00336061499179178
TN397,220602_Smp_TN397_U9_A,Carnitine,Yes,0.00432009370778275,0.0405598612069707,0.2839190284487949,0.0405598612069707,NA,7.195391209348896e-4,7.195391209348896e-4,0.04320093707782759,0.00336061499179178
TN397,220602_Smp_TN397_U9_B,Carnitine,Yes,0.00289497062868091,0.02630863041595224,0.18416041291166568,0.02630863041595224,NA,7.195391209348896e-4,7.195391209348896e-4,0.02894970628680913,0.00336061499179178
TN397,220602_Smp_TN397_U9_C,Carnitine,Yes,0.00450852665556855,0.042444190684828666,0.29710933479380064,0.042444190684828666,NA,7.195391209348896e-4,7.195391209348896e-4,0.04508526655568556,0.00336061499179178
TN397,220602_Smp_TN397_UCH1_Gluc_A,Carnitine,Yes,0.00215994299684604,0.01895835409760351,0.13270847868322455,0.01895835409760351,NA,7.195391209348896e-4,7.195391209348896e-4,0.0215994299684604,0.00336061499179178
TN397,220602_Smp_TN397_UCH1_Gluc_B,Carnitine,Yes,0.0022330435200444,0.01968935932958712,0.13782551530710985,0.01968935932958712,NA,7.195391209348896e-4,7.195391209348896e-4,0.02233043520044401,0.00336061499179178
TN397,220602_Smp_TN397_UCH1_Gluc_C,Carnitine,Yes,0.00163728653748549,0.013731789503998022,0.09612252652798615,0.013731789503998022,NA,7.195391209348896e-4,7.195391209348896e-4,0.01637286537485491,0.00336061499179178
TN397,220602_Smp_TN397_UKH1_0nM_A,Carnitine,Yes,0.00215802081724499,0.01893913230159302,0.13257392611115112,0.01893913230159302,NA,7.195391209348896e-4,7.195391209348896e-4,0.02158020817244991,0.00336061499179178
TN397,220602_Smp_TN397_UKH1_0nM_B,Carnitine,Yes,0.00346101295660097,0.031969053695152856,0.22378337586607,0.031969053695152856,NA,7.195391209348896e-4,7.195391209348896e-4,0.03461012956600975,0.00336061499179178
TN397,220602_Smp_TN397_UKH1_0nM_C,Carnitine,Yes,0.00237527986494839,0.02111172277862709,0.14778205945038964,0.02111172277862709,NA,7.195391209348896e-4,7.195391209348896e-4,0.02375279864948398,0.00336061499179178
TN397,220602_Smp_TN397_UKH2_0nM_A,Carnitine,Yes,0.00282341147591735,0.02559303888831665,0.17915127221821656,0.02559303888831665,NA,7.195391209348896e-4,7.195391209348896e-4,0.02823411475917354,0.00336061499179178
TN397,220602_Smp_TN397_UKH2_0nM_B,Carnitine,Yes,0.00360018304588065,0.03336075458794969,0.23352528211564783,0.03336075458794969,NA,7.195391209348896e-4,7.195391209348896e-4,0.03600183045880658,0.00336061499179178
TN397,220602_Smp_TN397_UKH2_0nM_C,Carnitine,Yes,0.00386381508859049,0.035997075015047994,0.25197952510533594,0.035997075015047994,NA,7.195391209348896e-4,7.195391209348896e-4,0.03863815088590489,0.00336061499179178
TN397,220602_Smp_TN397_UKH3_0nM_A,Carnitine,Yes,0.00480009459495023,0.045359870078645406,0.31751909055051786,0.045359870078645406,NA,7.195391209348896e-4,7.195391209348896e-4,0.0480009459495023,0.00336061499179178
TN397,220602_Smp_TN397_UKH3_0nM_B,Carnitine,Yes,0.00616216820490825,0.058980606178225606,0.41286424324757925,0.058980606178225606,NA,7.195391209348896e-4,7.195391209348896e-4,0.0616216820490825,0.00336061499179178
TN397,220602_Smp_TN397_UKH3_0nM_C,Carnitine,Yes,0.00577779163158161,0.055136840444959256,0.3859578831147148,0.055136840444959256,NA,7.195391209348896e-4,7.195391209348896e-4,0.05777791631581615,0.00336061499179178
TN397,220602_Smp_TN397_UKH4_0nM_A,Carnitine,Yes,0.00428502959104665,0.040209220039609625,0.28146454027726736,0.040209220039609625,NA,7.195391209348896e-4,7.195391209348896e-4,0.04285029591046652,0.00336061499179178
TN397,220602_Smp_TN397_UKH4_0nM_B,Carnitine,Yes,0.00381151070232799,0.035474031152423105,0.24831821806696175,0.035474031152423105,NA,7.195391209348896e-4,7.195391209348896e-4,0.03811510702328,0.00336061499179178
TN397,220602_Smp_TN397_UKH4_0nM_C,Carnitine,Yes,0.00272988903085124,0.0246578144376556,0.1726047010635892,0.0246578144376556,NA,7.195391209348896e-4,7.195391209348896e-4,0.02729889030851249,0.00336061499179178
TN397,220602_Smp_TN397_UKH5_0nM_A,Carnitine,Yes,0.00435052876764086,0.04086421180555179,0.28604948263886254,0.04086421180555179,NA,7.195391209348896e-4,7.195391209348896e-4,0.04350528767640868,0.00336061499179178
TN397,220602_Smp_TN397_UKH5_0nM_B,Carnitine,Yes,0.00286829420474938,0.02604186617663693,0.18229306323645852,0.02604186617663693,NA,7.195391209348896e-4,7.195391209348896e-4,0.02868294204749382,0.00336061499179178
TN397,220602_Smp_TN397_UKH5_0nM_C,Carnitine,Yes,0.00504145507127055,0.047773474841848663,0.3344143238929406,0.047773474841848663,NA,7.195391209348896e-4,7.195391209348896e-4,0.05041455071270556,0.00336061499179178
TN397,220602_Smp_TN397_UKT1_0nM_A,Carnitine,Yes,0.00244379254438199,0.02179684957296305,0.15257794701074134,0.02179684957296305,NA,7.195391209348896e-4,7.195391209348896e-4,0.02443792544381994,0.00336061499179178
TN397,220602_Smp_TN397_UKT1_0nM_B,Carnitine,Yes,0.00254476467179555,0.02280657084709869,0.15964599592969084,0.02280657084709869,NA,7.195391209348896e-4,7.195391209348896e-4,0.02544764671795558,0.00336061499179178
TN397,220602_Smp_TN397_UKT1_0nM_C,Carnitine,Yes,0.00375467452213473,0.034905669350490456,0.2443396854534332,0.034905669350490456,NA,7.195391209348896e-4,7.195391209348896e-4,0.03754674522134735,0.00336061499179178
TN397,220602_Smp_TN397_UKT2_0nM_A,Carnitine,Yes,0.00337254323921687,0.03108435652131183,0.2175904956491828,0.03108435652131183,NA,7.195391209348896e-4,7.195391209348896e-4,0.03372543239216872,0.00336061499179178
TN397,220602_Smp_TN397_UKT2_0nM_B,Carnitine,Yes,0.00273994338195484,0.02475835794869157,0.173308505640841,0.02475835794869157,NA,7.195391209348896e-4,7.195391209348896e-4,0.02739943381954846,0.00336061499179178
TN397,220602_Smp_TN397_UKT2_0nM_C,Carnitine,Yes,0.00268552393872139,0.02421416351635701,0.16949914461449905,0.02421416351635701,NA,7.195391209348896e-4,7.195391209348896e-4,0.0268552393872139,0.00336061499179178
TN397,220602_Smp_TN397_UKT3_0nM_A,Carnitine,Yes,0.00270469133342241,0.02440583746336722,0.17084086224357053,0.02440583746336722,NA,7.195391209348896e-4,7.195391209348896e-4,0.02704691333422411,0.00336061499179178
TN397,220602_Smp_TN397_UKT3_0nM_B,Carnitine,Yes,0.0031859071831679,0.029217995960822137,0.20452597172575496,0.029217995960822137,NA,7.195391209348896e-4,7.195391209348896e-4,0.03185907183167903,0.00336061499179178
TN397,220602_Smp_TN397_UKT3_0nM_C,Carnitine,Yes,0.0032819980294505,0.030178904423648147,0.21125233096553703,0.030178904423648147,NA,7.195391209348896e-4,7.195391209348896e-4,0.03281998029450504,0.00336061499179178
TN397,220602_Smp_TN397_UKT4_0nM_A,Carnitine,Yes,0.00299293255030415,0.02728824963218468,0.19101774742529276,0.02728824963218468,NA,7.195391209348896e-4,7.195391209348896e-4,0.02992932550304157,0.00336061499179178
TN397,220602_Smp_TN397_UKT4_0nM_B,Carnitine,Yes,0.00273134138096147,0.02467233793875786,0.172706365571305,0.02467233793875786,NA,7.195391209348896e-4,7.195391209348896e-4,0.02731341380961475,0.00336061499179178
TN397,220602_Smp_TN397_UKT4_0nM_C,Carnitine,Yes,0.00178899365580974,0.01524886068724058,0.10674202481068407,0.01524886068724058,NA,7.195391209348896e-4,7.195391209348896e-4,0.01788993655809747,0.00336061499179178
TN397,220602_Smp_TN397_UKT5_0nM_A,Carnitine,Yes,0.00200748579986099,0.01743378212775308,0.12203647489427157,0.01743378212775308,NA,7.195391209348896e-4,7.195391209348896e-4,0.02007485799860997,0.00336061499179178
TN397,220602_Smp_TN397_UKT5_0nM_B,Carnitine,Yes,0.00188183526024529,0.01617727673159603,0.11324093712117222,0.01617727673159603,NA,7.195391209348896e-4,7.195391209348896e-4,0.01881835260245292,0.00336061499179178
TN397,220602_Smp_TN397_UKT5_0nM_C,Carnitine,Yes,0.00157226708152927,0.01308159494443583,0.0915711646110508,0.01308159494443583,NA,7.195391209348896e-4,7.195391209348896e-4,0.01572267081529272,0.00336061499179178
TN397,220602_Smp_TN397_UnfiltMQ1_A,Carnitine,No,3.0905548758743855e-4,4.494790050174899e-4,0.0031463530351224294,4.494790050174899e-4,NA,7.195391209348896e-4,7.195391209348896e-4,0.00309055487587438,0.00336061499179178
TN397,220602_Smp_TN397_UnfiltMQ1_B,Carnitine,No,7.397588972336814e-5,-0.0019013169736232089,-0.013309218815362463,-0.0019013169736232089,NA,7.195391209348896e-4,7.195391209348896e-4,7.397588972336813e-4,0.00336061499179178
TN397,220602_Smp_TN397_UnfiltMQ1_C,Carnitine,Yes,5.022823447041525e-4,0.00238174757618463,0.01667223303329241,0.00238174757618463,NA,7.195391209348896e-4,7.195391209348896e-4,0.00502282344704152,0.00336061499179178
KM1906,220623_Smp_MU1_A,Dimethylsulfonioacetate,Yes,0.02038004581292114,0.21491955534552337,0.8596782213820935,NA,0.21491955534552337,1.0661860450401366e-4,1.0661860450401366e-4,0.2149793862122484,1.664494712290494e-4
KM1906,220623_Smp_MU1_B,Dimethylsulfonioacetate,Yes,0.02355185048925536,0.24837741058111631,0.9935096423244653,NA,0.24837741058111631,1.0661860450401366e-4,1.0661860450401366e-4,0.24843724144784135,1.664494712290494e-4
KM1906,220623_Smp_MU1_C,Dimethylsulfonioacetate,Yes,0.02113115137190393,0.222842609765173,0.891370439060692,NA,0.222842609765173,1.0661860450401366e-4,1.0661860450401366e-4,0.22290244063189804,1.664494712290494e-4
KM1906,220623_Smp_MU10_A,Dimethylsulfonioacetate,Yes,0.8476504007799688,8.941400092972607,35.76560037189043,NA,8.941400092972607,1.0661860450401366e-4,1.0661860450401366e-4,8.941459923839332,1.664494712290494e-4
KM1906,220623_Smp_MU10_B,Dimethylsulfonioacetate,Yes,0.3934438218509057,4.150191454480381,16.600765817921523,NA,4.150191454480381,1.0661860450401366e-4,1.0661860450401366e-4,4.150251285347106,1.664494712290494e-4
KM1906,220623_Smp_MU10_C,Dimethylsulfonioacetate,Yes,0.3278833935717757,3.4586257553334403,13.834503021333761,NA,3.4586257553334403,1.0661860450401366e-4,1.0661860450401366e-4,3.4586855862001653,1.664494712290494e-4
KM1906,220623_Smp_MU11_A,Dimethylsulfonioacetate,Yes,0.20883847606162212,2.2028776803318206,8.811510721327283,NA,2.2028776803318206,1.0661860450401366e-4,1.0661860450401366e-4,2.2029375111985456,1.664494712290494e-4
KM1906,220623_Smp_MU11_B,Dimethylsulfonioacetate,Yes,0.25257613492618874,2.664245389873662,10.656981559494648,NA,2.664245389873662,1.0661860450401366e-4,1.0661860450401366e-4,2.664305220740387,1.664494712290494e-4
KM1906,220623_Smp_MU11_C,Dimethylsulfonioacetate,Yes,0.22842974131662191,2.4095365965238016,9.638146386095206,NA,2.4095365965238016,1.0661860450401366e-4,1.0661860450401366e-4,2.4095964273905266,1.664494712290494e-4
KM1906,220623_Smp_MU12_A,Dimethylsulfonioacetate,Yes,0.5337301044295651,5.630004561850208,22.52001824740083,NA,5.630004561850208,1.0661860450401366e-4,1.0661860450401366e-4,5.630064392716933,1.664494712290494e-4
KM1906,220623_Smp_MU12_B,Dimethylsulfonioacetate,Yes,0.31705234544471544,3.344374192811708,13.377496771246832,NA,3.344374192811708,1.0661860450401366e-4,1.0661860450401366e-4,3.344434023678433,1.664494712290494e-4
KM1906,220623_Smp_MU12_C,Dimethylsulfonioacetate,Yes,0.581197504112621,6.1307155289710495,24.522862115884198,NA,6.1307155289710495,1.0661860450401366e-4,1.0661860450401366e-4,6.1307753598377746,1.664494712290494e-4
KM1906,220623_Smp_MU13_A,Dimethylsulfonioacetate,Yes,0.06403179187769958,0.6753810117250428,2.7015240469001713,NA,0.6753810117250428,1.0661860450401366e-4,1.0661860450401366e-4,0.6754408425917678,1.664494712290494e-4
KM1906,220623_Smp_MU13_B,Dimethylsulfonioacetate,Yes,0.06799226852205785,0.7171581915178514,2.8686327660714057,NA,0.7171581915178514,1.0661860450401366e-4,1.0661860450401366e-4,0.7172180223845764,1.664494712290494e-4
KM1906,220623_Smp_MU13_C,Dimethylsulfonioacetate,Yes,0.34820949504405163,3.6730361084165204,14.692144433666082,NA,3.6730361084165204,1.0661860450401366e-4,1.0661860450401366e-4,3.6730959392832454,1.664494712290494e-4
KM1906,220623_Smp_MU14_A,Dimethylsulfonioacetate,Yes,0.1703344764444744,1.796717346817604,7.186869387270416,NA,1.796717346817604,1.0661860450401366e-4,1.0661860450401366e-4,1.796777177684329,1.664494712290494e-4
KM1906,220623_Smp_MU14_B,Dimethylsulfonioacetate,Yes,0.20157493479303787,2.126258046696966,8.505032186787863,NA,2.126258046696966,1.0661860450401366e-4,1.0661860450401366e-4,2.126317877563691,1.664494712290494e-4
KM1906,220623_Smp_MU14_C,Dimethylsulfonioacetate,Yes,0.18407438394704773,1.9416530799671115,7.766612319868446,NA,1.9416530799671115,1.0661860450401366e-4,1.0661860450401366e-4,1.9417129108338365,1.664494712290494e-4
KM1906,220623_Smp_MU15_A,Dimethylsulfonioacetate,Yes,0.17531791281246306,1.8492852409946994,7.3971409639787975,NA,1.8492852409946994,1.0661860450401366e-4,1.0661860450401366e-4,1.8493450718614244,1.664494712290494e-4
