SampID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,Cruise,Lat,Long,Region,chla,poc,pn,sst,N_N,SRP,sss
220902_Smp_TN397_U4_B,0.022683113521649454,-0.0459002474491981,-0.006551244235438586,-0.03255686716451557,0.07054782403760662,-0.01382719679753219,-0.07740359150532591,0.04529791117671572,0.010169376366040535,0.1109009997676789,0.09781433686596389,0.10109392661826078,-0.01406212460306396,-0.02951062524814138,0.13670512192268908,-0.0803103917043184,-0.0035345551864817935,0.007207023540818605,-0.06937474913192695,0.06795834244145431,0.13884551991033378,-0.008359480868167759,-0.016449489596264216,-0.059227348551474435,-0.04225138451637305,0.04438239726177318,-0.03883031797917711,-0.05327740617245321,-0.027853264213502676,0.2255052682541546,-0.1291730070442939,0.0673729666750808,-0.0437320013374344,TN397,31.26598,-119.15959,CUCP,NA,NA,NA,17.16863861111111,NA,NA,33.421525333333335
220902_Smp_TN397_U4_C,1.0736908807627474e-4,-0.038575244874105664,-0.010694313799047377,-0.04531665922045202,0.09821963322407673,0.008538071223137395,-0.038956979285287754,-0.001007845510894263,0.02248228875497168,0.1233483825067995,0.13012343978625124,-0.00687357147820488,-0.020856128522631336,-0.0362731782544158,0.09691041928320332,-0.12307500582909098,0.07012201775979571,0.026058076448064585,-0.01799091331370108,-0.01918646948356209,0.1421693510038881,-0.07382169779457436,-0.06693869908612354,-0.06778612361828452,0.0019025931729208072,-0.08057177676345945,-0.0749010906692977,0.07862241283283375,-0.020464396097647615,0.15750523556145452,0.03310273910930273,0.1034274231571715,0.01702313872885023,TN397,31.26598,-119.15959,CUCP,NA,NA,NA,17.16863861111111,NA,NA,33.421525333333335
220902_Smp_TN397_U5_A,0.01399110201834968,-0.04094610226475492,0.07862463072199981,0.04799152712677024,0.009754250484878923,-0.024219355308536104,-0.11519741127633563,0.016256460934329437,0.03981897258981737,0.06404462518018798,0.1356713306122282,-0.04407365476384805,0.045413365931788574,-0.05980956160000322,0.0020870434069807896,-0.06643810990801455,-0.12505853034896508,0.02828114745018495,0.03481694181116054,0.06944147966465766,0.019270440907316277,0.10231932969185495,-0.020005088711645844,-0.10144454834196288,0.13211226735376103,-0.024111904976126707,-0.05415372657474497,0.1419037344319173,-0.02400877046923927,-0.012599841856899423,-0.012915345524286139,0.10042087382914267,-0.08545534787872215,TN397,30.10413,-121.27565,CUCP,0.1529383627548573,NA,NA,17.48170490533563,NA,NA,33.23077814113597
220902_Smp_TN397_U5_B,0.006954410373847071,-0.024347789828841088,0.05891152777181153,0.05581366358472589,-0.004402189065989758,-0.056065212812166476,-0.06440197707320314,0.021550512737347326,0.11046924064751315,0.14036373209377825,0.12246834863953798,-0.04086231659504115,-0.028589627410874906,-0.029183131207305882,-0.025556409229731836,-0.11422312808338536,-0.21847761025768278,0.06425949113930794,0.028553610399806827,-0.04687293209422501,0.025562631684644895,0.07356182670311046,-0.008285510823489424,-0.1296560487678181,0.12362164907351832,-0.02643744306296402,-0.052024341760967936,0.1259160150356356,-0.017018808463686193,-0.018487597747086942,-0.010217252754647336,0.08940749452787754,-0.10774383635393796,TN397,30.10413,-121.27565,CUCP,0.1529383627548573,NA,NA,17.48170490533563,NA,NA,33.23077814113597
220902_Smp_TN397_U5_C,-0.07911703912190446,-0.17326280660214977,-0.1004153719766049,0.2574847535253018,0.3260316530932678,-0.2592964343170521,-0.0010370345352398364,-0.21672455246317432,0.026085216633614867,0.03448906613132786,-0.22726818952076458,-0.11427550931187065,0.1515305242470636,-0.15749180952139694,-0.07197183419625819,-0.03390896146126658,-0.1847538595650897,0.0329138760693431,-0.22269568176913296,0.12974106923994008,-0.12284921929463526,0.06257376706765205,0.05357981041901843,0.1795575164393068,-0.23584377757405184,0.01964656278004129,-0.028226152390247717,0.06882595222932093,-0.008882425484521091,0.039119065187083024,0.04686264310684086,0.06582204699980718,-0.05271913439060373,TN397,30.10413,-121.27565,CUCP,0.1529383627548573,NA,NA,17.48170490533563,NA,NA,33.23077814113597
220902_Smp_TN397_S1_U_A,-0.053629609175599016,-0.008416223413589835,0.08898663528481414,-0.0420305226859115,0.09010066169881638,0.03290885568739867,-0.016359914400188115,0.0464205465650037,-0.03244246809205929,-0.029299946474271192,-0.018248033341758584,-0.012921637743144898,-0.02765290102885668,0.007545455797779904,-0.024598919114997116,0.034123520304383224,0.0040934969133414505,-0.058663541131612644,-0.08176437115127562,-0.0506901319279403,-0.006425306646091409,0.07442417538624921,-0.02728299163556595,0.008983737644959456,0.08472301302630059,0.05135779769671342,-0.032523543082888344,0.0975314760426821,0.05660468344071743,-0.0994190411368802,0.1033892208770483,0.01358980341002249,-0.0037182196341861,TN397,28.32288,-124.13627,NPSG,0.09504526143768612,1.2024732609467603,0.2050536367020175,19.653716555555555,0.01958764053075653,0.2731586920069069,33.453830833333335
220902_Smp_TN397_S1_U_B,-0.10679850017031306,-0.017802922790079813,0.027120451637190915,-0.0487586943625909,0.1423062345636918,0.08484019877834485,0.018870000081175016,0.07189247938907652,-0.0365249816779123,-0.11435864350615839,-0.14863540614531223,0.07471639300169576,-0.1276488381238656,0.01871000813977889,-0.0525550988706573,0.09528281909412793,-0.08055549596826779,0.051613035627809466,0.020146452009916865,-0.1043817203650193,0.11177020176271765,0.01877408057158996,-0.0318362966744803,0.1761527696257468,0.2517473710231691,0.15476679957393386,-0.13383993033511127,0.04649795201397245,0.062262292760025886,0.1645730683782061,-0.06601341790158038,0.039512192443813814,-0.057687265913497356,TN397,28.32288,-124.13627,NPSG,0.09504526143768612,1.2024732609467603,0.2050536367020175,19.653716555555555,0.01958764053075653,0.2731586920069069,33.453830833333335
220902_Smp_TN397_S1_U_C,-0.06700874330394922,-9.059668495886859e-4,0.06323674642865731,-0.049437022366306274,0.1322555104879926,0.09061948883009956,-0.026260480671294852,0.03256020246657939,-0.042715522894065466,-0.0925444598884036,-0.051383180261801234,-0.10228114312438279,-0.05960137498698323,-0.013474432549889236,-0.030863449259808717,0.06397460282008036,-0.044788995026363694,-0.11006231176613207,0.010506555414470285,6.915444928050369e-4,-0.0036945218649459197,0.03412178606763644,-0.02475002577597987,0.041257744582759326,0.056774616248737385,-0.008384178912582325,0.01667357833520384,0.04668631014598265,0.04799891487210892,0.1224752749305579,-0.007937152632155369,-0.1279480570434228,-0.06673974627919989,TN397,28.32288,-124.13627,NPSG,0.09504526143768612,1.2024732609467603,0.2050536367020175,19.653716555555555,0.01958764053075653,0.2731586920069069,33.453830833333335
220902_Smp_TN397_S2_U_A,-0.060191554159583015,0.019513571543233632,0.07280217238104675,-0.02734034423378037,0.04976405105392548,0.05257777149609307,0.00856253415482916,-0.04060940955996186,-0.1504101287087366,-4.8137719312278974e-4,0.03716456143707589,-0.06742177463426853,0.009036739550687435,-0.05639312546131328,0.014726319392480062,-0.040612515207479,0.06696798074463185,-0.044161233966206165,-0.015287541582026444,-0.09930116894650445,-0.029410839640287737,0.005562315825266496,-0.08178341429603728,-0.03359599738122734,0.040545693425640135,-0.05406267579100495,0.05465202947206149,0.04672444867506261,-0.039185315900412396,-0.06658941157404838,0.053319803718574824,-0.01713462256006123,-0.039918605132886566,TN397,27.0673,-126.6739,NPSG,0.06553447807035863,1.226286361686621,0.1841821361974774,20.515452944444444,0.0159150445864191,0.2178962216235839,33.854922944444446
220902_Smp_TN397_S2_U_B,-0.05445130428292858,0.02220114148041322,0.07591210796692997,-0.05041136052186748,0.02748485531549566,0.04811261740469481,0.04604668778697362,-0.029240801966006664,-0.08584455636400275,0.020869486206821785,0.022459357960700938,-0.04263252861616938,0.0031070531567080773,-0.039626323470820304,0.0013690458439527126,-0.014507719370795518,0.029309549456655364,0.005312274948426619,-0.06188878967014987,-0.0026168914793244713,-0.025498675220182353,-0.013526679860489341,-0.03724548543805298,-0.11454676443346246,0.009717535276622877,-0.039502425256819323,0.023231193453751964,-0.012538578318778033,-0.017138215476931232,-0.06447798310297939,0.05693772486376648,-0.038663982689799536,-0.08473383840688202,TN397,27.0673,-126.6739,NPSG,0.06553447807035863,1.226286361686621,0.1841821361974774,20.515452944444444,0.0159150445864191,0.2178962216235839,33.854922944444446
220902_Smp_TN397_S2_U_C,-0.0500065490010238,0.02064611600961819,0.06650279544387967,-0.04191881611836956,0.019082614471385123,0.054155751247565116,0.009073005131548696,-0.02331449777823402,-0.0973501808254567,0.028857845849912356,-0.00243719904988184,-0.04196071172801255,-0.08455376283109946,-0.023366584888597147,-0.012597227691649442,-0.02051454875400236,-2.2260108644125629e-4,-0.029194430047375305,-0.015353048716578286,0.02845705965663617,-0.017126179363908547,0.009198327464690799,0.015234627162101355,-0.059490407636060144,-0.03334219185714666,-0.0320673730236901,-0.0335657474880487,0.027325443135203076,-0.01256532716819981,0.01537117171491215,0.06149888129764239,-0.0846193087055191,-0.03411004814985929,TN397,27.0673,-126.6739,NPSG,0.06553447807035863,1.226286361686621,0.1841821361974774,20.515452944444444,0.0159150445864191,0.2178962216235839,33.854922944444446
220902_Smp_TN397_U6_A,-0.060018386647666226,0.01898093321833376,0.08287842764071379,-0.01330385033882085,-0.014918128664138778,-0.044514477072728,-0.0024237885153804064,-0.05147747749838219,-0.14812009225563044,0.07064435095222402,-0.008278004280937473,-0.009856175094858598,-0.01733140374792236,0.03219555317159251,-0.046578979605847406,-0.049120368644718665,0.006269831193062521,0.22920213959066382,0.08106847636094332,0.06949240012754222,-0.06348127312194042,-0.014508350541736461,-0.0719577777840295,-0.05207403327275501,-0.013591379145898013,0.05868961113677255,-0.11888963426756077,-0.14717958484535892,-0.004051952312537466,-0.19788455567686175,-0.12790286734647793,-0.029969008414410168,-0.012735673173346132,TN397,25.98,-128.46,NPSG,0.06680903464562789,1.698255566616337,0.2677523964970931,20.85937113888889,0.02202837014079987,0.1551334857405487,34.26758686111111
220902_Smp_TN397_U6_B,-0.06921502934572235,0.012732934512253645,0.07652227359641843,-0.003853885685819774,0.025340716910817275,-0.039131014020574915,5.368610099973983e-4,-0.02382940912835091,-0.1319716667328405,0.05100597053543422,-0.003945422146533326,-0.024214027835331622,-0.023299032790627547,0.037149876594713103,0.02024110561721449,-0.05960085174852073,0.02917582057704847,0.023209944166586456,0.010026765672406976,-0.11726647871063986,0.044110750829607574,-0.01826552643680782,-0.043638443353498285,0.005357887295531719,0.06888244029372441,-0.07870597111461909,-0.04030659850973866,0.11384800061125436,0.14385531526608958,-0.009545605373947453,0.038592024400040864,0.037258393602524,0.09166949014432849,TN397,25.98,-128.46,NPSG,0.06680903464562789,1.698255566616337,0.2677523964970931,20.85937113888889,0.02202837014079987,0.1551334857405487,34.26758686111111
220902_Smp_TN397_U6_C,-0.05876710335606892,0.017168268451223833,0.09675382475180011,-0.026369170053135153,-0.00700932157467803,0.01081328071760114,0.04528180402993493,-0.048617551868445796,-0.06994012408603098,0.07591849427690855,-0.025013615578479347,-0.02409589796935053,-0.050661123801369355,-0.012945860626947813,0.03471111048079925,-0.03039920756962069,0.038026649817873646,0.007992504053874656,0.04364415655401944,0.025402703195807015,-0.05017046837936599,0.04580649293902314,0.06334705139530228,0.006948533409491049,0.02329593585825629,-0.01577895964912025,-0.098578228390206,0.0727466547861571,-0.011292136541446804,0.05372968717248123,-0.09007902341535146,-0.13554702224731913,-0.10673994989108541,TN397,25.98,-128.46,NPSG,0.06680903464562789,1.698255566616337,0.2677523964970931,20.85937113888889,0.02202837014079987,0.1551334857405487,34.26758686111111
220902_Smp_TN397_U7_A,-0.08782351825989869,0.0068143792387504835,0.011751636660305957,-0.03413307910312236,0.12312946439365317,-0.0017325524576767577,-0.02308723419144844,-0.02388944891749267,-0.20020345733528,0.03341524399363788,-0.11231216434152082,-0.0034566113045741524,-0.07254633716790174,7.963736861545927e-4,0.005506483782455867,-0.09393596616727658,0.06997034978059664,-0.006901360091607401,-0.03263042921269823,-0.09391651100595148,-0.022140877628569314,0.10555818913063462,-0.01101389784163813,-0.13091587668458524,0.06673784789357137,-0.07438738410396,-0.013466774509532806,-0.06003290787866262,0.09105561167269396,0.06302241209092488,-0.08192881074563851,-0.01159052214887207,-0.10553139668730284,TN397,24.43,-130.99,NPSG,0.07651280689476149,1.4089975369744765,0.2169117216296969,21.56673236111111,0.01609392917868659,0.15059273936636208,34.60383438888889
220902_Smp_TN397_U7_B,-0.09137749113015366,0.011593081223849468,0.013960227995001932,-0.022087727440105506,0.07145395098977236,0.02091503711434776,0.006055587861845165,-0.10307111743839141,-0.14500239145506147,-0.012212887226235992,-0.10767356131582213,-0.07046390084216278,-0.10411506304375877,0.05940173040272954,-0.019481495195825337,0.01039338213474626,-0.006662753146136976,0.09264469319861361,1.2996060832997443e-4,-0.012971248223162025,-0.041709628780624695,0.0039499743555597416,-0.13915232590810842,0.018222736764981557,-0.12073363413941009,-0.10591706350277451,-0.07309494508784338,-0.07346191044329044,0.07705736729735155,-0.027902485111066723,0.025969510642176077,0.011937282165222869,0.021656918329584128,TN397,24.43,-130.99,NPSG,0.07651280689476149,1.4089975369744765,0.2169117216296969,21.56673236111111,0.01609392917868659,0.15059273936636208,34.60383438888889
220902_Smp_TN397_U7_C,-0.07283809520922457,1.0376218683328986e-4,0.07992244435959721,-0.022863863018810892,0.08540295688415808,0.020040736633124275,-0.04659788900488224,-0.012220003090127824,-0.08851932184013868,0.02731070714389579,-0.08819257065276975,-0.03035824078291451,-0.10102775912647162,-0.03718327730080257,-0.0797751072032885,0.06111317122129676,0.016539066194914548,0.10172993105183162,-0.033869293938371514,0.08207716799686994,0.04993840609304051,-0.03502257094113823,-0.03428374309039446,-0.01868252591615926,-0.07330494816885237,-0.0349355735216168,0.06160267049668172,-0.016750040504923677,0.16683459824325242,-0.11772050448066738,-0.08237342512286155,-0.020946080153121858,-0.11331226280009223,TN397,24.43,-130.99,NPSG,0.07651280689476149,1.4089975369744765,0.2169117216296969,21.56673236111111,0.01609392917868659,0.15059273936636208,34.60383438888889
220902_Smp_TN397_S3_U_A,-0.08156040145281515,0.050418634198758666,0.05565386130279058,-0.03366356489120297,0.03220534339395869,0.00436166598135389,-0.045555803451520764,-0.020796248428762716,-0.1422863643654843,-1.6236530379671894e-4,-0.06544568064287716,-0.013050011637638671,-0.03769729965652891,0.02736838247740047,-0.030134799830628556,0.017602847672354992,-0.06061003941990175,0.11959636096767977,0.08891889458674165,-0.07362884434579674,0.06962277974415032,-0.042126093022170574,-0.1488587136529428,0.11026541304843578,-0.05514087957155639,0.05710755781584258,-0.0319149202488266,-0.03795314969133788,-0.03664878465295212,7.544380433187924e-4,0.07574100247117865,0.08671788815459147,0.12445019473563,TN397,21,-135,NPSG,0.05932546089105074,1.364091253252686,0.23761502359393655,23.6995645,0.05983367526021115,0.1478485422269564,34.88767061111111
220902_Smp_TN397_S3_U_B,-0.062493191374424946,0.048125298517632704,0.11074405971356388,-0.04325672547029392,0.05601962228824815,0.03463706094095942,-0.027202159635274347,0.01925690647825657,-0.12849174982112496,0.030972189451234526,-0.016891203786190037,-0.008546503066492819,-0.006338218835458962,-0.04942668140681529,0.01950886171941058,0.02000244392431566,0.06259641794546952,0.0067289335542153605,0.02271274882066453,-0.061012219811904536,0.014024896538846653,-0.02595910396144875,0.03569002980403507,0.10520274135105369,0.03311420931373796,-0.005074496364770002,0.03263953784708584,0.05722632242849957,0.044058525017319425,0.02396791807881439,0.029878728457854022,0.14256294162075672,0.021781959969366854,TN397,21,-135,NPSG,0.05932546089105074,1.364091253252686,0.23761502359393655,23.6995645,0.05983367526021115,0.1478485422269564,34.88767061111111
220902_Smp_TN397_S3_U_C,-0.059315968541072295,0.049146233491876724,0.06336491006627427,-0.053770835121250936,0.011160829561210861,0.056003488163257065,-0.041403379673947735,-0.004199426183348489,-0.11456295613440161,0.0268127371312983,-0.012073883042241672,-0.006026706162728263,-0.07964690939085152,0.0035409266471714803,-0.05262037561433316,0.05113842119692793,0.04354999270760675,-0.019792974969438677,0.052189109661916484,-0.11892425769834389,-0.09842439295914128,-0.08694232465251137,0.07608159461974202,-0.0060278687321850015,-0.1249256970623938,0.006905155322960474,-0.1118159666935446,0.01983686968389967,0.027505187700607798,0.14339832086046445,0.07851335932334312,0.25677984361708817,-0.13299915023378464,TN397,21,-135,NPSG,0.05932546089105074,1.364091253252686,0.23761502359393655,23.6995645,0.05983367526021115,0.1478485422269564,34.88767061111111
220902_Smp_TN397_S4_U_600_A,-0.051562960592510865,0.060519457043869705,0.06926054728374748,-0.058138356287988927,-0.004633281911013473,0.01983681447963339,0.02857561621515552,0.05402343662345705,0.035924418072877995,0.08489724882035715,-0.011115624693928294,0.008275231706099569,-0.10654064231539745,0.06806678730630243,0.018116807227396906,-0.035224885667356674,-0.07002187912323693,-0.06490493629130947,0.015571562790595786,-0.07266463130360974,-0.07710277787061416,0.0167516011302856,0.05696675459185382,0.03624322031652396,-0.0742407802663253,-0.033919514283410876,-0.06129161567536753,0.046277441471447654,-0.029131869237853724,-0.0603743643292001,-0.09533952802225769,0.013179141018416213,-0.02024776845260202,TN397,19.6377,-138.6154,NPSG,0.05941612394143579,1.5131368833404388,0.24520109378638508,23.834037805555557,0.0128707624500338,0.1293892081041014,35.05780163888889
220902_Smp_TN397_S4_U_600_B,-0.047808952659141084,0.041662291231564216,0.08529761865261876,-0.057373226007371825,0.00799913375537803,0.06271236771335442,0.0019882043967131722,0.034736007308461055,-0.05148708104745011,0.038827215679444235,0.011729703180833355,-0.0020346381120943382,-0.03521965908174884,0.022428470164036023,0.010532664598583541,0.05568943452465811,0.0206473229881854,-0.01248340127825151,0.058880800411375785,-0.013200793738290523,-0.042984861308153086,-0.03167788307566277,0.043821136456520776,0.07776083486608515,-0.03423091439300609,-0.038217155616684824,-0.009942806269280763,0.03498567628702164,0.054723446810917314,0.05834192829244808,0.049377879746420106,-0.03355200564681621,0.04492445265483175,TN397,19.6377,-138.6154,NPSG,0.05941612394143579,1.5131368833404388,0.24520109378638508,23.834037805555557,0.0128707624500338,0.1293892081041014,35.05780163888889
220902_Smp_TN397_S4_U_600_C,-0.04048350189581494,0.04058200299292782,0.0981502471525308,-0.06664092798445613,0.01111537349605957,0.03460538231379014,-0.02959704747624539,0.08804709957158828,-0.03136334960115029,0.009319370754980572,0.05473394005692654,0.06233489387937615,0.004526613015932382,0.06841978312908942,-0.015575293447794895,0.045593809978661796,-0.00566149597197994,0.023676284501464175,-0.005264284639328131,-0.029534771679121462,-0.01634199193198701,-0.048800158311036165,0.050021411036554296,0.018471431983077217,-0.010937878227036138,0.019509041996030735,0.018934281856678958,0.04568651562280947,0.04836491858612746,0.005393143413792405,0.0017269629480528407,0.013623899715000207,0.08708187772234802,TN397,19.6377,-138.6154,NPSG,0.05941612394143579,1.5131368833404388,0.24520109378638508,23.834037805555557,0.0128707624500338,0.1293892081041014,35.05780163888889
220902_Smp_TN397_S4_U_1800_A,-0.05549917772546195,0.05150270303967329,0.09141685406422836,-0.020318125320104883,-0.021993769905053626,-0.026589587282440083,-0.023788623496453647,0.007021806184874045,-0.07866380638525482,0.042913561827044804,0.01530194938601173,0.06785918456448721,-0.008009189457265465,0.11355141889908375,-0.014437775407160333,-0.0522243658507316,-0.04556484890759864,0.01801466605822202,0.07331800817078027,2.7391720887760536e-4,-0.11191118195901884,-0.03153278306399086,-0.017311752092828647,-0.006988328990335513,-0.07750635476872028,0.03737527096606672,-0.06000165144867468,0.08369155054940584,-0.056212464240672194,0.1410816982105635,-0.03808507469134149,-0.09243813578724146,0.021778130152545316,TN397,19.69,-138.58,NPSG,0.0778818983797449,1.6141830271553874,0.24863112988256392,23.804163,0.0219843412507315,0.1273469937014622,35.07203669444444
