SampID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,Cruise,Lat,Long,Region,chla,poc,pn,sst,N_N,SRP,sss
220602_Smp_TN397_S4_U_600_C,-0.06094685505365366,0.020869977256272404,-0.0010586073474966795,0.139174327635778,0.05895707040677165,0.07730298328404218,-0.11900420201436585,0.09511477406634307,0.025422075662936222,-0.05121248853348325,0.08868514794724446,-0.04393223367437424,-0.06576687924773975,5.904644844970143e-4,-0.04420771411705105,0.14918869495860354,0.013735855348272881,-0.03767716749224896,0.021266074477139765,-0.019098007878386763,0.007756389098238892,0.06823108761610373,-0.06799379896973459,0.09402129023985185,0.04039973346937024,0.10090759616812432,TN397,19.6377,-138.6154,NPSG,0.05941612394143579,1.5131368833404388,0.24520109378638508,23.834037805555557,0.0128707624500338,0.1293892081041014,35.05780163888889
220602_Smp_TN397_S4_U_1800_A,-0.09300053885446546,-0.0551992922768,-0.036418044015241284,0.16023810867085306,0.023385897160648005,-0.012864246242072117,-0.04801436910569366,-0.06304767367664418,-0.04616791475133926,-0.005620303977294358,-0.07266773057437312,0.020820798984008765,-0.05265232727125965,0.0994696687625496,-0.040637196490990034,-0.11376294679105935,0.12303250966763687,-0.003118155720637066,-0.05143771636978361,-0.0879334141247274,-0.0974330555248433,0.08377421364226734,0.11114546697604678,0.009889157061968148,0.13769638870094428,-0.06952405968649104,TN397,19.69,-138.58,NPSG,0.0778818983797449,1.6141830271553874,0.24863112988256392,23.804163,0.0219843412507315,0.1273469937014622,35.07203669444444
220602_Smp_TN397_S4_U_1800_B,-0.06896262629373175,0.05676651443739444,-0.07211419956570927,0.0246316196645733,0.04784535882540866,-0.1461775072233676,-0.12368326946787266,-0.0013328442183435565,-0.04380164916422036,-0.10585538164241838,0.04869177741789345,0.07051773535817611,0.08931774620200394,0.05776737521687286,-0.02674882644479737,0.04772093839581027,-0.101326616384585,-0.052574627640920066,-0.014639622556639824,0.06935071332090176,0.019761580162632984,-0.10574564771008567,0.06771407498711869,-0.1381412118113998,8.032351808706234e-4,-0.06826858243648418,TN397,19.69,-138.58,NPSG,0.0778818983797449,1.6141830271553874,0.24863112988256392,23.804163,0.0219843412507315,0.1273469937014622,35.07203669444444
220602_Smp_TN397_S4_U_1800_C,-0.0852588043697713,-0.03405402503947397,-0.003931083692988689,0.13382253368658606,-8.975557178790255e-4,0.010197806216186787,0.03293846504374619,0.033970499594054064,-0.00910426175078304,0.02367751831232297,-0.10035334964974779,-0.042078043909626175,0.10369291571134641,-0.009995835488283315,-0.013434926142020388,-0.06219717430392746,0.08781854471058027,-0.09402932827305004,0.10463315705178974,-0.04570851963873054,-7.148051160780176e-4,0.03573150502206859,0.09004858613710273,-0.045299418125254245,0.007938428527876289,-0.1879358929204235,TN397,19.69,-138.58,NPSG,0.0778818983797449,1.6141830271553874,0.24863112988256392,23.804163,0.0219843412507315,0.1273469937014622,35.07203669444444
220602_Smp_TN397_S4_2400_U_A,-0.05514903950860647,-0.08683106948445586,-0.08174234134374714,0.0626838745574806,0.0767792429948653,-0.08404054006927865,-0.02615327410083558,-0.11282391925864924,-0.03960268651259536,0.182508393924511,0.1797562505268478,-0.13207365389628759,-0.11879179259102873,-0.05874850397813241,0.06832518452015972,-0.04450722725261548,0.03796259417148752,-0.07737056331005746,0.03452345392476187,0.008982426882648054,0.09192978828597181,-0.08459338365172787,0.21877932564942434,-0.1839531768550443,0.023949978192548245,0.00900916284005876,TN397,19.639,-138.6135,NPSG,0.07562535337240973,1.6370883716661273,0.2476637220150099,23.766552527777776,0.02493406790548771,0.13411259726011962,35.07553188888889
220602_Smp_TN397_S4_2400_U_B,-0.0949161300856521,-0.008185260498110747,-0.03341217117368401,0.13830854942478185,0.06243394254254536,0.013345125611925288,-0.15336637583834234,-0.010291937493488466,-0.014930634009275528,0.013399490197361984,0.118369795775152,-0.07111019799278574,0.01207366988010506,0.10928676047850064,-0.029682683354037877,0.07105116630095566,-0.03585854853309963,0.04864582684505538,0.12859535632826768,0.04353157087765387,0.06546412035870189,0.04231940181898437,-0.04763764249754061,0.10679140177762406,0.006212756020406519,-0.008194063601147071,TN397,19.639,-138.6135,NPSG,0.07562535337240973,1.6370883716661273,0.2476637220150099,23.766552527777776,0.02493406790548771,0.13411259726011962,35.07553188888889
220602_Smp_TN397_S4_2400_U_C,-0.09776292010600703,0.022350116273386587,-0.04786210279751966,0.1311803132462166,0.018465672423746096,-0.05359800045085061,0.01095016213025972,0.10623562609270633,0.08603861951437314,-0.11468628472440057,-0.07639396237911676,0.009261818246873324,0.0932326908382923,1.279462413495587e-4,-0.14758334802567186,-0.034926096099390624,0.19938303846883573,-0.17924692194152003,0.14035335105771402,-0.044379881186166155,0.028166748402577477,-0.267435934292398,0.04617902990366754,-0.08658439806968586,-0.05518520943590653,-0.04313650142117424,TN397,19.639,-138.6135,NPSG,0.07562535337240973,1.6370883716661273,0.2476637220150099,23.766552527777776,0.02493406790548771,0.13411259726011962,35.07553188888889
220602_Smp_TN397_S6_U_A,-0.05222754770818701,0.043451838950068135,-0.012570192620793159,0.11976785614534882,-0.029192808349892442,0.0802601675735151,0.048714877755688724,-0.03538100235250908,-7.170925728482345e-4,0.06394121556701089,-0.028166944570322976,0.027703556332682337,0.07842283351761996,-0.004173784459867675,0.058852324979232123,-0.02927221119628267,-0.0898954909899737,-0.03534556887436139,-0.04397626947013538,0.1291868556334128,-0.04858112436104925,0.0887071152107245,0.018742691537824353,0.04474817886408731,0.05564125888875495,-0.01070832280914921,TN397,13.9487,-140.0016,NPSG,0.08293802811390463,1.95299654294617,0.337707870465818,26.400018888888887,0.01715780533196875,0.1939606159276866,33.73397627777778
220602_Smp_TN397_S6_U_B,-0.057282375496191,0.0014400244018072032,-0.015300876216886338,0.017338932731003936,-0.01610640966430252,0.09376753368251593,-0.04978556176112871,-0.03169476895989001,-0.038952798871019045,0.0076538209632224016,0.013130727596512336,-0.03293873141168505,0.09243184857828579,-0.06514872321832738,0.016300835704601228,0.10608009230996145,-0.0669450015297446,-0.049425490718672874,0.05150718458525095,0.0757439599383096,0.05837998649783401,0.02106074037588405,0.055304456487205673,0.02337329198912939,0.046333738411139365,-0.07849941228551433,TN397,13.9487,-140.0016,NPSG,0.08293802811390463,1.95299654294617,0.337707870465818,26.400018888888887,0.01715780533196875,0.1939606159276866,33.73397627777778
220602_Smp_TN397_S6_U_C,-0.0758387254317993,0.014607391718801243,-0.04078975057049659,0.006886641122924404,-0.01734260389264801,0.08468949660074264,-0.15752575008219194,0.012827878534807088,0.01546445715901363,-0.02922810991262003,-0.08223925039598531,-0.011987250089830544,0.12621434952552935,-0.05789226694601982,0.08031632077298666,0.12860303946813076,0.11477602920852359,0.0673269160823638,0.05321925293261603,0.09558805048878144,0.011775445477820915,-0.04008932907887371,-0.14718652917328134,0.07112382122439628,0.040833690198958085,-0.0035700161713492218,TN397,13.9487,-140.0016,NPSG,0.08293802811390463,1.95299654294617,0.337707870465818,26.400018888888887,0.01715780533196875,0.1939606159276866,33.73397627777778
