time,sst,sss,lat,lon,chla,pc,pn,N_N,SRP,bact_abu,bact_c,chla_interp,pc_interp,pn_interp,N_N_interp,SRP_interp
2019-04-11T07:00:00Z,22.541328333333333,35.110124444444445,24.585850541666666,-158.0001715213889,0.07569712,NA,NA,NA,NA,NA,NA,0.07569712,1.89781036897274,0.3136535607073215,NA,NA
2019-04-11T08:00:00Z,22.4610575319622,35.11915008337966,24.73795929655364,-158.00002910644804,0.07263866,NA,NA,NA,NA,NA,NA,0.07263866,1.9033728125194758,0.3159283374321956,NA,NA
2019-04-11T09:00:00Z,22.38581611111111,35.12239944444445,24.88775776527778,-158.00024625333333,0.0746176,NA,NA,NA,NA,NA,NA,0.0746176,1.9014794825641121,0.3164455884441029,NA,NA
2019-04-11T10:00:00Z,22.435811666666666,35.11664777777778,25.03742899027778,-157.99981433611111,0.07619372,1.8921303791066488,0.3152053137430434,NA,NA,NA,NA,0.07619372,1.8921303791066488,0.3152053137430434,NA,NA
2019-04-11T11:00:00Z,22.459534166666668,35.099583611111115,25.184462361666668,-158.0002318863889,0.07342004,NA,NA,NA,NA,NA,NA,0.07342004,1.8320071175387689,0.3107841527414512,NA,NA
2019-04-11T12:00:00Z,22.394226102941175,35.135666666666665,25.31585244117647,-157.9994300557598,0.0734051,1.7718838559708892,0.306362991739859,NA,NA,NA,NA,0.0734051,1.7718838559708892,0.306362991739859,NA,NA
2019-04-11T13:00:00Z,22.384,35.137,25.486222919722223,-158.00022847055556,0.0799828,NA,NA,NA,NA,NA,NA,0.0799828,1.9643525064503338,0.326035058263512,NA,NA
2019-04-11T14:00:00Z,22.384,35.137,25.637011171666668,-158.00066398194446,0.08092512,NA,NA,NA,NA,NA,NA,0.08092512,2.4239641559622416,0.3710591457462632,NA,NA
2019-04-11T15:00:00Z,22.383623015873017,35.137031746031745,25.72309462037037,-157.99833256746032,0.07651002,NA,NA,NA,NA,NA,NA,0.07651002,2.8694532117415976,0.414938631657128,NA,NA
2019-04-12T00:00:00Z,21.257689655172413,35.23079310344828,27.126031965517242,-158.00086468965517,0.07085634,3.076044455953594,0.4357552997526674,NA,NA,NA,NA,0.07085634,3.076044455953594,0.4357552997526674,NA,NA
2019-04-12T01:00:00Z,21.34811061700945,35.2309496942746,27.20537189688716,-157.9979373532518,0.0639488,NA,NA,NA,NA,NA,NA,0.0639488,3.0989334067003935,0.4384572129727397,NA,NA
2019-04-12T02:00:00Z,21.44432666666667,35.2121325,27.358628261666667,-157.9973864288889,0.06945064,NA,NA,NA,NA,NA,NA,0.06945064,3.1204743275795064,0.4406112081960554,NA,NA
2019-04-12T03:00:00Z,21.412102571428573,35.217645142857144,27.507147688857142,-158.00158064285714,0.07100534,NA,NA,NA,NA,NA,NA,0.07100534,3.1404613245587,0.4420115274260955,NA,NA
2019-04-12T04:00:00Z,21.177985555555555,35.228633055555555,27.656098699166666,-158.00237785972223,0.07745856,NA,NA,NA,NA,NA,NA,0.07745856,3.158644324145133,0.4423346477954633,NA,NA
2019-04-12T05:00:00Z,21.2004375,35.22767972222222,27.802651723333334,-157.99980723055555,0.07966526,3.1747165520029874,0.4410409602028585,NA,NA,NA,NA,0.07966526,3.1747165520029874,0.4410409602028585,NA,NA
2019-04-12T06:00:00Z,21.17619527777778,35.226172777777776,27.953931476388888,-157.99893539527778,0.07852868,2.0585391906955235,0.362614182442953,NA,NA,NA,NA,0.07852868,2.0585391906955235,0.362614182442953,NA,NA
2019-04-12T07:00:00Z,21.144984722222222,35.22587888888889,28.099453835000002,-157.9998057536111,0.08398402,NA,NA,NA,NA,NA,NA,0.08398402,2.0846773088429797,0.3646695974152026,NA,NA
2019-04-12T08:00:00Z,21.078384166666666,35.22561888888889,28.25129836888889,-157.99981992972224,0.07877442,2.11526553324532,0.3690488537636027,NA,NA,NA,NA,0.07877442,2.11526553324532,0.3690488537636027,NA,NA
2019-04-12T09:00:00Z,21.18028888888889,35.21646277777778,28.399534513055556,-158.00017401166667,0.07850694,2.297779868605053,0.3846468229465997,NA,NA,NA,NA,0.07850694,2.297779868605053,0.3846468229465997,NA,NA
2019-04-12T10:00:00Z,20.838971666666666,35.20955333333333,28.551112734722224,-158.00021134861112,0.07541952,NA,NA,NA,NA,NA,NA,0.07541952,2.2929794583484626,0.3825990612932857,NA,NA
2019-04-12T11:00:00Z,19.880400555555557,35.146818055555556,28.701973126111113,-158.00035041333334,0.05218604,2.280043947704441,0.3756901617220887,NA,NA,NA,NA,0.05218604,2.280043947704441,0.3756901617220887,NA,NA
2019-04-12T12:00:00Z,19.8009225,35.143703333333335,28.855447685555557,-158.00018663666665,0.05218098,2.11774691790512,0.3584321690886466,NA,NA,NA,NA,0.05218098,2.11774691790512,0.3584321690886466,NA,NA
2019-04-12T13:00:00Z,19.982749166666668,35.19066333333333,29.0100584875,-158.00010704805555,0.0559285,NA,NA,NA,NA,NA,NA,0.0559285,2.1516002492688306,0.3654171303386103,NA,NA
2019-04-12T14:00:00Z,19.69271277777778,35.16086722222222,29.178430063055558,-158.0007861422222,0.05681282,2.2083177190387846,0.3769459667723114,NA,NA,NA,NA,0.05681282,2.2083177190387846,0.3769459667723114,NA,NA
2019-04-12T15:00:00Z,19.671182061978545,35.155483313468416,29.327557263706794,-157.99970014779498,0.05986958,2.439834129187185,0.4619323452157882,NA,NA,NA,NA,0.05986958,2.439834129187185,0.4619323452157882,NA,NA
2019-04-12T16:00:00Z,19.634418055555557,35.15114138888889,29.487828699722222,-157.99915732722224,0.05844706,NA,NA,NA,NA,NA,NA,0.05844706,2.423437205981798,0.41226336756122,NA,NA
2019-04-12T17:00:00Z,19.6550025,35.160311666666665,29.647481236666668,-158.00097150472223,0.05481492,2.402465369756862,0.3591384134751121,NA,NA,NA,NA,0.05481492,2.402465369756862,0.3591384134751121,NA,NA
2019-04-12T18:00:00Z,19.622296944444443,35.1507825,29.7921199325,-157.99666603972221,0.0563354,1.754230954276574,0.3049734446569632,NA,NA,NA,NA,0.0563354,1.754230954276574,0.3049734446569632,NA,NA
2019-04-12T19:00:00Z,19.614910555555557,35.14791944444445,29.873331252222222,-157.98317985861112,NA,NA,NA,NA,NA,NA,NA,0.05772942011998572,2.200648312768389,0.48663139807903877,NA,NA
2019-04-12T20:00:00Z,19.675775833333333,35.14958027777778,30.024909901388888,-157.99774431805557,NA,2.6470656712602043,0.6682893515011143,NA,NA,NA,NA,0.05906669849548711,2.6470656712602043,0.6682893515011143,NA,NA
2019-04-12T21:00:00Z,19.698451666666667,35.14370638888889,30.17019679722222,-158.00026097277777,NA,2.070150220808973,0.3398200853429369,NA,NA,NA,NA,0.06033731484183532,2.070150220808973,0.3398200853429369,NA,NA
2019-04-12T22:00:00Z,19.711529444444444,35.14033,30.32601380138889,-158.00014606861112,NA,NA,NA,NA,NA,NA,NA,0.06152889325340512,2.014793215260286,0.32812630699061457,NA,NA
2019-04-12T23:00:00Z,19.533745777268823,35.12042713999428,30.488002306899514,-157.9999808869167,NA,1.9730564128223589,0.3182426125176247,NA,NA,NA,NA,0.06262579226534529,1.9730564128223589,0.3182426125176247,NA,NA
2019-04-13T00:00:00Z,18.776101809954753,34.96183851809955,30.652475141402714,-158.0003829165724,NA,2.2410654157750907,0.3559830626092951,NA,NA,NA,NA,0.06360795170438688,2.2410654157750907,0.3559830626092951,NA,NA
2019-04-13T01:00:00Z,18.70762277777778,34.94412388888889,30.800979805277777,-158.0002674036111,NA,NA,NA,NA,NA,NA,NA,0.06444921376014691,2.2584854541248784,0.3646212456689914,NA,NA
2019-04-13T02:00:00Z,19.195685555555556,35.07369027777778,30.956415056666668,-158.00032835833332,NA,NA,NA,NA,NA,NA,NA,0.06511481559061291,2.2559354399953193,0.3672862595545757,NA,NA
2019-04-13T03:00:00Z,19.30379027777778,35.093471944444445,31.077988556666668,-158.0007928613889,NA,NA,NA,NA,NA,NA,NA,0.06555753378262826,2.238773277869572,0.3655811859233114,NA,NA
2019-04-13T04:00:00Z,19.2527575,35.09954277777778,31.090631384166667,-158.00105885083335,NA,NA,NA,NA,NA,410.27641541109637,5.144872127838143,0.06571155176417522,2.211415063254744,0.36082710524139266,NA,NA
2019-04-13T05:00:00Z,19.26998111111111,35.09886027777778,31.090977994722223,-158.00097906916668,NA,NA,NA,NA,NA,NA,NA,0.0654823099349062,2.1775333098356895,0.3541224938391092,NA,NA
2019-04-13T06:00:00Z,19.236815,35.10162916666667,31.090618408055555,-158.00112731194446,NA,NA,NA,NA,NA,NA,NA,0.0647288920256357,2.1402071328225207,0.3463882150740792,NA,NA
2019-04-13T07:00:00Z,19.2495125,35.10097888888889,31.090450879444447,-158.00118407166667,0.06323165,NA,NA,NA,NA,NA,NA,0.06323165,2.102037446002244,0.3384020224941305,NA,NA
2019-04-13T08:00:00Z,19.244156944444445,35.102511666666665,31.12448692027778,-157.99254953805556,0.0608155,NA,NA,NA,NA,NA,NA,0.0608155,2.0652363258018194,0.3308253206881898,NA,NA
2019-04-13T09:00:00Z,19.238649166666665,35.10034,31.264023585,-158.00005426805555,0.05839996,NA,NA,NA,NA,NA,NA,0.05839996,2.031697057430166,0.3242241376398845,NA,NA
2019-04-13T10:00:00Z,18.792594444444443,34.941428333333334,31.414242290277777,-158.00023269222223,0.06207518,NA,NA,NA,NA,NA,NA,0.06207518,2.0030495656440412,0.3190857185136817,NA,NA
2019-04-13T11:00:00Z,17.877903754469607,34.65925983313468,31.564526499404053,-157.9999495932658,0.052736,NA,NA,NA,NA,NA,NA,0.052736,1.980704668379363,0.3158317715179071,NA,NA
2019-04-13T12:00:00Z,17.83356138888889,34.63480777777778,31.71927139611111,-158.000391015,0.05247118,NA,NA,NA,NA,NA,NA,0.05247118,1.96588969715638,0.31482912825487147,NA,NA
2019-04-13T13:00:00Z,17.793397542154903,34.642975135753076,31.869551597313517,-158.00007818148043,0.0522224,NA,NA,NA,NA,NA,NA,0.0522224,1.9596773872994266,0.3163983887962769,NA,NA
2019-04-13T14:00:00Z,17.923694722222223,34.697520833333336,32.02443068722222,-158.00047117388888,0.06828694,1.9630094762293977,0.3208209823789659,NA,NA,NA,NA,0.06828694,1.9630094762293977,0.3208209823789659,NA,NA
2019-04-13T15:00:00Z,18.24292277777778,34.794873333333335,32.17531525555555,-158.00101851444444,0.07584466666666667,NA,NA,NA,NA,NA,NA,0.07584466666666667,2.217006089702961,0.3630889487873338,NA,NA
2019-04-13T16:00:00Z,17.845815833333333,34.67115472222222,32.3349472425,-157.99969918916668,0.0713909,2.4710027031765245,0.4053569151957016,NA,NA,NA,NA,0.0713909,2.4710027031765245,0.4053569151957016,NA,NA
2019-04-13T17:00:00Z,17.66472611111111,34.654423333333334,32.49179460138889,-157.9992401313889,0.06979476,2.54142240554883,0.3910440998391626,NA,NA,NA,NA,0.06979476,2.54142240554883,0.3910440998391626,NA,NA
2019-04-13T18:00:00Z,17.4220125,34.60189638888889,32.652455851388886,-158.00034960638888,0.05844746,NA,NA,NA,NA,NA,NA,0.05844746,2.505821651289824,0.3782896376562403,NA,NA
2019-04-13T19:00:00Z,17.515700833333334,34.600672777777774,32.799924312222224,-158.00015771388888,0.0593778,2.4476612649238287,0.365535175473318,0.001,NA,NA,NA,0.0593778,2.4476612649238287,0.365535175473318,0.001,NA
2019-04-13T20:00:00Z,17.321084444444445,34.58575472222223,32.95146255,-158.00018370194445,0.05789108,2.11175743856671,0.3146137594931683,0.001,NA,NA,NA,0.05789108,2.11175743856671,0.3146137594931683,0.001,NA
2019-04-13T21:00:00Z,17.45289777777778,34.59708527777778,33.098921715277775,-158.00007063916667,0.06196723333333333,NA,NA,NA,NA,NA,NA,0.06196723333333333,2.1414604559757113,0.32495474119420176,0.001,NA
2019-04-13T22:00:00Z,17.39299888888889,34.59480666666667,33.25320113611111,-157.99984745027777,0.0588316,2.183521805890293,0.3430421446165712,NA,NA,NA,NA,0.0588316,2.183521805890293,0.3430421446165712,0.001,NA
2019-04-13T23:00:00Z,17.241286944444443,34.552532222222226,33.39888187277778,-157.9998512497222,0.0626699,2.440943612858508,0.3871985472310508,0.001,NA,NA,NA,0.0626699,2.440943612858508,0.3871985472310508,0.001,NA
2019-04-14T00:00:00Z,17.004779603399435,34.466099433427765,33.55150397705383,-158.0002140813031,0.06897163265306122,NA,NA,0.001,NA,NA,NA,0.06897163265306122,2.4472857476043512,0.38067627243168345,0.001,NA
2019-04-14T01:00:00Z,17.053860555555556,34.4453875,33.6988247025,-158.0001472525,0.06941524,2.4536278823501947,0.3741539976323161,0.001,NA,NA,NA,0.06941524,2.4536278823501947,0.3741539976323161,0.001,NA
2019-04-14T02:00:00Z,16.68940111111111,34.387237222222225,33.853598481666666,-157.99875977666667,0.0705161,2.996139370170969,0.408248446362796,0.001,NA,NA,NA,0.0705161,2.996139370170969,0.408248446362796,0.001,NA
2019-04-14T03:00:00Z,16.18682888888889,34.241415277777776,34.00591909805556,-157.99795033694446,0.09348202,NA,NA,0.001,NA,NA,NA,0.09348202,2.4934022248955374,0.3690192391293595,0.001,NA
2019-04-14T04:00:00Z,15.613121944444444,34.06182666666667,34.156871735277775,-158.00002122805554,0.07451288,1.9906650796201064,0.329790031895923,0.001,NA,NA,NA,0.07451288,1.9906650796201064,0.329790031895923,0.001,NA
2019-04-14T05:00:00Z,15.886869444444445,34.170071944444445,34.30719494277778,-158.0001026286111,0.09556212,3.3798321717581885,0.5787229527631325,0.001,NA,NA,NA,0.09556212,3.3798321717581885,0.5787229527631325,0.001,NA
2019-04-14T06:00:00Z,15.9971175,34.19874138888889,34.46263857888889,-158.0001756025,0.09014078,NA,NA,0.001,NA,NA,NA,0.09014078,2.480415408356252,0.4242652347007428,0.001,NA
2019-04-14T07:00:00Z,15.9645279371791,34.24169314406524,34.61044614164905,-158.00022878948957,0.09868346,1.580998644954316,0.2698075166383531,0.001,NA,NA,NA,0.09868346,1.580998644954316,0.2698075166383531,0.001,NA
2019-04-14T08:00:00Z,15.912393611111112,34.22331222222222,34.761774618888886,-157.99972549361112,0.09895616,3.9329377448043417,0.6635170608070095,0.5966757854058099,NA,NA,NA,0.09895616,3.9329377448043417,0.6635170608070095,0.5966757854058099,NA
2019-04-14T09:00:00Z,15.494868888888888,34.12864722222222,34.908426964166665,-157.99996046527778,0.12151716,NA,NA,NA,NA,NA,NA,0.12151716,3.3619301306102756,0.6151626284303511,0.29883789270290495,NA
2019-04-14T10:00:00Z,15.229990555555556,34.0216475,35.06110062138889,-158.00032952749999,0.11154136,2.790922516416209,0.5668081960536928,0.001,NA,NA,NA,0.11154136,2.790922516416209,0.5668081960536928,0.001,NA
2019-04-14T11:00:00Z,15.103681944444444,34.05293,35.21228861666667,-158.00009650333334,0.13418204,NA,NA,0.001,NA,NA,NA,0.13418204,2.7018332938004486,0.5374012586748848,0.001,NA
2019-04-14T12:00:00Z,15.150608055555555,34.143094166666664,35.364469589722226,-157.99993066638888,0.13333966,2.6127440711846885,0.5079943212960767,0.001,NA,575.969222321397,9.3455971394996,0.13333966,2.6127440711846885,0.5079943212960767,0.001,NA
2019-04-14T13:00:00Z,15.105275277777778,34.138283055555554,35.51236243305556,-158.00051145666666,0.14599142,2.1896851674260924,0.4634366468218988,NA,NA,NA,NA,0.14599142,2.1896851674260924,0.4634366468218988,0.001,NA
2019-04-14T14:00:00Z,15.187802222222222,34.19163805555556,35.67084308222222,-157.9996357797222,0.12733106,NA,NA,NA,NA,NA,NA,0.12733106,2.352845468205751,0.4850163700849051,0.001,NA
2019-04-14T15:00:00Z,14.773609444444444,34.08901083333333,35.81837150111111,-157.99669548666665,0.1400463,2.6345074121011507,0.5204974141523916,NA,NA,NA,NA,0.1400463,2.6345074121011507,0.5204974141523916,0.001,NA
2019-04-14T16:00:00Z,14.626659722222222,34.063073611111115,35.975976095,-158.00100828305557,0.15817978,3.3874050300369136,0.6684498324592087,NA,NA,NA,NA,0.15817978,3.3874050300369136,0.6684498324592087,0.001,NA
2019-04-14T17:00:00Z,14.787994444444445,34.12542611111111,36.13307995638889,-157.99969569916667,0.14165961999999999,NA,NA,NA,NA,NA,NA,0.14165961999999999,3.1762487825820394,0.6314974065666796,0.001,NA
2019-04-14T18:00:00Z,14.63427861111111,34.09706833333333,36.294060585555556,-158.00005098555556,0.16464288,2.9650925351271646,0.5945449806741505,NA,NA,NA,NA,0.16464288,2.9650925351271646,0.5945449806741505,0.001,NA
2019-04-14T19:00:00Z,14.446548333333332,34.04758,36.44767444972222,-157.99993502722222,0.18564818,3.250751569829508,0.6031021073994933,0.001,NA,NA,NA,0.18564818,3.250751569829508,0.6031021073994933,0.001,NA
2019-04-14T20:00:00Z,13.435245833333333,33.767652222222225,36.60482187277778,-157.99987344833335,0.310591,NA,NA,NA,NA,NA,NA,0.310591,3.8524145319687655,0.7218417811778858,0.001,NA
2019-04-14T21:00:00Z,13.382348888888888,33.726284444444445,36.756302446944446,-158.00045715805555,0.27275564,4.454077494108023,0.8541816378638447,NA,NA,NA,NA,0.27275564,4.454077494108023,0.8541816378638447,0.001,NA
2019-04-14T22:00:00Z,13.5233025,33.686658888888886,36.89283440444444,-158.00043179,0.21682518,NA,NA,0.001,NA,NA,NA,0.21682518,4.8921036511520075,1.0139025680447864,0.001,NA
2019-04-14T23:00:00Z,13.551725277777777,33.687215,36.91071403944444,-158.0007485736111,0.21308612,NA,NA,0.001,NA,NA,NA,0.21308612,5.262604936369398,1.223844497483843,0.001,NA
2019-04-15T00:00:00Z,13.524605322763307,33.69124207248018,36.91070487344281,-158.00060437032843,0.21385216326530612,NA,NA,0.001,NA,NA,NA,0.21385216326530612,5.574601353312343,1.4766994067129064,0.001,NA
2019-04-15T01:00:00Z,13.477355,33.69755638888889,36.91065651444445,-158.0004972597222,0.21948662,NA,NA,0.001,NA,NA,NA,0.21948662,5.837464118087285,1.7617005000420125,0.001,NA
2019-04-15T02:00:00Z,13.507250277777779,33.69746555555555,36.91075113416667,-158.00050497,0.2169813,NA,NA,NA,NA,NA,NA,0.2169813,6.0609329213750245,2.0623013672912998,0.001,NA
2019-04-15T03:00:00Z,13.444779144534527,33.70476544590439,36.910768969247975,-158.000471116019,0.22975268,NA,NA,0.001,NA,NA,NA,0.22975268,6.2551342186675445,2.3516967504698676,0.001,NA
2019-04-15T04:00:00Z,13.583664945125888,33.68988411878632,36.92137450839251,-158.00369116785023,0.21341308,NA,NA,0.6530409276342212,NA,NA,NA,0.21341308,6.4306006208916635,2.5834134615687576,0.6530409276342212,NA
2019-04-15T05:00:00Z,13.530618055555555,33.73435944444444,37.06454188527778,-158.00046585833334,0.25712234,NA,2.6692193622201805,0.6270484574522376,NA,NA,NA,0.25712234,6.598291463437609,2.6692193622201805,0.6270484574522376,NA
2019-04-15T06:00:00Z,13.29557,33.740089166666664,37.24650711,-157.9997930852778,0.34323054,NA,NA,0.45596542615167157,NA,NA,NA,0.34323054,6.769614637996917,2.584088959610463,0.45596542615167157,NA
2019-04-15T07:00:00Z,13.263232777777779,33.74397833333333,37.41642272027778,-158.00024117777778,0.34841362,NA,NA,0.001,NA,NA,NA,0.34841362,6.956449778594746,2.413419094982358,0.001,NA
2019-04-15T08:00:00Z,13.291263606943218,33.761571344513094,37.595312939099735,-158.00020914386585,0.34949558000000003,NA,NA,0.001,NA,NA,NA,0.34949558000000003,7.171172900838602,2.1794800674857235,0.001,NA
2019-04-15T09:00:00Z,13.292757334092851,33.771516661919684,37.77265408516092,-158.00056266704644,0.38036948,NA,NA,0.001,NA,NA,NA,0.38036948,7.426682601767948,1.9123367974845003,0.001,NA
2019-04-15T10:00:00Z,13.174267837235229,33.75363266443701,37.953879056577485,-157.99959830156075,0.418304,NA,NA,0.001,NA,NA,NA,0.418304,7.736427936854599,1.6535859823898273,0.001,NA
2019-04-15T11:00:00Z,12.513186388888888,33.518393611111115,38.1300581175,-158.00023818916668,0.62403686,NA,NA,0.001,NA,NA,NA,0.62403686,8.11443810075882,1.4624714486752228,0.001,NA
2019-04-15T12:00:00Z,12.627859722222222,33.588992222222224,38.31063614944445,-158.0000427752778,0.58650098,8.5753540494876,1.4263528178304168,0.001,NA,NA,NA,0.58650098,8.5753540494876,1.4263528178304168,0.001,NA
2019-04-15T13:00:00Z,12.389165833333333,33.55945222222222,38.48981426555556,-158.0001046988889,0.59332154,NA,NA,NA,NA,NA,NA,0.59332154,9.292509944184324,1.5348845671152382,0.001,NA
2019-04-15T14:00:00Z,12.255123611111111,33.585947222222224,38.677413478611115,-157.998019895,0.6182426599999999,10.009665838881048,1.6434163164000597,0.001,NA,NA,NA,0.6182426599999999,10.009665838881048,1.6434163164000597,0.001,NA
2019-04-15T15:00:00Z,11.99111861111111,33.55934166666667,38.852568623055554,-157.9976286061111,0.56380572,NA,NA,0.7126547747458221,NA,NA,NA,0.56380572,9.73388128133275,1.6073665931085144,0.7126547747458221,NA
2019-04-15T16:00:00Z,11.993045277777778,33.545141944444445,39.03301330222222,-157.99889238694445,0.59397786,NA,NA,0.3054463594685514,NA,NA,NA,0.59397786,8.95139834651044,1.514717749216239,0.3054463594685514,NA
2019-04-15T17:00:00Z,11.652865277777778,33.536569722222225,39.208975448055554,-158.00007517972222,0.51820826,NA,NA,1.1524919705742709,NA,NA,NA,0.51820826,8.1472242202842,1.4187757128582785,1.1524919705742709,NA
2019-04-15T18:00:00Z,11.657623888888889,33.5108075,39.391633715,-157.99981930277778,0.5879613,7.893130854139831,1.386019182032418,1.207285023205956,NA,NA,NA,0.5879613,7.893130854139831,1.386019182032418,1.207285023205956,NA
2019-04-15T19:00:00Z,11.511405833333333,33.479707777777776,39.5645927225,-157.99976776111112,0.6012128,9.05994052952478,1.543352717510556,1.2281784527487718,NA,NA,NA,0.6012128,9.05994052952478,1.543352717510556,1.2281784527487718,NA
2019-04-15T20:00:00Z,11.526246666666667,33.53718888888889,39.74865513555556,-158.0001774861111,0.55518004,NA,NA,1.5699597672624295,NA,NA,NA,0.55518004,8.87411560183474,1.1256919757228154,1.5699597672624295,NA
2019-04-15T21:00:00Z,11.258408333333334,33.51843222222222,39.91847998638889,-158.00019833555555,0.53409232,NA,0.7080312339350749,2.353559786530225,NA,NA,NA,0.53409232,8.652372697794865,0.7080312339350749,2.353559786530225,NA
2019-04-15T22:00:00Z,11.32484388888889,33.52793,40.09359534138889,-158.00023174055556,0.56922544,8.42603648490639,1.4353436827979258,2.184480141708937,NA,NA,NA,0.56922544,8.42603648490639,1.4353436827979258,2.184480141708937,NA
2019-04-15T23:00:00Z,11.545781388888889,33.56886,40.26291444555556,-158.00012661416667,0.45378858,NA,NA,1.4593965213892208,NA,NA,NA,0.45378858,8.18489865951076,1.3952505502993884,1.4593965213892208,NA
2019-04-16T00:00:00Z,11.109219618055555,33.52097482638889,40.43087744241898,-158.00027071701388,0.52778062,7.943760834115128,1.355157417800851,2.90544426904111,NA,NA,NA,0.52778062,7.943760834115128,1.355157417800851,2.90544426904111,NA
2019-04-16T01:00:00Z,11.269596388888889,33.523945833333336,40.5959872175,-158.00020037194443,0.46930757777777776,8.242967860437954,1.3696548495955467,2.6172123157215794,NA,NA,NA,0.46930757777777776,8.242967860437954,1.3696548495955467,2.6172123157215794,NA
2019-04-16T02:00:00Z,10.690299722222223,33.404900833333336,40.76364837472222,-158.00125124916667,0.56686846,NA,NA,3.7822598197856117,NA,NA,NA,0.56686846,8.403462081352941,1.3593129163328006,3.7822598197856117,NA
2019-04-16T03:00:00Z,10.335401666666666,33.32989333333333,40.934030765555555,-158.00057619666666,0.58574462,8.52729025105716,1.3459813488659504,5.00717883245978,NA,NA,NA,0.58574462,8.52729025105716,1.3459813488659504,5.00717883245978,NA
2019-04-16T04:00:00Z,10.13953388888889,33.29085194444445,41.12306425,-158.00034893194444,0.5680192000000001,NA,NA,5.247058707427256,NA,NA,NA,0.5680192000000001,7.709539923587996,1.244168028750574,5.247058707427256,NA
2019-04-16T05:00:00Z,9.728609722222222,33.220461944444445,41.31568528333334,-157.99978779777777,0.62023246,6.891789596118832,1.1423547086351975,5.318825851936592,NA,301.60868563220197,4.10952905858172,0.62023246,6.891789596118832,1.1423547086351975,5.318825851936592,NA
2019-04-16T06:00:00Z,9.706424879807692,33.25474819711538,41.50990982331731,-158.0002252361779,0.54827686,7.294239313389474,1.201759659037279,5.64817185649038,NA,NA,NA,0.54827686,7.294239313389474,1.201759659037279,5.64817185649038,NA
