Part.SampID,Diss.SampID,Cruise,Region,Lat,Long,depth_m,station,Treatment,sst,sss,poc,pn
220902_Smp_TN397_U6_A,220602_Smp_TN397_U6_A,TN397,NPSG,25.98,-128.46,7,NA,NA,20.85937113888889,34.26758686111111,1.6982556851725823,0.2677524051372526
220902_Smp_TN397_U6_B,220602_Smp_TN397_U6_B,TN397,NPSG,25.98,-128.46,7,NA,NA,20.85937113888889,34.26758686111111,1.6982556851725823,0.2677524051372526
220902_Smp_TN397_U6_C,220602_Smp_TN397_U6_C,TN397,NPSG,25.98,-128.46,7,NA,NA,20.85937113888889,34.26758686111111,1.6982556851725823,0.2677524051372526
220902_Smp_TN397_U7_A,NA,TN397,NPSG,24.43,-130.99,7,NA,NA,21.56673236111111,34.60383438888889,1.4089981885340293,0.21691160320672936
220902_Smp_TN397_U7_B,NA,TN397,NPSG,24.43,-130.99,7,NA,NA,21.56673236111111,34.60383438888889,1.4089981885340293,0.21691160320672936
220902_Smp_TN397_U7_C,NA,TN397,NPSG,24.43,-130.99,7,NA,NA,21.56673236111111,34.60383438888889,1.4089981885340293,0.21691160320672936
220902_Smp_TN397_U8_BB,NA,TN397,NPSG,NA,NA,7,NA,NA,21.72288436111111,34.616864944444444,1.6147605090291013,0.2579481578630965
220902_Smp_TN397_U9_A,220602_Smp_TN397_U9_A,TN397,NPSG,12.389,-139.9989,7,NA,NA,26.47869588888889,33.765298361111114,2.71980548523024,0.442025496129392
220902_Smp_TN397_U9_B,220602_Smp_TN397_U9_B,TN397,NPSG,12.389,-139.9989,7,NA,NA,26.47869588888889,33.765298361111114,2.71980548523024,0.442025496129392
220902_Smp_TN397_U9_C,220602_Smp_TN397_U9_C,TN397,NPSG,12.389,-139.9989,7,NA,NA,26.47869588888889,33.765298361111114,2.71980548523024,0.442025496129392
220902_Smp_TN397_U10_A,220602_Smp_TN397_U10_A,TN397,Equator,6.7602,-140.002,7,NA,NA,27.674182666666667,34.71529430555555,2.5884847886372673,0.4113995392297405
220902_Smp_TN397_U10_B,220602_Smp_TN397_U10_B,TN397,Equator,6.7602,-140.002,7,NA,NA,27.674182666666667,34.71529430555555,2.5884847886372673,0.4113995392297405
220902_Smp_TN397_U10_C,220602_Smp_TN397_U10_C,TN397,Equator,6.7602,-140.002,7,NA,NA,27.674182666666667,34.71529430555555,2.5884847886372673,0.4113995392297405
220902_Smp_TN397_U11_A,220602_Smp_TN397_U11_A,TN397,Equator,3.015,-140.0059,7,NA,NA,26.397741036687048,34.48564114785992,3.245802401817418,0.5149755542123132
220902_Smp_TN397_U11_B,220602_Smp_TN397_U11_B,TN397,Equator,3.015,-140.0059,7,NA,NA,26.397741036687048,34.48564114785992,3.245802401817418,0.5149755542123132
220902_Smp_TN397_U11_C,220602_Smp_TN397_U11_C,TN397,Equator,3.015,-140.0059,7,NA,NA,26.397741036687048,34.48564114785992,3.245802401817418,0.5149755542123132
220902_Smp_TN397_U12_A,220602_Smp_TN397_U12_A,TN397,Equator,-1.06,-140.0009,7,NA,NA,25.099049944444445,35.021242,4.493484229863292,0.7102757651635612
220902_Smp_TN397_U12_B,220602_Smp_TN397_U12_B,TN397,Equator,-1.06,-140.0009,7,NA,NA,25.099049944444445,35.021242,4.493484229863292,0.7102757651635612
220902_Smp_TN397_U12_C,220602_Smp_TN397_U12_C,TN397,Equator,-1.06,-140.0009,7,NA,NA,25.099049944444445,35.021242,4.493484229863292,0.7102757651635612
220902_Smp_TN397_U13_A,220602_Smp_TN397_U13_A,TN397,Equator,-1.3236,-140.8926,7,NA,NA,25.905523083333332,35.28142008333333,1.7894724059318747,0.3163958621576065
220902_Smp_TN397_U13_B,220602_Smp_TN397_U13_B,TN397,Equator,-1.3236,-140.8926,7,NA,NA,25.905523083333332,35.28142008333333,1.7894724059318747,0.3163958621576065
220902_Smp_TN397_U13_C,220602_Smp_TN397_U13_C,TN397,Equator,-1.3236,-140.8926,7,NA,NA,25.905523083333332,35.28142008333333,1.7894724059318747,0.3163958621576065
220902_Smp_TN397_S11_600_U_C,NA,TN397,Equator,0.1459,-139.9081,7,NA,NA,24.755184581626683,34.774688531304854,2.923696597740548,0.5169324508729173
221006_Smp_S1_C1_5m_A,NA,RC078,PS,47.98430463414634,-122.61821548780487,1,1,NA,9.783826923076925,29.950032692307698,69.75515371613068,50.61219036764854
221006_Smp_S1_C1_5m_B,NA,RC078,PS,47.98430463414634,-122.61821548780487,1,1,NA,9.783826923076925,29.950032692307698,82.21228804491219,38.27266316105798
221006_Smp_S1_C1_5m_C,NA,RC078,PS,47.98430463414634,-122.61821548780487,1,1,NA,NA,NA,NA,NA
221006_Smp_S1_C1_DCM_A,NA,RC078,PS,47.98430463414634,-122.61821548780487,4,1,NA,NA,NA,NA,NA
221006_Smp_S1_C1_DCM_B,NA,RC078,PS,47.98430463414634,-122.61821548780487,4,1,NA,NA,NA,NA,NA
221006_Smp_S1_C1_DCM_C,NA,RC078,PS,47.98430463414634,-122.61821548780487,4,1,NA,NA,NA,NA,NA
221006_Smp_S2_C1_SRF_A,NA,RC078,PS,48.25049676866018,-122.99715497913768,3,2,NA,8.096596603773586,32.33565509433962,10.030646368079324,7.312283906200887
221006_Smp_S2_C1_SRF_B,NA,RC078,PS,48.25049676866018,-122.99715497913768,3,2,NA,8.096596603773586,32.33565509433962,10.583697214593872,8.251090432915637
221006_Smp_S2_C1_SRF_C,NA,RC078,PS,48.25049676866018,-122.99715497913768,3,2,NA,8.096596603773586,32.33565509433962,9.114997171909495,6.155978046340315
221006_Smp_S2_C4_D6_A,240415_Smp_S2_C4_D6_A,RC078,PS,48.25049676866018,-122.99715497913768,4,2,NA,8.404468235294118,31.944335294117646,6.34265363045172,6.15931870483004
221006_Smp_S2_C4_D6_B,240415_Smp_S2_C4_D6_B,RC078,PS,48.25049676866018,-122.99715497913768,4,2,NA,8.404468235294118,31.944335294117646,10.032084935489546,6.836707470490738
221006_Smp_S2_C4_D6_C,240415_Smp_S2_C4_D6_C,RC078,PS,48.25049676866018,-122.99715497913768,4,2,NA,8.404468235294118,31.944335294117646,10.499984644194145,6.260082189024671
221006_Smp_S3_C2_D4_A,240415_Smp_S3_C2_D4_A,RC078,PS,48.49653944927536,-123.1625112173913,4,3,NA,8.345767184801382,31.987029360967185,9.870552701983009,7.534715263475904
221006_Smp_S3_C2_D4_B,240415_Smp_S3_C2_D4_B,RC078,PS,48.49653944927536,-123.1625112173913,4,3,NA,8.345767184801382,31.987029360967185,9.600893140669818,8.818783744582207
221006_Smp_S3_C2_D4_C,240415_Smp_S3_C2_D4_C,RC078,PS,48.49653944927536,-123.1625112173913,4,3,NA,8.345767184801382,31.987029360967185,11.594921013827143,7.19121823139024
221006_Smp_S4_C1_D1_A,NA,RC078,PS,48.82414942791762,-122.8971995194508,0,5,NA,9.241085608856087,30.266430996309964,8.201065809713516,7.769744981873271
221006_Smp_S4_C1_D1_B,NA,RC078,PS,48.82414942791762,-122.8971995194508,0,5,NA,9.241085608856087,30.266430996309964,8.827690086136364,10.232661614553118
221006_Smp_S4_C1_D1_C,NA,RC078,PS,48.82414942791762,-122.8971995194508,0,5,NA,9.241085608856087,30.266430996309964,8.017842337075255,8.712667106735928
221006_Smp_S4_C1_D2_A,NA,RC078,PS,48.82414942791762,-122.8971995194508,0,5,NA,9.241085608856087,30.266430996309964,13.133441693135463,7.845542580334899
221006_Smp_S4_C1_D2_B,NA,RC078,PS,48.82414942791762,-122.8971995194508,0,5,NA,9.241085608856087,30.266430996309964,12.517810825070912,7.611075342426929
221006_Smp_S4_C1_D2_C,NA,RC078,PS,48.82414942791762,-122.8971995194508,0,5,NA,9.241085608856087,30.266430996309964,13.602493783089413,7.377618739165113
221006_Smp_S4_C2_D3_A,NA,RC078,PS,48.82414942791762,-122.8971995194508,0,5,NA,9.25795587188612,30.268383274021353,15.60695857375197,8.12852028125831
221006_Smp_S4_C2_D3_B,NA,RC078,PS,48.82414942791762,-122.8971995194508,0,5,NA,9.25795587188612,30.268383274021353,16.30320776977736,7.150225943780228
221006_Smp_S4_C2_D3_C,NA,RC078,PS,48.82414942791762,-122.8971995194508,0,5,NA,9.25795587188612,30.268383274021353,16.827226901522785,8.235647553750747
221006_Smp_S4_C2_D4_A,NA,RC078,PS,48.82414942791762,-122.8971995194508,0,5,NA,9.25795587188612,30.268383274021353,25.717229793931143,8.99564480765934
221006_Smp_S4_C2_D4_B,NA,RC078,PS,48.82414942791762,-122.8971995194508,0,5,NA,9.25795587188612,30.268383274021353,30.24284956809616,8.089105530058264
221006_Smp_S4_C2_D4_C,NA,RC078,PS,48.82414942791762,-122.8971995194508,0,5,NA,9.25795587188612,30.268383274021353,26.919175774438123,8.420593693997121
221006_Smp_S5_C3_D2_A,240415_Smp_S5_C3_D2_A,RC078,PS,48.82414942791762,-122.8971995194508,9,5,NA,9.202278333333334,30.424564,65.56330770577942,13.406580706027103
221006_Smp_S5_C3_D2_B,240415_Smp_S5_C3_D2_B,RC078,PS,48.82414942791762,-122.8971995194508,9,5,NA,9.202278333333334,30.424564,60.00897812942013,12.768639970811083
221006_Smp_S5_C3_D2_C,240415_Smp_S5_C3_D2_C,RC078,PS,48.82414942791762,-122.8971995194508,9,5,NA,9.202278333333334,30.424564,64.85908851365625,12.59528971115074
221006_Smp_S5_C3_D3_A,240415_Smp_S5_C3_D3_A,RC078,PS,48.82414942791762,-122.8971995194508,4,5,NA,9.202278333333334,30.424564,63.29459617345241,13.926161480720722
221006_Smp_S5_C3_D3_B,240415_Smp_S5_C3_D3_B,RC078,PS,48.82414942791762,-122.8971995194508,4,5,NA,9.202278333333334,30.424564,52.7174393372152,11.890401607110189
221006_Smp_S5_C3_D3_C,240415_Smp_S5_C3_D3_C,RC078,PS,48.82414942791762,-122.8971995194508,4,5,NA,9.202278333333334,30.424564,32.30465212834351,8.997006508721643
221006_Smp_S6_C1_D1_A,240415_Smp_S6_C1_D1_A,RC078,PS,48.24192193430657,-122.5540247810219,8,6,NA,9.078051754385966,29.03697368421053,5.474681848164992,10.611252299117908
221006_Smp_S6_C1_D1_B,240415_Smp_S6_C1_D1_B,RC078,PS,48.24192193430657,-122.5540247810219,8,6,NA,9.078051754385966,29.03697368421053,78.56142414961454,17.34946335206282
221006_Smp_S6_C1_D1_C,240415_Smp_S6_C1_D1_C,RC078,PS,48.24192193430657,-122.5540247810219,8,6,NA,9.078051754385966,29.03697368421053,71.41176608358667,16.57989560086567
221006_Smp_S6_C1_D2_A,240415_Smp_S6_C1_D2_A,RC078,PS,48.24192193430657,-122.5540247810219,4,6,NA,9.078051754385966,29.03697368421053,50.24804988983526,12.13731658705451
221006_Smp_S6_C1_D2_B,240415_Smp_S6_C1_D2_B,RC078,PS,48.24192193430657,-122.5540247810219,4,6,NA,9.078051754385966,29.03697368421053,59.94303379280417,14.119055388075582
221006_Smp_S6_C1_D2_C,240415_Smp_S6_C1_D2_C,RC078,PS,48.24192193430657,-122.5540247810219,4,6,NA,9.078051754385966,29.03697368421053,62.42917360674352,14.831620667148144
221006_Smp_S7_C3_D5_A,240415_Smp_S7_C3_D5_A,RC078,PS,47.82028833522084,-122.46626079275198,6,7,NA,9.69043923611111,29.65960555555555,59.4437739303144,16.311619559331238
221006_Smp_S7_C3_D5_A,240415_Smp_S7_C3_D5_A,RC078,PS,47.82028833522084,-122.46626079275198,6,7,NA,9.691510752688172,29.73568566308244,59.4437739303144,16.311619559331238
221006_Smp_S7_C3_D5_B,240415_Smp_S7_C3_D5_B,RC078,PS,47.82028833522084,-122.46626079275198,6,7,NA,9.69043923611111,29.65960555555555,12.223764844279584,15.325059012926364
221006_Smp_S7_C3_D5_B,240415_Smp_S7_C3_D5_B,RC078,PS,47.82028833522084,-122.46626079275198,6,7,NA,9.691510752688172,29.73568566308244,12.223764844279584,15.325059012926364
221006_Smp_S7_C3_D5_C,240415_Smp_S7_C3_D5_C,RC078,PS,47.82028833522084,-122.46626079275198,6,7,NA,9.69043923611111,29.65960555555555,91.31913319442828,232.96731534087823
221006_Smp_S7_C3_D5_C,240415_Smp_S7_C3_D5_C,RC078,PS,47.82028833522084,-122.46626079275198,6,7,NA,9.691510752688172,29.73568566308244,91.31913319442828,232.96731534087823
221006_Smp_S7_C3_D6_A,240415_Smp_S7_C3_D6_A,RC078,PS,47.82028833522084,-122.46626079275198,3,7,NA,9.69043923611111,29.65960555555555,106.56424988933738,25.982061109409905
221006_Smp_S7_C3_D6_A,240415_Smp_S7_C3_D6_A,RC078,PS,47.82028833522084,-122.46626079275198,3,7,NA,9.691510752688172,29.73568566308244,106.56424988933738,25.982061109409905
221006_Smp_S7_C3_D6_B,240415_Smp_S7_C3_D6_B,RC078,PS,47.82028833522084,-122.46626079275198,3,7,NA,9.69043923611111,29.65960555555555,107.41778651609874,24.620720741802632
221006_Smp_S7_C3_D6_B,240415_Smp_S7_C3_D6_B,RC078,PS,47.82028833522084,-122.46626079275198,3,7,NA,9.691510752688172,29.73568566308244,107.41778651609874,24.620720741802632
221006_Smp_S7_C3_D6_C,240415_Smp_S7_C3_D6_C,RC078,PS,47.82028833522084,-122.46626079275198,3,7,NA,9.69043923611111,29.65960555555555,109.0626813450829,25.90548067341538
221006_Smp_S7_C3_D6_C,240415_Smp_S7_C3_D6_C,RC078,PS,47.82028833522084,-122.46626079275198,3,7,NA,9.691510752688172,29.73568566308244,109.0626813450829,25.90548067341538
221006_Smp_S8_C1_D1_A_2L,NA,RC078,PS,47.557402,-122.4169284137931,0,8,NA,NA,NA,NA,NA
221006_Smp_S8_C1_D1_A_4L,NA,RC078,PS,47.557402,-122.4169284137931,0,8,NA,NA,NA,NA,NA
221006_Smp_S8_C1_D2_A,NA,RC078,PS,47.557402,-122.4169284137931,0,8,NA,NA,NA,NA,NA
