time,lat,lon,depth,file,count_beads,count_picoeuk,count_prochloro,count_synecho,count_unknown,scatter_beads,scatter_picoeuk,scatter_prochloro,scatter_synecho,scatter_unknown,red_beads,red_picoeuk,red_prochloro,red_synecho,red_unknown,orange_beads,orange_picoeuk,orange_prochloro,orange_synecho,orange_unknown,volume,abundance_beads,abundance_picoeuk,abundance_prochloro,abundance_synecho,abundance_unknown,cell_diameter_beads,cell_diameter_picoeuk,cell_diameter_prochloro,cell_diameter_synecho,cell_diameter_unknown,carbon_content_beads,carbon_content_picoeuk,carbon_content_prochloro,carbon_content_synecho,carbon_content_unknown,biomass_beads,biomass_picoeuk,biomass_prochloro,biomass_synecho,biomass_unknown,flag,stain,replicate,comments
2021-12-02T02:21:16.000Z,4.7695,-139.9879,5,SF_112.fcs,423,919,14277,1019,54903,1,1.402372,0.02242,0.073192,0.022226,1,4.722675,0.075751,0.448316,0.007582,1,0.046908,0.001599,0.089073,0.001522,99.87,4.23550615800541,9.20196255131671,142.955842595374,10.2032642435166,549.744668068489,2.05425773652713,1.75631755189721,0.629387127825462,0.819097004970149,0.760982852011574,0.958585574160386,0.639819729585361,0.0453094962410114,0.0894097347352813,0.0739483498103575,4.06009510233146,5.88759719123808,6.47725721270572,0.912271149446797,40.6527110207075,0,0,A, 
2021-12-02T03:21:16.000Z,4.7695,-139.9879,5,SF_113.fcs,354,837,14209,1117,51903,1,1.408737,0.022285,0.069238,0.022307,1,5.173291,0.075635,0.43356,0.007645,1,0.030484,0.001572,0.086288,0.001491,99.86,3.54496294812738,8.38173442819948,142.289204886842,11.1856599238935,519.757660725015,2.05425773652713,1.76070847921239,0.628355532887709,0.809346278643781,0.761625227164663,0.958585574160386,0.643951891836647,0.0451181829735583,0.0866899194819343,0.0741091846316322,3.39815034300798,5.39743374191141,6.41983038124665,0.969683958154623,38.5188164423754,0,0,B, 
2021-12-02T03:21:16.000Z,4.7695,-139.9879,5,SF_114.fcs,423,957,14330,1022,50592,1,1.370149,0.022386,0.072161,0.022291,1,4.931345,0.076416,0.435953,0.00792,1,0.021795,0.001588,0.087116,0.00151,100.57,4.20602565377349,9.51576016704783,142.487819429253,10.1620761658546,503.05260017898,2.05425773652713,1.74329322001406,0.628870363738425,0.816993731539124,0.761625227164663,0.958585574160386,0.627649171606121,0.0452136603442119,0.088818983244803,0.0741091846316322,4.03183551625578,5.97255898605009,6.44239587086165,0.902585272707454,37.2808180260867,0,0,B, 
2021-12-02T03:44:47.000Z,3.8132,-140.0014,5,SF_120.fcs,272,1485,28264,1626,87951,1,1.002246,0.012504,0.070957,0.020141,1,2.834136,0.038508,0.395554,0.004886,1,0.013527,0.001585,0.083607,0.001541,101.84,2.67085624509034,14.5816967792616,277.533385703064,15.9662215239592,863.619402985075,2.05425773652713,1.58196429406389,0.554335474836458,0.813509587879746,0.744568020193557,0.958585574160386,0.488548033180497,0.0326522880332265,0.0878446976594584,0.0699029010622835,2.56024426719977,7.12385928194264,9.06210004881298,1.40254790253613,60.369501682334,0,0,C, 
2021-12-02T15:11:15.000Z,4.7746,-139.9099,5,SF_115.fcs,627,1118,18514,922,72620,1,0.819966,0.008669,0.061346,0.020372,1,3.549628,0.069657,0.54104,0.004634,1,0.03151,0.001599,0.110718,0.001564,102.44,6.12065599375244,10.9137055837563,180.730183522062,9.00039047247169,708.902772354549,2.05425773652713,1.49186487005373,0.512242163276479,0.786914652389454,0.746442384656584,0.958585574160386,0.419955555182372,0.0266334499038123,0.0806260198861456,0.0703576221635206,5.86717254000939,4.58327128752335,4.81346828894163,0.725665661216578,49.8767134079936,0,0,A, 
2021-12-02T15:11:15.000Z,4.7746,-139.9099,5,SF_116.fcs,567,1100,18251,864,69045,1,0.812233,0.008485,0.056412,0.019917,1,3.418758,0.066656,0.507101,0.004429,1,0.042685,0.001582,0.109718,0.001546,99.5,5.69849246231156,11.0552763819095,183.427135678392,8.68341708542714,693.91959798995,2.05425773652713,1.48870800212103,0.510191004562232,0.77237451240472,0.742701276819583,0.958585574160386,0.417665779612848,0.0263590909844832,0.0768379588762255,0.0694515745241126,5.46249266883356,4.61741062888576,4.83497255836988,0.667216044915164,48.1938086735412,0,0,B, 
2021-12-02T15:11:15.000Z,4.7746,-139.9099,5,SF_117.fcs,558,1082,18297,913,69893,1,0.861692,0.008531,0.06303,0.019428,1,3.752308,0.068839,0.54986,0.004557,1,0.03157,0.001556,0.114588,0.001516,99.71,5.59622906428643,10.8514692608565,183.502156253134,9.1565540066192,700.962792097082,2.05425773652713,1.51268666107362,0.51059909594868,0.79228377709661,0.738983392690206,0.958585574160386,0.435244203162882,0.0264136218293845,0.0820529589279779,0.0685580983302452,5.36446445072205,4.72303909158799,4.84695656014691,0.751322349826936,48.0566760264349,0,0,C, 
2021-12-02T23:44:47.000Z,3.8132,-140.0014,5,SF_118.fcs,420,2023,36378,2239,127956,1,1.05028,0.012679,0.073876,0.019182,1,3.09945,0.038652,0.41016,0.004766,1,0.031694,0.001599,0.08714,0.00154,128.1,3.27868852459016,15.792349726776,283.981264637002,17.4785323965652,998.875878220141,2.05425773652713,1.60339073882745,0.556132421691054,0.821201786855826,0.736516364666758,0.958585574160386,0.505802477719864,0.0329260241844484,0.0900040156605134,0.0679691818374658,3.14290352183733,7.9878096208219,9.35037398736818,1.57313810354324,67.8927761998031,0,0,A, 
2021-12-02T23:44:47.000Z,3.8132,-140.0014,5,SF_119.fcs,301,1363,27383,1693,90403,1,1.03338,0.013123,0.073073,0.019884,1,2.980038,0.040024,0.402248,0.005461,1,0.031784,0.001635,0.084156,0.001607,100.31,3.00069783670621,13.5878775795035,272.983750373841,16.8776791944971,901.236167879573,2.05425773652713,1.59618356533377,0.560196232694004,0.819097004970149,0.742701276819583,0.958585574160386,0.499959998338175,0.0335504342874485,0.0894097347352813,0.0694515745241126,2.87642565868085,6.79339525206791,9.1587233784588,1.50902881972716,62.5922708773138,0,0,B, 
2021-12-03T03:18:16.000Z,2.9409,-140.0049,5,SF_121.fcs,6811,1068,19305,1312,93110,1,1.359861,0.021724,0.077533,0.018785,1,4.280393,0.067846,0.415982,0.004409,1,0.042735,0.001568,0.087799,0.001475,108.11,63.0006474886689,9.87882712052539,178.568125057811,12.1357876237166,861.252428082509,2.05425773652713,1.73899782350323,0.624761356154275,0.83041081060497,0.733448249519627,0.958585574160386,0.623668150185961,0.0444553755006738,0.0926307783536216,0.067240859478274,60.3915118454018,6.16110983626497,7.93831305189629,1.12414745351912,57.9113534920182,0,0,A, 
2021-12-03T03:18:16.000Z,2.9409,-140.0049,5,SF_122.fcs,6193,1004,17909,1250,84180,1,1.314065,0.02138,0.074328,0.019224,1,4.077518,0.067575,0.406445,0.004359,1,0.037268,0.001574,0.085296,0.001489,99.78,62.0665464020846,10.0621367007416,179.484866706755,12.5275606333935,843.65604329525,2.05425773652713,1.71995313240138,0.622718290768329,0.822609787004425,0.737131471912438,0.958585574160386,0.60619831332388,0.0440812543939668,0.0904027394011331,0.0681158116234269,59.4960960189945,6.09965029642389,7.91191806916768,1.13252579927256,57.4663161200649,0,0,B, 
