compound.name.figure,Leg,lat_bin,mean_lat,mean_part_conc,sd_part_conc
Trigonelline,Leg_2,"[0,1)",0.23776,0.015791484261186504,0.0023324786279633747
Trigonelline,Leg_2,"[1,2)",1.1248,0.01703143536515223,0.0032089861336168047
Trigonelline,Leg_2,"[3,4)",3.015,0.016496134999443194,0.003143032868761756
Trigonelline,Leg_2,"[4,5)",4.760149999999999,0.018469341686446025,0.003046361034315278
Trigonelline,Leg_2,"[6,7)",6.7602,0.019914933194126728,0.0030351340067547275
Trigonelline,Leg_2,"[8,9)",8.388,0.020233227631545454,0.0034229239977307045
Trigonelline,Leg_2,"[10,11)",10.69765,0.020276904650712066,0.003792201668651864
Trigonelline,Leg_2,"[12,13)",12.389,0.01786056474468366,0.0043732797884010275
Trigonelline,Leg_2,"[13,14)",13.9487,0.021100140226817523,0.003083439608412343
beta-Alanine,Leg_2,"[-3,-2)",-2.409,0.03924814216043323,0.009121490815112163
beta-Alanine,Leg_2,"[-2,-1)",-1.06,0.04593816521363885,0.006605487588399216
beta-Alanine,Leg_2,"[0,1)",0.23776,0.05604087074530351,0.019930415238383643
beta-Alanine,Leg_2,"[1,2)",1.1248,0.03433256416359958,0.0011190836671288605
beta-Alanine,Leg_2,"[3,4)",3.015,0.04916278269272327,0.010039716869513913
beta-Alanine,Leg_2,"[4,5)",4.760149999999999,0.04819007451856985,0.005926100684587395
beta-Alanine,Leg_2,"[6,7)",6.7602,0.04107269800352596,0.010870320113153325
beta-Alanine,Leg_2,"[8,9)",8.388,0.017505653068233346,0.003064729950053331
beta-Alanine,Leg_2,"[10,11)",10.69765,0.015735149600828027,0.004673472889689203
beta-Alanine,Leg_2,"[12,13)",12.389,0.022665341261617115,0.004381838960267433
beta-Alanine,Leg_2,"[13,14)",13.9487,0.019278456253870122,0.0017118015445459138
beta-Alanine betaine,Leg_2,"[-3,-2)",-2.409,0.353954899696843,0.05762821184917891
beta-Alanine betaine,Leg_2,"[-2,-1)",-1.06,0.41682051451542257,0.026241624721888974
beta-Alanine betaine,Leg_2,"[0,1)",0.23776,0.2883925918358636,0.03601669665228631
beta-Alanine betaine,Leg_2,"[1,2)",1.1248,0.3465869985257707,0.048980247062612024
beta-Alanine betaine,Leg_2,"[3,4)",3.015,0.5058152727656688,0.0099565067015072
beta-Alanine betaine,Leg_2,"[4,5)",4.760149999999999,0.5423295592390501,0.09976785826923772
beta-Alanine betaine,Leg_2,"[6,7)",6.7602,0.5678070706059385,0.11107557855548389
beta-Alanine betaine,Leg_2,"[8,9)",8.388,0.2840352218222332,0.05229761441420825
beta-Alanine betaine,Leg_2,"[10,11)",10.69765,0.253430314972157,0.019072586193139115
beta-Alanine betaine,Leg_2,"[12,13)",12.389,0.2584919826764372,0.052579711524890486
beta-Alanine betaine,Leg_2,"[13,14)",13.9487,0.2322138947728212,0.014983447632174114
beta-Glutamic acid,Leg_2,"[-3,-2)",-2.409,0.0434468754660185,0.008511419434467619
beta-Glutamic acid,Leg_2,"[-2,-1)",-1.06,0.05712915609863773,0.002313053050044774
beta-Glutamic acid,Leg_2,"[0,1)",0.23776,0.038204004147876,0.015782113856399486
beta-Glutamic acid,Leg_2,"[1,2)",1.1248,0.043204939154275805,0.008685659254930289
beta-Glutamic acid,Leg_2,"[3,4)",3.015,0.031239428384494113,0.006909624749117011
beta-Glutamic acid,Leg_2,"[4,5)",4.760149999999999,0.04653685334085903,0.011796217354057009
beta-Glutamic acid,Leg_2,"[6,7)",6.7602,0.03655649762084096,0.010056130347303628
beta-Glutamic acid,Leg_2,"[8,9)",8.388,0.010205132806156814,0.002441188982814932
beta-Glutamic acid,Leg_2,"[10,11)",10.69765,0.014846865176072171,0.0018084838142584324
beta-Glutamic acid,Leg_2,"[12,13)",12.389,0.018974212562736754,0.0031032358538969273
beta-Glutamic acid,Leg_2,"[13,14)",13.9487,0.019406912425834942,0.004770104655611307
NA,Leg_2,"[-3,-2)",-2.411857142857143,0.036741600341453316,0.035721318824278564
NA,Leg_2,"[-2,-1)",-1.06,0.06533619232614761,0.0569581588775405
NA,Leg_2,"[0,1)",0.23201875,0.038797435242760456,0.03075514422407295
NA,Leg_2,"[1,2)",1.1248,0.02831264548702911,0.023749567173687234
NA,Leg_2,"[3,4)",3.015,0.052907383822191484,0.04581485896620173
NA,Leg_2,"[4,5)",4.760149999999999,0.041981644653196315,0.037017680931125334
NA,Leg_2,"[6,7)",6.7602,0.03719294947183238,0.03310051299596675
NA,Leg_2,"[8,9)",8.388,0.02022243898794851,0.015075617961877943
NA,Leg_2,"[10,11)",10.69765,0.017789890089115305,0.01303630217924367
NA,Leg_2,"[12,13)",12.389,0.02607831959570658,0.016145952188425607
NA,Leg_2,"[13,14)",13.9487,0.0245618797043645,0.013130016018906088
NA,Leg_2,NA,NA,NA,NA
