compound.name.figure,Leg,lat_bin,mean_lat,mean_part_conc,sd_part_conc
Aspartic acid,Leg_1,"[19,20)",19.655566666666665,0.32438164154925236,0.05312534859279614
Aspartic acid,Leg_1,"[21,22)",21,0.35174282231052234,0.0659989122316081
Aspartic acid,Leg_1,"[24,25)",24.43,0.1889033616724256,0.011518631943086567
Aspartic acid,Leg_1,"[25,26)",25.98,0.23426376714441327,0.006508126252691069
Aspartic acid,Leg_1,"[27,28)",27.0673,0.28928631250878606,0.019508829837607405
Aspartic acid,Leg_1,"[28,29)",28.32288,0.22895935820591223,0.08745155164308642
Aspartic acid,Leg_1,"[30,31)",30.10413,0.3402337978562064,0.20839558448054085
Aspartic acid,Leg_1,"[31,32)",31.41469,0.4285997061147289,0.08369664393389743
Aspartic acid,Leg_1,"[32,33)",32.187875000000005,0.5478952016883476,0.10608793828085224
Betonicine,Leg_1,"[19,20)",19.655566666666665,0.012194538854717255,0.001506291313577051
Betonicine,Leg_1,"[21,22)",21,0.009984385831704638,0.002000956304685704
Betonicine,Leg_1,"[24,25)",24.43,0.006620377599077637,0.002311854813138814
Betonicine,Leg_1,"[25,26)",25.98,0.009407828280192102,0.0015996140344568123
Betonicine,Leg_1,"[27,28)",27.0673,0.01024681761555884,0.0012383829042116922
Betonicine,Leg_1,"[28,29)",28.32288,0.008058804376357743,0.003238286632137483
Betonicine,Leg_1,"[30,31)",30.10413,0.021674554538795555,0.0170154872041196
Betonicine,Leg_1,"[31,32)",31.41469,0.0188322636793511,0.00353085071581495
Betonicine,Leg_1,"[32,33)",32.187875000000005,0.024046681322526336,0.005645861677202221
Carnitine,Leg_1,"[19,20)",19.655566666666665,0.009362132859066532,0.0014276473494391425
Carnitine,Leg_1,"[21,22)",21,0.006746847993571293,0.0010610657184746133
Carnitine,Leg_1,"[24,25)",24.43,0.00561072279356793,7.360448754905515e-4
Carnitine,Leg_1,"[25,26)",25.98,0.008260777843821163,0.0018052402892634028
Carnitine,Leg_1,"[27,28)",27.0673,0.008275033404303377,9.493993702623636e-4
Carnitine,Leg_1,"[28,29)",28.32288,0.0095978092906648,9.984844855277183e-4
Carnitine,Leg_1,"[30,31)",30.10413,0.015054790758040948,0.010002437017011177
Carnitine,Leg_1,"[31,32)",31.41469,0.020476046855641757,0.009499746964285466
Carnitine,Leg_1,"[32,33)",32.187875000000005,0.0219888565753973,0.009884462066814474
DHPS,Leg_1,"[19,20)",19.655566666666665,0.0359948165559287,0.006200935838090494
DHPS,Leg_1,"[21,22)",21,0.019434388677919134,0.0026850673786045
DHPS,Leg_1,"[24,25)",24.43,0.023621343867512593,0.007652055394397888
DHPS,Leg_1,"[25,26)",25.98,0.026357846433362916,0.0046867607026643545
DHPS,Leg_1,"[27,28)",27.0673,0.027275575801323296,0.0075311541588550975
DHPS,Leg_1,"[28,29)",28.32288,0.024919683871782464,0.01025123796569153
DHPS,Leg_1,"[30,31)",30.10413,0.18103245717987004,0.07287510260982637
DHPS,Leg_1,"[31,32)",31.41469,0.1188927488257726,0.06125344199199408
DHPS,Leg_1,"[32,33)",32.187875000000005,0.2290820263280348,0.1816092285303144
DMSA,Leg_1,"[19,20)",19.655566666666665,0.07683702198348516,0.017512417815422912
DMSA,Leg_1,"[21,22)",21,0.05180602186000303,0.010480530971653475
DMSA,Leg_1,"[24,25)",24.43,0.05452264024918958,0.019693876229372523
DMSA,Leg_1,"[25,26)",25.98,0.07984973586379401,0.013725671912319748
DMSA,Leg_1,"[27,28)",27.0673,0.09278982123792871,0.023236584281235366
DMSA,Leg_1,"[28,29)",28.32288,0.08410064898809332,0.040711981025918574
DMSA,Leg_1,"[30,31)",30.10413,0.20465422930082977,0.13804112259438683
DMSA,Leg_1,"[31,32)",31.41469,0.2771066548840392,0.0702702571895417
DMSA,Leg_1,"[32,33)",32.187875000000005,0.7477498462834002,0.5148436206155093
DMSP,Leg_1,"[19,20)",19.655566666666665,0.2283111005393946,0.14769713157892675
DMSP,Leg_1,"[21,22)",21,0.06911464057178585,0.01832382140010334
DMSP,Leg_1,"[24,25)",24.43,0.07011185039999478,0.04335593575496147
DMSP,Leg_1,"[25,26)",25.98,0.08089208746477472,0.020961889696393277
DMSP,Leg_1,"[27,28)",27.0673,0.053250013871760496,0.0030690594044091957
DMSP,Leg_1,"[28,29)",28.32288,0.14842068198442324,0.07299768496280347
DMSP,Leg_1,"[30,31)",30.10413,0.8443186773007852,0.07369283383401165
DMSP,Leg_1,"[31,32)",31.41469,0.3842732321414205,0.16963850032442676
DMSP,Leg_1,"[32,33)",32.187875000000005,0.9793213115631242,0.8411202046523314
Ectoine,Leg_1,"[19,20)",19.655566666666665,0.003360777088134381,5.807785738800324e-4
Ectoine,Leg_1,"[21,22)",21,0.0038388161484455533,9.172128785368937e-4
Ectoine,Leg_1,"[24,25)",24.43,0.00266605556560616,3.925500084752476e-4
Ectoine,Leg_1,"[25,26)",25.98,0.0027687940861778632,5.629872585439384e-5
Ectoine,Leg_1,"[27,28)",27.0673,0.0037010189526456867,6.266818594721684e-4
Ectoine,Leg_1,"[28,29)",28.32288,0.00257546718140515,0.001206995947407922
Ectoine,Leg_1,"[30,31)",30.10413,9.955807918576559e-4,4.54695911163841e-4
Ectoine,Leg_1,"[31,32)",31.41469,0.005996358399238773,9.57234167762986e-4
Ectoine,Leg_1,"[32,33)",32.187875000000005,0.007157013573459268,0.0015760092371569867
GBT,Leg_1,"[19,20)",19.655566666666665,0.32796485422224864,0.044151887832221653
GBT,Leg_1,"[21,22)",21,0.298271121851347,0.08724584167341488
GBT,Leg_1,"[24,25)",24.43,0.24905323398821205,0.05226007014721188
GBT,Leg_1,"[25,26)",25.98,0.27252397076537394,0.017031611454143714
GBT,Leg_1,"[27,28)",27.0673,0.3267750738461165,0.03273423969180981
GBT,Leg_1,"[28,29)",28.32288,0.2476501610779748,0.08936158640346352
GBT,Leg_1,"[30,31)",30.10413,0.5357877389445916,0.20664902370373597
GBT,Leg_1,"[31,32)",31.41469,0.697045298438401,0.1563403980074602
GBT,Leg_1,"[32,33)",32.187875000000005,1.0505724292687244,0.5194457731604104
GG,Leg_1,"[19,20)",19.655566666666665,0.032071471180035255,0.013244917119376958
GG,Leg_1,"[21,22)",21,0.016914804384799333,0.010402430651976774
GG,Leg_1,"[24,25)",24.43,0.027493801557618283,1.6695418826075895e-4
GG,Leg_1,"[25,26)",25.98,0.04593978459651971,0.026857413329189877
GG,Leg_1,"[27,28)",27.0673,0.059398916430855785,0.019578202177361198
GG,Leg_1,"[28,29)",28.32288,0.014857554370569296,0.010005128375678931
GG,Leg_1,"[30,31)",30.10413,0.23525044781326063,0.06500927275393965
GG,Leg_1,"[31,32)",31.41469,0.26129199257522273,0.1837559504639377
GG,Leg_1,"[32,33)",32.187875000000005,0.2728730703559536,0.15012498707533392
Glutamic acid,Leg_1,"[19,20)",19.655566666666665,0.6756638319118061,0.1017174379195305
Glutamic acid,Leg_1,"[21,22)",21,0.5018318957441522,0.17769883662971675
Glutamic acid,Leg_1,"[24,25)",24.43,0.41163975343953413,0.00461483710410255
Glutamic acid,Leg_1,"[25,26)",25.98,0.6212826253123053,0.010451169360564639
Glutamic acid,Leg_1,"[27,28)",27.0673,0.7071653822130497,0.028530831835137493
Glutamic acid,Leg_1,"[28,29)",28.32288,0.5171684151987921,0.191967704174093
Glutamic acid,Leg_1,"[30,31)",30.10413,1.5375759182055937,1.1065146820507559
Glutamic acid,Leg_1,"[31,32)",31.41469,1.800570108527218,0.5603146708035508
Glutamic acid,Leg_1,"[32,33)",32.187875000000005,2.114483164628524,0.7597075216683631
Glutamine,Leg_1,"[19,20)",19.655566666666665,0.31136972006809926,0.09261065699728771
Glutamine,Leg_1,"[21,22)",21,0.23687024612034152,0.12590101389769176
Glutamine,Leg_1,"[24,25)",24.43,0.1760804333205607,0.12149200458958287
Glutamine,Leg_1,"[25,26)",25.98,0.2505164090555764,0.08817255513241075
Glutamine,Leg_1,"[27,28)",27.0673,0.3446616479768534,0.048065685127482403
Glutamine,Leg_1,"[28,29)",28.32288,0.3778257729647036,0.10995171812390439
Glutamine,Leg_1,"[30,31)",30.10413,0.41743150502749943,0.2634174077802159
Glutamine,Leg_1,"[31,32)",31.41469,0.44636942891663706,0.06286736575913214
Glutamine,Leg_1,"[32,33)",32.187875000000005,0.5181144942068969,0.1267411790737789
Gonyol,Leg_1,"[19,20)",19.655566666666665,0.5024764933796922,0.08022973327108152
Gonyol,Leg_1,"[21,22)",21,0.32922390063970824,0.048611567658174815
Gonyol,Leg_1,"[24,25)",24.43,0.3738203403349853,0.10223026711439948
Gonyol,Leg_1,"[25,26)",25.98,0.4294543389900719,0.06697586829849217
Gonyol,Leg_1,"[27,28)",27.0673,0.4285514747077173,0.10802387416928222
Gonyol,Leg_1,"[28,29)",28.32288,0.37943926477470863,0.14252469702901704
Gonyol,Leg_1,"[30,31)",30.10413,0.6422978065817082,0.37418699912221415
Gonyol,Leg_1,"[31,32)",31.41469,0.9282005364903418,0.31628071687517834
Gonyol,Leg_1,"[32,33)",32.187875000000005,1.3128314055310133,0.7337811536222735
Homarine,Leg_1,"[19,20)",19.655566666666665,0.012431794216100148,0.0031575764445732016
Homarine,Leg_1,"[21,22)",21,0.017503936323375092,0.006348241087376154
Homarine,Leg_1,"[24,25)",24.43,0.015947120217823376,0.0014433759158452512
Homarine,Leg_1,"[25,26)",25.98,0.01825744914364629,0.00463352780252165
Homarine,Leg_1,"[27,28)",27.0673,0.02255658645833627,0.00326081200957921
Homarine,Leg_1,"[28,29)",28.32288,0.012893124466281724,0.005300384667968537
Homarine,Leg_1,"[30,31)",30.10413,0.3610731450195262,0.109146515661065
Homarine,Leg_1,"[31,32)",31.41469,0.4106701772412851,0.28402371086168354
Homarine,Leg_1,"[32,33)",32.187875000000005,0.8698225846306644,0.8158499682719259
Hydroxyectoine,Leg_1,"[19,20)",19.655566666666665,1.7271911721607278e-4,4.5826033313491144e-5
Hydroxyectoine,Leg_1,"[21,22)",21,1.7074118472889716e-4,3.0083791943959765e-5
Hydroxyectoine,Leg_1,"[24,25)",24.43,1.2725605275664206e-4,4.0333643909991856e-5
Hydroxyectoine,Leg_1,"[25,26)",25.98,1.266717658692704e-4,2.188466525775321e-5
Hydroxyectoine,Leg_1,"[27,28)",27.0673,1.4607909314839757e-4,3.0325101297886622e-5
Hydroxyectoine,Leg_1,"[28,29)",28.32288,1.269342153979117e-4,4.7461806334905704e-5
Hydroxyectoine,Leg_1,"[30,31)",30.10413,1.7478052410202898e-4,1.060253190583163e-4
Hydroxyectoine,Leg_1,"[31,32)",31.41469,2.5321247341325033e-4,7.200743579696404e-5
Hydroxyectoine,Leg_1,"[32,33)",32.187875000000005,4.125915268864362e-4,7.3936782807412145e-05
Hydroxyisoleucine,Leg_1,"[19,20)",19.655566666666665,0.6331808323917324,0.0725665656388798
Hydroxyisoleucine,Leg_1,"[21,22)",21,0.5133565320808038,0.10223441907732711
Hydroxyisoleucine,Leg_1,"[24,25)",24.43,0.2858185362449665,0.04929907116884145
Hydroxyisoleucine,Leg_1,"[25,26)",25.98,0.40278113453148756,0.0595993236799688
Hydroxyisoleucine,Leg_1,"[27,28)",27.0673,0.4715066107939908,0.05026964731988034
Hydroxyisoleucine,Leg_1,"[28,29)",28.32288,0.33132784959805106,0.11291806333597375
Hydroxyisoleucine,Leg_1,"[30,31)",30.10413,0.6369458385791036,0.4751864728512072
Hydroxyisoleucine,Leg_1,"[31,32)",31.41469,0.6539819665464937,0.1573439287947415
Hydroxyisoleucine,Leg_1,"[32,33)",32.187875000000005,0.8390419472996566,0.1688674274403751
Isethionic acid,Leg_1,"[19,20)",19.655566666666665,0.1021337572349855,0.011761326399038867
Isethionic acid,Leg_1,"[21,22)",21,0.07613274789799127,0.008677356962015978
Isethionic acid,Leg_1,"[24,25)",24.43,0.06380920731483414,0.013129894232058447
Isethionic acid,Leg_1,"[25,26)",25.98,0.07752102086775274,0.006660724487506552
Isethionic acid,Leg_1,"[27,28)",27.0673,0.09615688325785961,0.029771678660231806
Isethionic acid,Leg_1,"[28,29)",28.32288,0.11587157873567806,0.004362528022617497
Isethionic acid,Leg_1,"[30,31)",30.10413,1.1156394910949623,0.1444011624584738
Isethionic acid,Leg_1,"[31,32)",31.41469,0.4825184645148407,0.3079281187648373
Isethionic acid,Leg_1,"[32,33)",32.187875000000005,0.31362566977490486,0.12602731012495424
Proline,Leg_1,"[19,20)",19.655566666666665,0.03552810351786626,0.00845746542809164
Proline,Leg_1,"[21,22)",21,0.0376142516512758,0.010548284238965087
Proline,Leg_1,"[24,25)",24.43,0.03324351595217897,0.003464214084791697
Proline,Leg_1,"[25,26)",25.98,0.03990559054878246,0.005359050131517034
Proline,Leg_1,"[27,28)",27.0673,0.04737021877260663,0.005605931699912958
Proline,Leg_1,"[28,29)",28.32288,0.029531101519582843,0.012675637746107584
Proline,Leg_1,"[30,31)",30.10413,0.08053746956840119,0.02069828528238287
Proline,Leg_1,"[31,32)",31.41469,0.09294222504380831,0.013395176165685134
Proline,Leg_1,"[32,33)",32.187875000000005,0.25263693822143213,0.18246606830789114
Proline betaine,Leg_1,"[19,20)",19.655566666666665,0.010795707936849417,0.0017835796768225587
Proline betaine,Leg_1,"[21,22)",21,0.007966391631330267,0.001766881036418902
Proline betaine,Leg_1,"[24,25)",24.43,0.005927885225770473,7.462925641029834e-5
Proline betaine,Leg_1,"[25,26)",25.98,0.008684093753241457,5.044597200184266e-4
Proline betaine,Leg_1,"[27,28)",27.0673,0.01064415635413418,9.451893383280136e-4
Proline betaine,Leg_1,"[28,29)",28.32288,0.007881655167628836,0.0032805036791576014
Proline betaine,Leg_1,"[30,31)",30.10413,0.012669522115777196,0.009653328281334523
Proline betaine,Leg_1,"[31,32)",31.41469,0.016165903036943645,0.005236662278331767
Proline betaine,Leg_1,"[32,33)",32.187875000000005,0.020689159700913992,0.004434993141884302
Sarcosine,Leg_1,"[19,20)",19.655566666666665,0.012717326804902984,0.0039827105854863725
Sarcosine,Leg_1,"[21,22)",21,0.022058006088549263,0.0036856167335607083
Sarcosine,Leg_1,"[24,25)",24.43,0.019135585691934135,0.00713324054491907
Sarcosine,Leg_1,"[25,26)",25.98,0.01438392728009939,0.004786673611238769
Sarcosine,Leg_1,"[27,28)",27.0673,0.014255603202104606,0.004416294145053952
Sarcosine,Leg_1,"[28,29)",28.32288,0.009115639147440924,0.0025064794458249215
Sarcosine,Leg_1,"[30,31)",30.10413,0.013288133649656204,0.010261117965122092
Sarcosine,Leg_1,"[31,32)",31.41469,0.02639123475898919,0.004602630123238716
Sarcosine,Leg_1,"[32,33)",32.187875000000005,0.038494399582312155,0.018019372800000433
Sucrose,Leg_1,"[19,20)",19.655566666666665,0.29966150181224477,0.08447873833862078
Sucrose,Leg_1,"[21,22)",21,0.16770420042296957,0.001982617462797439
Sucrose,Leg_1,"[24,25)",24.43,0.07256492121879685,0.041109774072029384
Sucrose,Leg_1,"[25,26)",25.98,0.22676595098662639,0.05419382714714141
Sucrose,Leg_1,"[27,28)",27.0673,0.1606859465130016,0.00672143032288213
Sucrose,Leg_1,"[28,29)",28.32288,0.07680299802205673,0.04709160112899064
Sucrose,Leg_1,"[30,31)",30.10413,0.32391705007428573,0.25052331369495756
Sucrose,Leg_1,"[31,32)",31.41469,0.13521616861321037,0.11381308764409367
Sucrose,Leg_1,"[32,33)",32.187875000000005,0.36950557059082995,0.10287193364903632
TMAB,Leg_1,"[19,20)",19.655566666666665,0.013410415562099612,0.0028865675971523593
TMAB,Leg_1,"[21,22)",21,0.01118325274906002,0.001412118770351106
TMAB,Leg_1,"[24,25)",24.43,0.007802938876460253,0.0013305803052099652
TMAB,Leg_1,"[25,26)",25.98,0.010660236892220773,0.001228357941797332
TMAB,Leg_1,"[27,28)",27.0673,0.011799063721520613,0.0022250153540990386
TMAB,Leg_1,"[28,29)",28.32288,0.01547513225534007,0.004345274574312234
TMAB,Leg_1,"[30,31)",30.10413,0.03178934927424092,0.014753946780953063
TMAB,Leg_1,"[31,32)",31.41469,0.03617149434093339,0.015237543685812803
TMAB,Leg_1,"[32,33)",32.187875000000005,0.04203709714193607,0.011531267335847466
TMAO,Leg_1,"[19,20)",19.655566666666665,0.08203861701458208,0.03736497092310846
TMAO,Leg_1,"[21,22)",21,0.11053110355616359,0.04604187456542156
TMAO,Leg_1,"[24,25)",24.43,0.0939306222937927,0.021252259262409378
TMAO,Leg_1,"[25,26)",25.98,0.09380242485946388,0.026062210903507584
TMAO,Leg_1,"[27,28)",27.0673,0.14042406031978236,0.07073692975914335
TMAO,Leg_1,"[28,29)",28.32288,0.08767002445867506,0.050726294155712906
TMAO,Leg_1,"[30,31)",30.10413,0.15279985962275838,0.14502155037489697
TMAO,Leg_1,"[31,32)",31.41469,0.16628721322620343,0.065801850889493
TMAO,Leg_1,"[32,33)",32.187875000000005,0.32214627489431785,0.12132019026955206
Taurine,Leg_1,"[19,20)",19.655566666666665,0.12235228154793447,0.03909591975086198
Taurine,Leg_1,"[21,22)",21,0.10790459511304103,0.02217699389716312
Taurine,Leg_1,"[24,25)",24.43,0.11575663163081668,0.020007341176726333
Taurine,Leg_1,"[25,26)",25.98,0.12669617145990014,0.023440145309295078
Taurine,Leg_1,"[27,28)",27.0673,0.15632093372340847,0.0060106200821507935
Taurine,Leg_1,"[28,29)",28.32288,0.1439151146157839,0.04563130329012587
Taurine,Leg_1,"[30,31)",30.10413,0.40370896445177223,0.0928146021170044
Taurine,Leg_1,"[31,32)",31.41469,0.38629850041909625,0.10171642095663168
Taurine,Leg_1,"[32,33)",32.187875000000005,0.6929010457726424,0.4054400060728018
Threonine,Leg_1,"[19,20)",19.655566666666665,0.030882771487482336,0.010138638704823953
Threonine,Leg_1,"[21,22)",21,0.022270903675865046,0.012460061413633903
Threonine,Leg_1,"[24,25)",24.43,0.01324964071419125,0.009153269811101159
Threonine,Leg_1,"[25,26)",25.98,0.02352096772820545,0.014357459087262762
Threonine,Leg_1,"[27,28)",27.0673,0.034146340669788014,0.003873463874740759
Threonine,Leg_1,"[28,29)",28.32288,0.023263435767612237,0.013270463258565167
Threonine,Leg_1,"[30,31)",30.10413,0.05803936179983499,0.04078907988529555
Threonine,Leg_1,"[31,32)",31.41469,0.08313332449835638,0.02655278052822351
Threonine,Leg_1,"[32,33)",32.187875000000005,0.11981040089634487,0.044420895581004795
Trehalose,Leg_1,"[19,20)",19.655566666666665,0.02586308481773028,0.008282928048495949
Trehalose,Leg_1,"[21,22)",21,0.01655989804588219,0.004198594791797517
Trehalose,Leg_1,"[24,25)",24.43,0.011066829986628626,0.0022280375712644285
Trehalose,Leg_1,"[25,26)",25.98,0.0458926436470921,0.011652933670883662
Trehalose,Leg_1,"[27,28)",27.0673,0.01806035846874353,0.0014624316501205738
Trehalose,Leg_1,"[28,29)",28.32288,0.0055993243835192,0.004871069665496709
Trehalose,Leg_1,"[30,31)",30.10413,0.052906489124591505,0.029761282491865305
Trehalose,Leg_1,"[31,32)",31.41469,0.034746362567326224,0.007460124513948489
Trehalose,Leg_1,"[32,33)",32.187875000000005,0.07338988462639029,0.03058489375801124
Trigonelline,Leg_1,"[19,20)",19.655566666666665,0.026017760534007735,0.004068663362122604
Trigonelline,Leg_1,"[21,22)",21,0.020229560449168245,0.004500178877385195
Trigonelline,Leg_1,"[24,25)",24.43,0.021456346423215682,0.0038153843972798035
Trigonelline,Leg_1,"[25,26)",25.98,0.02887007525328236,0.002607892339232009
Trigonelline,Leg_1,"[27,28)",27.0673,0.030427364257559444,0.0031831059921403893
Trigonelline,Leg_1,"[28,29)",28.32288,0.025463045205813335,0.00881574264298749
Trigonelline,Leg_1,"[30,31)",30.10413,0.056487387937215215,0.0277979611547214
Trigonelline,Leg_1,"[31,32)",31.41469,0.06350271221589503,0.008574504045540608
Trigonelline,Leg_1,"[32,33)",32.187875000000005,0.09539610682014213,0.02839689805625709
beta-Alanine,Leg_1,"[19,20)",19.655566666666665,0.015514137172893062,0.003916117573499376
beta-Alanine,Leg_1,"[21,22)",21,0.012906513000995823,0.002824379048437376
beta-Alanine,Leg_1,"[24,25)",24.43,0.00949387037533205,0.0019349007411118716
beta-Alanine,Leg_1,"[25,26)",25.98,0.01278579685656543,0.0031807085894980628
beta-Alanine,Leg_1,"[27,28)",27.0673,0.011824897211917974,0.003008960328879883
beta-Alanine,Leg_1,"[28,29)",28.32288,0.0183780169313445,0.0022754504718045876
beta-Alanine,Leg_1,"[30,31)",30.10413,0.029716878939596104,0.01326573379088285
beta-Alanine,Leg_1,"[31,32)",31.41469,0.04385263338976847,0.011812886653424894
beta-Alanine,Leg_1,"[32,33)",32.187875000000005,0.06351935579956472,0.0375233516817584
beta-Alanine betaine,Leg_1,"[19,20)",19.655566666666665,0.1378168520064092,0.0274819381066106
beta-Alanine betaine,Leg_1,"[21,22)",21,0.10011503875159165,0.01450423615206302
beta-Alanine betaine,Leg_1,"[24,25)",24.43,0.06305422852322107,0.016800116798747582
beta-Alanine betaine,Leg_1,"[25,26)",25.98,0.07686071256784342,0.007463109300553558
beta-Alanine betaine,Leg_1,"[27,28)",27.0673,0.12013424141204466,0.012584872824973425
beta-Alanine betaine,Leg_1,"[28,29)",28.32288,0.08512999692845284,0.03369081103912396
beta-Alanine betaine,Leg_1,"[30,31)",30.10413,0.21288538941608862,0.1053967630827032
beta-Alanine betaine,Leg_1,"[31,32)",31.41469,0.2711290346461976,0.11771642407911025
beta-Alanine betaine,Leg_1,"[32,33)",32.187875000000005,0.5387129014895671,0.48974793713952813
beta-Glutamic acid,Leg_1,"[19,20)",19.655566666666665,0.015924632568244418,0.003991628490337939
beta-Glutamic acid,Leg_1,"[21,22)",21,0.00946196405756364,0.0013321429195243112
beta-Glutamic acid,Leg_1,"[24,25)",24.43,0.004616280879845027,8.78025075627318e-4
beta-Glutamic acid,Leg_1,"[25,26)",25.98,0.010276246529409836,0.0034271768293810817
beta-Glutamic acid,Leg_1,"[27,28)",27.0673,0.011018174653867549,0.0015907797115262787
beta-Glutamic acid,Leg_1,"[28,29)",28.32288,0.005284558540578387,0.002271490515817123
beta-Glutamic acid,Leg_1,"[30,31)",30.10413,0.017280915266042553,0.012989111378629015
beta-Glutamic acid,Leg_1,"[31,32)",31.41469,0.031152233455879422,0.015517387495020588
beta-Glutamic acid,Leg_1,"[32,33)",32.187875000000005,0.02948039848875596,0.013927412964702512
NA,Leg_1,"[19,20)",19.655566666666665,0.01499442913738981,0.009587741326642618
NA,Leg_1,"[21,22)",21,0.01548219239306756,0.012784078119011331
NA,Leg_1,"[24,25)",24.43,0.01650727171813619,0.013809255886042765
NA,Leg_1,"[25,26)",25.98,0.019186040402267453,0.02149583442864788
NA,Leg_1,"[27,28)",27.0673,0.019035565502070386,0.012421058604595237
NA,Leg_1,"[28,29)",28.32288,0.013801081679569034,0.011832102610092087
NA,Leg_1,"[30,31)",30.10413,0.03459357707095669,0.030873834241157104
NA,Leg_1,"[31,32)",31.41469,0.0480125423932329,0.03372219952793569
NA,Leg_1,"[32,33)",32.187875000000005,0.08723015385323606,0.07499825818270663
